GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16USSRISA,G16USSDBAR,G16USSLBUC,G16PSCRECH,G16PSCLHOS
13015000005,13,015,000005,4395.973795773013,1335.2463390702596,174.3495702507611,4155.393695649253,1190.465537563333,283.2302641615508,4342.611596100302,1145.806229601961
13015000006,13,015,000006,1822.8248975107151,374.7342051370961,71.02915851185486,1685.4831817786735,328.49964778674894,141.6847518619269,1738.8540143819175,397.47703110558484
13015000007,13,015,000007,1391.4493013858041,293.56689547266706,55.64232199256796,1299.1561439683276,254.29107651628297,104.07218395548736,1319.1738807682295,300.2178725167082
13015000008,13,015,000008,2531.8244723171933,642.2615682656909,105.06446786971725,2366.272432454983,596.2270368363089,169.64129446577556,2502.568032939936,595.2368005935261
13015000009,13,015,000009,698,60,16,622,67,38,639,100
13015000010,13,015,000010,1252,223,35,1159,217,61,1163,229
13015000011,13,015,000011,1440.0601383629264,372.6170795590363,46.95189680216672,1339.9852998723404,333.59638954710834,98.70954548674156,1400.5819502698207,354.76908293800165
13015000012,13,015,000012,1084,131,37,1003,115,62,1021,163
13015000014,13,015,000014,1483.0552597736626,161.10418595679013,36.32749485596708,1351.32220936214,157.9404063786008,76.2588220164609,1400.7284143518518,202.43413708847737
13015000015,13,015,000015,1332.6675197419843,209.87463244110498,49.12996279775514,1236.4759484124522,203.64254376747104,87.01471955916516,1232.6708245559835,258.3088347211125
13015000016,13,015,000016,1914.2649230751713,948.1741397205709,109.80408412792518,1799.3143802270283,835.862589048672,156.34751529628497,1958.5890679587444,742.1888209000161
13015000018,13,015,000018,753.4024131991675,173.89133524386617,26.275287760530656,706.1165690263766,159.25564712162483,54.39385710272179,731.1116407436253,189.11830722308716
13017000001,13,017,000001,1091.080985915493,1114.4084507042253,28,1061.0035211267605,909.3485915492957,47.014084507042256,1212.9929577464789,587.2077464788732
13017000002,13,017,000002,2649,987,63,2529,830,88,2665,629
13019000518,13,019,000518,526.6517352703794,195.12994350282486,9.955609362389023,483.84261501210653,170.2409200968523,18.915657788539143,530.633979015335,114.48950766747377
13019001144,13,019,001144,638.8293299620733,121.97218710493047,16.77117572692794,593.8520859671303,102.15170670037926,35.829329962073324,606.811630847029,109.77496839443742
13019001148,13,019,001148,326.57507909467023,63.32015088829399,6.948405938184473,307.41092723290336,52.89754198101728,12.327816987101484,323.100876125578,45.949136042832805
13019001157,13,019,001157,2212.980530542711,429.0782428814797,47.084692139206616,2083.1179119007056,358.45120467266975,83.53735702117304,2189.438184473108,311.36651253346315
13019001329,13,019,001329,202.4861062795374,41.08150417023732,5.316072595219712,188.34925631474897,34.22413222579523,11.412280776181708,192.87293291136018,35.89617254515989
13019001427,13,019,001427,430.9290953545232,33.784841075794624,8.273838630806846,402.6601466992665,32.40586797066015,20.684596577017114,399.2127139364303,44.816625916870414
13019001642,13,019,001642,518.3482647296206,77.87005649717514,9.044390637610977,471.15738498789347,71.7590799031477,20.084342211460854,486.36602098466506,71.51049233252623
13019001767,13,019,001767,374.44439036261866,72.60160623022634,7.9669019226089075,352.47116086639085,60.65125334631297,14.134825991725481,370.4609394013142,52.684351423704065
13019001819,13,019,001819,194.07090464547676,15.21515892420538,3.726161369193154,181.3398533007335,14.594132029339853,9.315403422982886,179.7872860635697,20.183374083129586
13021000EM1,13,021,000EM1,29.99354905184599,978.2431547898154,4.546258050267898,82.97709647232283,817.842164469649,14.774680020890564,176.26402910112256,531.8008134769691
13021000EM2,13,021,000EM2,100,1999,21,193,1746,29,443,1128
13021000EM3,13,021,000EM3,488.12020460358053,1284.0549872122763,51.80051150895141,555.8593350383632,1096.7762148337597,69.7314578005115,753.0997442455243,732.1803069053708
13021000EM4,13,021,000EM4,63,1234,13,99,1095,19,253,639
13021000EM5,13,021,000EM5,315.0349664030952,1115.3900624500627,21.81834795756841,332.9330036582823,980.5109047510737,37.67155419765537,511.3439378122427,639.4817289697004
13021000GF1,13,021,000GF1,195.9376570102897,2692.641625382208,67.48456089701183,358.0125118308776,2273.5493153935236,82.40151267200584,671.0282851819262,1524.6100710733208
13021000GF2,13,021,000GF2,68,773,10,104,657,19,176,439
13021000GF3,13,021,000GF3,143.8047311124909,1409.4925587194127,14.005260244859661,215.7595921571187,1183.4993642752695,41.85954638305169,366.3313917947933,830.589774047019
13021000GF4,13,021,000GF4,118.04931034482759,900.6155172413793,10.373448275862069,163.85275862068966,739.7179310344827,13.497931034482757,247.53655172413792,505.14310344827584
13021000GF5,13,021,000GF5,308.16747758005647,2298.0626190774856,39.33179634222468,375.7368420345019,1986.8777561005386,65.36441115372614,654.1425672188245,1422.692450526082
13021000HA1,13,021,000HA1,228.24508584311766,1548.2091771580897,12.96900922112119,300.99342765325235,1334.7721895991472,23.143382195161266,465.28459566350847,916.9288411332387
13021000HA2,13,021,000HA2,1125,1176,61,1096,1067,94,1312,750
13021000HA3,13,021,000HA3,1103.757615243263,2669.6232992301284,73.70209732816745,1149.8939406300135,2391.9196640542664,78.72816569983195,1552.7327769612186,1633.5552991038546
13021000HA4,13,021,000HA4,1003.8849811236594,444.94902051795657,22.997365105422475,972.8885325033074,415.952342776337,27.996792302253446,1047.879940455772,307.9647153247879
13021000HO1,13,021,000HO1,1655.0170064957588,1134.8543290842542,70.07857578592296,1731.2415202437855,966.0285790844655,75.79596671170195,1921.5620258644474,658.8937717100642
13021000HO2,13,021,000HO2,1751.5309980669851,844.4712736943316,60.35809587206524,1872.2679218822077,678.886393833869,56.44382281349426,1990.3436686646694,451.5482444783868
13021000HO3,13,021,000HO3,3211.8288549677254,2206.7594557087555,162.52585813279737,3407.6333365410283,1816.438726693095,170.49571770802598,3811.205767497378,1180.0756416772294
13021000HO4,13,021,000HO4,590,448,46,607,369,56,690,284
13021000HO5,13,021,000HO5,454.1772151898734,453.1898734177215,46.405063291139236,472.9367088607595,398.88607594936707,37.51898734177215,546,305.0886075949367
13021000HO6,13,021,000HO6,797.4199806013579,515.286129970902,57.798254122211446,836.6052376333657,432.01745877788557,41.14451988360815,931.6294859359845,285.0727449078565
13021000HO7,13,021,000HO7,1199.6656558091568,581.462890888777,70.45332662156687,1234.488121401122,485.5300249235718,60.09206988422203,1361.8360814742969,322.1451460423087
13021000RU1,13,021,000RU1,2247.8917241379313,1286.8862068965518,55.78137931034483,2218.533103448276,1152.815172413793,74.37517241379311,2470.038620689655,768.2172413793104
13021000RU2,13,021,000RU2,1388.1470127475757,650.056270746406,49.942400946991654,1341.556400579125,569.1582924786695,62.13731197827791,1431.7880150595606,454.2499274828988
13021000VV1,13,021,000VV1,579.6010898798929,1230.9869337827715,94.66338345822584,714.1001259774148,1019.4620668661137,90.755010010153,891.85522523507,701.8525158517407
13021000VV2,13,021,000VV2,281,842,41,340,717,52,424,478
13021000VV3,13,021,000VV3,126,1485,18,175,1261,33,338,845
13021000VV4,13,021,000VV4,223.40885373164,1942.6398149956565,31.00040965331604,312.2926657485526,1646.9380932399401,52.96719702298312,577.1349967122255,1058.3858007488463
13021000VV5,13,021,000VV5,912,557,60,967,446,52,1049,313
13021000VV6,13,021,000VV6,944,833,90,1063,670,60,1191,435
13021000WA1,13,021,000WA1,1135.688190280148,558.3405989650598,32.20543498933223,1090.7484583403234,494.4927357630501,37.31679161448394,1194.1762141722506,316.3114395439971
13021000WA2,13,021,000WA2,1320.771476371308,697.4798644058584,39.6018505008909,1281.9582545084181,624.3650233546892,51.516735153073874,1398.6340583136325,407.19852376070884
13023000001,13,023,000001,3719.7482866043615,1101.280062305296,123.02772585669781,3698.7345794392522,923.2302180685358,147.0367601246106,3708.7915887850468,724.1847352024922
13025000001,13,025,000001,1853.3845161290324,134.30322580645162,43.77290322580645,1625.5664516129032,136.29290322580644,70.63354838709678,1678.2929032258064,154.2
13025000002,13,025,000002,1987.9404733805404,269.4994361395227,30.49817073170732,1708.6130802517703,253.7808025177026,97.37197744558091,1812.8483674272227,230.20590086546028
13025000003,13,025,000003,1695.877541306398,212.16308403656458,31.218701003387444,1484.303745247183,217.87863237080842,74.5988758201251,1543.0050844767454,229.6188970255032
13027000659,13,027,000659,312.9724220623501,46.66426858513189,6.436450839328537,276.7673860911271,42.641486810551555,11.26378896882494,293.6630695443645,41.83693045563549
13027000660,13,027,000660,775.6245760849619,372.12920363818097,11.805469854583087,718.4187166640817,295.40246293878465,37.708175636906375,792.5685045732571,186.2175603097444
13027001199,13,027,001199,810.8658941924632,1373.1761476640163,31.797140787811877,813.8386181979655,1145.6380811925799,57.63241644400896,1035.417365508363,640.8872889392229
13027001230,13,027,001230,173,52,2,154,46.99999999999999,8,163,35
13027001402,13,027,001402,316,347,9,307,290,18,360,149
13027001650,13,027,001650,976.2932300987839,230.21464143985528,21.638065790421813,887.5117327399043,189.99328923587126,40.090713948482694,953.0820139268226,168.72135405986748
13027001712,13,027,001712,249,85,5,232,63,12,245,51
13029000001,13,029,000001,1568.562634746744,615.0635479113342,44.21779678656261,1555.5345461394302,467.41895128101334,60.06170450503932,1614.361157588235,332.81735487023576
13029000002,13,029,000002,365.02631948156727,121.71149909911954,12.848121488600103,354.11679318457095,102.87967019375623,16.833249582827705,366.2879311380948,87.03825080857106
13029000003,13,029,000003,1354.6641788793781,515.2476804610787,58.31008034550176,1308.7535985341005,446.9522478913241,75.02165811601621,1371.9052191432522,373.338183622954
13029000004,13,029,000004,1652.368020677918,607.5365740615664,95.7446898273628,1656.3589411001838,489.69940514596004,107.83705780832722,1757.8566929931083,439.1259305465358
13029000005,13,029,000005,561.1970779442125,246.9492452723927,37.21103131093925,564.389857944519,202.377533472813,38.815515155360856,603.4960007988673,179.7411775798991
13029000006,13,029,000006,1000.7822322183929,388.3361387417855,58.66009658221795,1017.0877170337064,309.8754566813007,63.45903360004429,1084.2613659560293,271.0441262533533
13029000007,13,029,000007,469.27044169715333,249.5125263412788,36.91946917833941,460.3671460560469,199.22304603268665,47.10747304376946,501.7414254051381,185.21774957306886
13029000008,13,029,000008,1652.4954895585834,599.9007646596543,93.67436438966907,1662.6932261398088,465.653407942598,122.99820726557928,1766.5102791149488,420.2582677601851
13029000009,13,029,000009,1222.4544472204352,399.47408005446994,63.28178564789451,1229.351991904383,317.14067178369595,71.9426239120908,1297.4885428037692,283.42645377335754
13029000010,13,029,000010,614.5859799968965,245.90525310834266,38.045959367262824,612.5796555593898,194.565604426612,47.1479644467228,655.808826481991,177.40888062091943
13029FTSTEW,13,029,FTSTEW,78.00755788207519,28.012048355704373,2.492823507492835,76.05952937206692,22.532442874131934,3.119392570816642,78.23547023560062,17.423554265350916
13031000001,13,031,000001,293.8694581280788,125.16995073891626,7.110837438423645,275.83251231527095,95.96059113300493,13.049261083743842,298.0541871921182,73.50492610837439
13031000002,13,031,000002,944.7227722772277,303.5895589558956,27.962196219621962,970.6876687668766,239.67596759675968,32.95544554455446,983.6701170117012,191.74077407740774
13031000003,13,031,000003,852.0484828910799,460.8435081831533,21.782536974180534,834.5268655500963,373.508078173586,36.53874670311133,899.9121115266596,269.7592217320708
13031000004,13,031,000004,1317,394,56,1314,329,62,1411,251
13031000005,13,031,000005,861.8519083969466,197.1679389312977,33.16091603053435,832.4418320610687,168.93954198473284,48.321832061068704,867.6079389312977,139.8720610687023
13031000006,13,031,000006,766,104,23,740,100,20,760,86
13031000007,13,031,000007,509.08377518557796,146.288441145281,12.678331565924355,497.38069989395547,108.25344644750795,23.406150583244965,513.9600565570873,85.82255213856487
13031000008,13,031,000008,273.08907741251323,47.74973488865324,2.151643690349947,262.949098621421,39.294803817603395,9.279957582184517,269.1474019088017,31.026511134676564
13031000009,13,031,000009,312,191,13,314,154,16,337,114
13031000010,13,031,000010,1234,460,59,1258,379,59,1326,296
13031000011,13,031,000011,1565,1791,111,1697,1452,131,1971,1016
13031000012,13,031,000012,698,284,16,702,226,23,726,145
13031000013,13,031,000013,2293,1183,144,2405,999,147,2591,760
13031000014,13,031,000014,1572,1552,121,1678,1292,132,1932,897
13031000015,13,031,000015,1108,1944,234,1268,1721,244,1583,1387
13031000016,13,031,000016,502.5094175601275,78.13097652854245,8.458997392060272,484.89742103738047,61.467980295566505,18.43349753694581,488.6369168356998,65.06548826427122
13033000001,13,033,000001,140,120,2,138,103,3,151,52
13033000002,13,033,000002,814.1562222222223,381.499,19.68488888888889,767.062,365.3283333333333,28.494111111111113,851.8977777777778,225.212
13033000003,13,033,000003,198.0601457859558,251.77476848048838,2.1723767607156135,189.63485892657957,213.20786690762566,7.162951690027584,230.0438620308001,113.56507535733124
13033000004,13,033,000004,97,180,3,102,151,4,132,64
13033000005,13,033,000005,363,240,6,348,222,10,376,136
13033000006,13,033,000006,72.06636112580057,99.38898583935602,3.900890181561784,72.08002232798637,89.91355250014689,3.1296374640108113,75.25428638580411,61.67577707268347
13033000007,13,033,000007,115.22834645669292,149.69836462749848,6.894003634161114,125.07692307692308,119.16777710478497,10.83343428225318,137.8800726832223,74.84918231374924
13033000008,13,033,000008,94,72,6,90,66,4,98,35
13033000009,13,033,000009,329.93985421404426,233.22523151951162,7.827623239284387,310.36514107342043,204.79213309237434,7.837048309972417,331.9561379691999,123.43492464266878
13033000010,13,033,000010,59,111,1,62,84,4,88,33
13033000011,13,033,000011,279,281,13,265,247,18,308,153
13033000012,13,033,000012,160.46958422939068,169.9735806451613,3.436078853046595,160.5638064516129,149.45392473118278,2.402663082437276,178.6248028673835,74.49929032258065
13033000013,13,033,000013,95,101,0,98,82,4,120,43
13033000014,13,033,000014,404,1287,22,457,1081,43,690,561
13033000015,13,033,000015,1120,843,29,1119,701,45,1256,410
13033000016,13,033,000016,149,209,3,143,188,5,176,105
1303500BCCC,13,035,00BCCC,6764.491298192223,2582.696008743581,195.4288383052355,6365.56149733695,2181.5812661330283,348.5237591280202,6913.757724890902,1627.5268893939588
13037000001,13,037,000001,212,274,5,210,244.99999999999997,3,249,161
13037000002,13,037,000002,304,130,4,305,108,12,314,68
13037000003,13,037,000003,48,240,2,59,187,8,87,132
13037000004,13,037,000004,159,228,2,166,202,2,183,122
13037000005,13,037,000005,107,307,3,122,265,5,155,173
13039000001,13,039,000001,411.81529505160097,175.64170415453825,12.90023815824292,375.09923260121724,137.93331569198202,20.83884625562318,394.9457528446679,97.24794919290818
13039000002,13,039,000002,666.766573533147,271.6824993649987,11.942087884175768,624.9692659385319,231.87553975107951,28.86004572009144,689.6555753111505,154.251968503937
13039000003,13,039,000003,718.7895413398884,457.30671749803423,22.474679304373296,634.513392477897,391.00351315851606,53.0854547030118,737.7992174482041,268.4183074996448
13039000004,13,039,000004,337.7570785922201,70.7494046043927,11.055041016141836,302.6004233924319,60.58851548028579,21.088912410690657,321.6851018788039,61.414924583223076
13039000005,13,039,000005,896.3663883872157,226.61286130484476,28.574031770674946,821.5074422420685,214.7830216487844,65.02012872645868,892.4336423576748,192.12340408106064
13039000006,13,039,000006,1090,363,47,973,335,71,1089,276
13039000007,13,039,000007,627,650,32,588,560,55,739,341
13039000008,13,039,000008,700,376,44,647,325,71,751,257
13039000009,13,039,000009,2075,983,138,1957,849,199,2168,702
13039000010,13,039,000010,436.9738339021616,335.9843256225509,46.610542282897235,409.7843509038048,293.25799519656175,66.03160156743775,463.1922639362912,266.06851219820504
13039000011,13,039,000011,1075,620,78,990,548,112,1142,447
13039000012,13,039,000012,779.2844141069397,437.2186828466692,48.03033750474023,732.2667172291746,372.19087346732397,73.04297813171533,786.3014789533561,317.1731765895588
13039000013,13,039,000013,964,425,53,894,362,78,1024,294
13039000014,13,039,000014,1516,527,54,1490,407,90,1582,329
13043001685,13,043,001685,1382,623,50,1360,516,55,1437,359
13043001736,13,043,001736,1228.619995424388,386.2198581560284,22.042324410889957,1176.868451155342,324.8846945778998,47.91809654541295,1195.077327842599,231.92358727979868
13045000501,13,045,000501,1298.4497305513312,796.7437516767001,72.6187753688866,1282.9521127299038,679.1044094270381,96.07609167157972,1429.2440582931727,530.7420177710602
13045000640,13,045,000640,1062.4209516330009,268.8750395991381,35.966237099418855,1022.8146388153427,232.0822960477026,66.46146238790587,1067.8025540844048,233.77195137849318
13045000641,13,045,000641,1898.1063771168558,703.1794602693226,67.01232718431609,1774.1141424311174,624.1535115104922,129.01282507952956,1890.1375852288763,588.1135407772236
13045000642,13,045,000642,1702.6576718144875,1409.9047706198367,107.97150020976926,1674.527114421917,1218.9582361532825,146.83094704360718,1872.7051558887104,975.1589650472101
13045000649,13,045,000649,1764.8149994356559,398.04072951170275,71.04993550649579,1640.5441043316227,384.80595628852274,102.69476548895739,1730.3547047980085,389.95554279707306
13045000650,13,045,000650,1182,530,66,1136,472,86,1215,406
13045000682,13,045,000682,976.1419816138917,145.40347293156282,25.20326864147089,897.6241062308478,149.2808988764045,45.559754851889686,946.0919305413688,150.25025536261492
13045000713,13,045,000713,1524.6761699838623,253.4077461000538,51.06670252824099,1482.561054330285,221.36901559978483,73.0989779451318,1511.6664873587952,217.35287789133943
13045000715,13,045,000715,705,191,14,676,155,44,719,141
13045001006,13,045,001006,602,51,14,551,48,32,584,55
13045001111,13,045,001111,1246,368,41,1156,304,70,1219,254
13045001122,13,045,001122,1634,578,63,1531,536,101,1662,441
13045001152,13,045,001152,930,128,23,879,122,37,934,100
13045001240,13,045,001240,914.4680726374435,172.86885052034057,37.464578734363506,847.7998107852412,168.19872017239567,49.69401739724587,897.7969305161358,165.44633922001472
13045001371,13,045,001371,662.0620860927153,150.27400662251657,26.290976821192054,609.5430463576159,144.24254966887418,40.3853476821192,640.9205298013245,150.24254966887418
13045001483,13,045,001483,1647.7825450999512,419.46952705997074,69.04826913700634,1627.832276938079,366.37591418820085,94.06289614822037,1672.8849341784496,361.28961482203806
13045001496,13,045,001496,504,181,13,467,165,30,505,118
13045001533,13,045,001533,882,165,25,819,140,45,871,117
13045001540,13,045,001540,1757.5255391600454,634.890654559213,59.69617858494136,1706.3450624290579,537.9209231933409,116.99886492622021,1802.88989784336,448.08740068104424
13045001542,13,045,001542,1140.4744608399546,188.109345440787,45.30382141505865,1063.6549375709421,190.07907680665912,65.00113507377979,1099.1101021566403,200.91259931895573
130450714A1,13,045,0714A1,735.455969591003,1247.601272492555,59.542580725675364,748.9309970126438,1087.9015777010354,87.85249421196507,953.8603270815825,754.9547263247234
130450714A2,13,045,0714A2,541.1157118586158,384.1808689483437,36.18236787685676,559.130829476318,340.99124869077474,35.8576466268306,641.5453175650845,243.913514816027
130450714A3,13,045,0714A3,1138,741,72,1217,587,80,1335,450
130450714A4,13,045,0714A4,713.59089793775,898.2711947296285,54.559223896878215,788.3504097337504,758.8547074102263,73.83512668902036,923.9578072359863,623.7177866127602
130450714A5,13,045,0714A5,740.9382668711656,543.9789110429448,86.46970858895705,754.1932515337423,471.4286809815951,93.45628834355828,869.2668711656441,382.15375766871165
130450714A6,13,045,0714A6,534.2174549000488,320.53047294002926,32.951730862993664,568.167723061921,256.6240858117991,42.93710385177962,604.1150658215505,197.71038517796197
130450714BN,13,045,0714BN,505.9028776295138,285.1324711469306,25.53829665228058,485.9916739588395,247.63678686822053,36.823147179284035,560.1758993518903,176.78285611999289
130450714BW,13,045,0714BW,1056.016386830462,305.9486728200404,50.333491334909866,1049.1078684119448,253.64131907983992,74.01984019839686,1115.2322589891794,223.04645179783589
1304700BLCK,13,047,00BLCK,854,143,31,732,131,60,804,145
1304700BOYN,13,047,00BOYN,2886,660,111,2705,562,162,2924,523
1304700CAKT,13,047,00CAKT,1246,214,44,1130,186,68,1197,191
1304700CHAM,13,047,00CHAM,1365,258,42,1252,218,59,1324,223
1304700FT-O,13,047,00FT-O,1751.265894856709,482.2182577339154,80.36970962231922,1577.627633327007,410.7785158474094,108.15183146707155,1705.6238375403302,393.91079901309547
1304700GRAY,13,047,00GRAY,1950,442,107,1752,424,130,1912,414
1304700LAKE,13,047,00LAKE,1421,372,69,1193,341,100,1326,349
1304700POPS,13,047,00POPS,2122.5864357847177,383.92519610990655,87.9828574418536,1955.6189676848367,326.9362998123423,123.97584457715733,2110.5887734062835,337.934156992574
1304700RING,13,047,00RING,3412.4135642152823,883.0748038900934,163.01714255814642,3167.3810323151633,728.0637001876577,243.02415542284268,3419.4112265937165,715.065843007426
1304700WEST,13,047,00WEST,2347.734105143291,661.7817422660846,88.63029037768078,2051.372366672993,551.2214841525906,147.84816853292844,2308.3761624596696,522.0892009869045
1304700WOOD,13,047,00WOOD,1520,271,57,1371.9999999999998,242,79,1456,264
13049000002,13,049,000002,635.9633943427621,770.2662229617305,19.750415973377702,553.9991680532446,624.1131447587354,40.488352745424294,687.3144758735441,400.9334442595674
1304900003B,13,049,00003B,272,17,1,224,22,9,244,23
1304900003S,13,049,00003S,393,32,5,318,32,11,334,37
1304900004A,13,049,00004A,450,42,8,389,39,25,394,56
1304900004H,13,049,00004H,431.03660565723794,68.73377703826955,6.249584026622296,368.0008319467554,63.886855241264556,19.511647254575706,397.6855241264559,49.06655574043261
1304900005F,13,049,00005F,411,48,10,344,55,25,380,53
1304900005R,13,049,00005R,167,12,2,144,13,3,145,14
1304900005W,13,049,00005W,192.42762635617888,14.608891241069065,2.0447208256152423,149.30034400635088,24.478168827732205,8.07224133368616,165.36914527652817,19.337126223868747
1305101-01C,13,051,01-01C,917,1285,129,1102,1038,129,1341,651
1305101-05C,13,051,01-05C,559,735,89,634,618,91,793,430
1305101-06C,13,051,01-06C,793,563,53,919,388,55,947,287
1305101-08C,13,051,01-08C,599,437,38,660,336,40,717,224
1305101-09C,13,051,01-09C,160.05683359457706,217.34789048801713,10.009300042748972,166.06785586746471,185.30242361235545,18.01274450302637,202.12882281437464,148.19392311361747
1305101-10C,13,051,01-10C,586.1604646593112,226.09058899342898,27.415556540615142,600.2665582843254,169.51602024065366,31.30491023837926,630.314903693664,138.2240396829449
1305101-12C,13,051,01-12C,1456.306559775701,667.5496229864184,81.76735339987798,1621.1639026185578,478.338792593239,59.17031957234313,1728.8152120508557,307.5383713347812
1305101-13C,13,051,01-13C,448.0242005185825,276.7208297320657,36.70786516853932,454.6127917026793,231.5419187554019,32.94295592048401,514.8513396715643,181.65687121866895
1305101-14C,13,051,01-14C,652.6477194839113,341.7700248173127,28.580607142249306,680.3178406926568,266.1297598104972,36.35749385369235,723.2656589661825,180.53555110989396
1305101-16C,13,051,01-16C,1304.3608100399317,439.6942384483742,57.906160867085,1314.1754135767255,354.30718767826585,57.906160867085,1375.025955504849,298.36394751853965
1305101-17C,13,051,01-17C,1013.764073405174,438.9773978882624,60.983096319296386,1101.4916535728635,315.4640337343587,54.1720410400311,1166.0407823444305,226.71556286778141
1305102-02C,13,051,02-02C,149,634,25,208,509,34,294,344
1305102-03C,13,051,02-03C,108,675,28,154,565,39,260,387
1305102-04C,13,051,02-04C,64,1537,31,188,1253,67,383,828
1305102-05C,13,051,02-05C,108,953,35,149,833,67,290,556
1305102-06C,13,051,02-06C,60.00864103968689,266.96674031336147,11.128725786852565,84.35291767391915,226.97278752911393,12.041900726325444,105.9995702160582,153.4639315974561
1305102-07C,13,051,02-07C,197,1278,52,291,1110,59,486,699
1305102-09C,13,051,02-09C,202,1553,55,305,1330,71,537,869
1305102-11C,13,051,02-11C,153,768,29,213,635,38,296,434
1305102-12C,13,051,02-12C,96,657,40,135,564,66,236,387
1305103-01C,13,051,03-01C,NA,NA,NA,NA,NA,NA,NA,NA
1305103-02C,13,051,03-02C,361,614,45,489,460,41,562,310
1305103-03C,13,051,03-03C,53.935557675894074,439.6764852112978,6.515005851405653,69.84165200726714,375.34863928988506,13.951320694665599,149.87098407685426,251.35458035498945
1305103-04C,13,051,03-04C,43.88915962451888,770.055255230195,7.979847204457979,99.74809005572475,636.3928145555238,14.96221350835871,208.4735082164647,379.042742211754
1305103-05C,13,051,03-05C,261.2172738033742,767.3198833653904,48.50898132109689,311.4533712974667,661.302781771721,55.09067425949334,438.7065703852285,454.63213667088013
1305103-08C,13,051,03-08C,217,462,14,248,391,26,316,252
1305103-09C,13,051,03-09C,273,171,11.999999999999998,283,143,18,311,102
1305103-10C,13,051,03-10C,200,1227,27,271,1067,27,438,668
1305103-11C,13,051,03-11C,152,609,19,184,511,26,258,336
1305103-12C,13,051,03-12C,492.2540583779297,577.5626002062211,43.588813102581845,507.9671121174584,492.8196325379784,47.54393875405677,597.0869658445949,329.5957318525905
1305103-13C,13,051,03-13C,427.98542068036073,1207.8700331949458,32.9632243869789,463.5664000669326,1080.2973174956358,53.54391433533227,687.4128768349931,773.7640298392713
1305103-14C,13,051,03-14C,286.02106567534076,1088.5563816604708,34.693928128872365,367.7744733581165,943.8599752168525,29.130111524163567,524.5130111524163,581.3767038413879
1305103-15C,13,051,03-15C,NA,NA,NA,NA,NA,NA,NA,NA
1305104-02C,13,051,04-02C,715.0734924623116,398.1752512562814,46.79585427135678,724.1042713567839,322.64510050251255,62.394472361809044,811.9491206030151,252.04082914572865
1305104-04C,13,051,04-04C,1050.4569732937684,412.9584569732938,52.718100890207715,1046.5519287833827,346.5727002967359,66.38575667655786,1123.6765578635016,266.5192878338279
1305104-05C,13,051,04-05C,1052,437,65,1091,356,58.00000000000001,1120,300
1305104-06C,13,051,04-06C,1023,383,60,1036,321,53,1105,261
1305104-07C,13,051,04-07C,1396,629,88,1452,505,82,1587,376
1305104-08C,13,051,04-08C,1334.021979002308,477.2846086932762,60.40886692476058,1410.3768368596607,347.42689132364825,63.47397096504639,1460.8396232339985,291.3737722153324
1305104-10C,13,051,04-10C,NA,NA,NA,NA,NA,NA,NA,NA
1305104-11C,13,051,04-11C,698.6543326660161,449.66731248704133,26.328833908989605,703.9059820060503,375.97469038714075,39.39823271765795,765.2754770986447,263.0421991459596
1305104-12C,13,051,04-12C,1213.8215155662729,520.6829616698491,44.85204425515194,1322.4818847398647,359.40156465986917,38.90104918290042,1430.296393841744,201.24436274262828
1305104-13C,13,051,04-13C,1325.6391899600685,532.3057615516258,37.093839132915,1500.8245864232742,341.69281232173415,16.093839132915004,1576.9740444951512,181.63605248146035
1305104-14C,13,051,04-14C,835.3947528981087,388.444173276388,26.855399633923124,900.615009151922,296.36851738865164,23.978035387431362,991.7315436241611,140.9908480780964
1305104-15C,13,051,04-15C,936.4834174045546,425.4109856301108,28.961548465052495,1035.0486231254836,295.3996255389563,23.73294116700599,1113.1444124419504,156.08076487256443
1305105-01C,13,051,05-01C,133,396,10,144,336,21,200,239
1305105-02C,13,051,05-02C,34,360,8,54,294,15,118,196
1305105-03C,13,051,05-03C,11,517,8,47,434,6,128,247
1305105-05C,13,051,05-05C,21.964686998394864,1441.6821829855537,13.97752808988764,102.8346709470305,1212.051364365971,20.96629213483146,297.52166934189404,708.860353130016
1305105-06C,13,051,05-06C,174.4189351923177,1053.5083856136364,27.889209626172516,209.4055993027576,914.9244160991179,38.496448180431315,392.69013230029833,586.6181390359433
1305105-07C,13,051,05-07C,213.70404843076355,684.846927296726,29.819169548478637,230.6015778415681,621.2326989266382,41.746837367870086,341.92647748922167,437.3478200443533
1305105-08C,13,051,05-08C,303,662,32,308,605,31,432,410
1305105-10C,13,051,05-10C,64.16717510677242,1721.6546674801707,16.782184258694326,164.86028065893836,1451.1653447223916,35.53874313605857,413.63148261134836,879.5838926174497
1305105-11C,13,051,05-11C,335.57185628742513,1070.5419161676646,32.880239520958085,397.46407185628743,923.5479041916168,48.35329341317365,568.6347305389222,613.1197604790419
1305106-01C,13,051,06-01C,402.9757994814175,603.2791702679343,59.29213483146067,433.3872082973207,519.4580812445981,52.057044079516,528.1486603284357,388.343128781331
1305106-02C,13,051,06-02C,914.166231661392,669.1674857141602,46.011425814110765,993.1737559780015,527.1414292844198,43.01114713571782,1095.2055253147973,331.10143893503215
1305106-03C,13,051,06-03C,647,871,54,676,744,55,803,508
