GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCli,G16PRERTru,G16PRELJoh,G16PREGSte,G16PREOth,G16RRCDYar,G16RRCRChr,G16RRCLMil,G16RRCGSal
48029004166,48,029,004166,185.25334323922735,86.0482912332838,5.5111441307578,2.8833580980683506,1.6322436849925706,166.9665676077266,79.79271916790489,12.896731054977712,16.91456166419019
48029004167,48,029,004167,11,8,0,1,0,10,8,1,1
48029004168,48,029,004168,760.4617514598958,379.23550694531457,33.842538677534634,15.925900554133944,11.944425415600458,687.7998301816597,364.304975175814,55.740651939468805,62.70823343190241
48029004169,48,029,004169,90,132.99999999999997,7,1,3,80,114.99999999999999,22.999999999999996,4
48029004170,48,029,004170,127,94,8,4,0,114,86.99999999999999,17,7.000000000000001
48029004171,48,029,004171,325,405,32,7,12,287,402,39,36
48029004172,48,029,004172,349,308,35,14,5,276,307,42,46
48029004173,48,029,004173,434.0736607142857,490.6495535714286,32.189732142857146,8.779017857142858,17.558035714285715,365.7924107142857,489.67410714285717,51.698660714285715,45.845982142857146
48029004174,48,029,004174,378,289,30,10,7,335,277,37,43
48029004175,48,029,004175,6.924126275940694,9.083517930210528,0.6046296631955533,0.10077161053259223,0.23033510978878222,5.873222337529375,8.896370653507143,1.1228836602203134,0.44627427521576557
48029004176,48,029,004176,247.99999999999997,332,15,9,6,202,314,44,27.999999999999996
48029004177,48,029,004177,14,0,0,0,2,14,0,0,2
48029004178,48,029,004178,2,0,0,0,0,1,0,1,0
48029004179,48,029,004179,781,876,75,17,26,662,894,109,70
48029004180,48,029,004180,0.999740216137815,3.99896086455126,0,0,0,0.999740216137815,3.99896086455126,0,0
48029004181,48,029,004181,7.093596059113301,5.714285714285714,0.39408866995073893,0.19704433497536947,0.39408866995073893,5.714285714285714,6.305418719211823,1.1822660098522169,0.39408866995073893
48029004182,48,029,004182,0,0,0,0,0,0,0,0,0
48029004183,48,029,004183,0,0,0,0,0,0,0,0,0
48029004184,48,029,004184,10,2,0,1,1,7,2,1,4
