GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SOSRARD,G18SOSREDM,G18SOSRSTO,G18SOSRKEN,G18SOSRCRO,G18SOSRCLO,G18SOSDCOL,G18SOSDFRE,G18SOSNMOR,R18SOSRARD,R18SOSDCOL
2200305-4-O,22,003,05-4-O,67.59473399778159,35.71863274748127,29.906783878056224,30.89122528637112,15.443095169439227,29.934542142865876,10.611309959676174,16.39332301157786,2.8935359028668954,51.13654010395439,8.675466804913611
22005000001,22,005,000001,292.9855974501632,256.86794313874174,136.22309339740457,73.80133705347197,29.242509897761252,44.769705327677016,114.8224248706686,103.94895177384838,15.17924644617136,241.67815278397208,84.60100279010398
22005000002,22,005,000002,292.2876838257468,210.32341270000828,89.69674953382707,58.7668359014729,17.784700338603642,56.44709237904634,60.313331583090616,69.59230567279685,13.145213293750517,196.40495156544893,44.07512692610468
22005000003,22,005,000003,277,185,79,51,33,44,95,80,11,190,52
22005000004,22,005,000004,188,127,87,55,21,37,74,67,5,165,41
22005000005,22,005,000005,238,130,72,73,13,35,120,100,14,147,83
22005000006,22,005,000006,365.6031128404669,216.92451361867705,151.115953307393,121.86770428015565,24.373540856031127,56.668482490272375,178.53618677042803,135.88249027237353,18.28015564202335,295.52918287937746,102.97821011673152
22005000007,22,005,000007,140.62263631197956,117.46126091941824,74.86087403667148,37.63723501291218,14.88945560950372,22.74777940340846,85.20077376549351,59.97141842716776,12.407879674586432,100.91742135330298,55.83545853563895
22005000008,22,005,000008,237.70355849549503,213.37169817705853,86.09735189600607,72.99558095530949,28.075223444349806,51.471242981307974,95.45575971078934,80.4823072071361,13.101770940696577,187.16815629566537,65.50885470348288
22005000009,22,005,000009,295,163,104,70,36,55,150,156,19,230,128
22005000010,22,005,000010,330,212,130,75,39,49.99999999999999,86.99999999999999,85,10,262,54.99999999999999
22005000011,22,005,000011,308.64311627306125,200.25625626905614,121.42719502006804,83.26047215260205,32.46369644979592,61.56587969075681,181.72145919676873,120.5635795060119,11.154437321284014,215.74915564656465,93.16596062649661
22005000012,22,005,000012,287,214,78,119,32,60,74,83,11,214,61
22005000013,22,005,000013,282,214,95,73,14,48,82,85,10,268,51
22005000014,22,005,000014,233.5091649694501,126.87372708757637,55.961303462321794,55.676171079429736,8.268839103869654,28.45621181262729,21.700610997963338,46.692464358452135,6.1629327902240325,165.58044806517313,27.39918533604888
22005000015,22,005,000015,280.6311862875655,153.95939536948345,71.51001098053875,60.24914141532136,28.558099510158947,38.959434307564116,33.15927232514855,78.50624956194659,15.398827185010397,184.23531060906947,41.81270004438941
22005000016,22,005,000016,307.20118889237534,205.92307277708377,119.42313073539192,75.74245620528794,22.439583687854068,56.64013389493484,124.9219599379079,97.13729022191805,17.670293409619312,205.59671193776862,96.36569302802003
22005000017,22,005,000017,236,144,61.99999999999999,63,19,34,193,153,23,115,97
22005000018,22,005,000018,297,213,100,92,19,35,105,85,21,179,65
22005000020,22,005,000020,205.23999999999998,143.66799999999998,63.526666666666664,55.708,20.524,25.410666666666664,77.20933333333333,69.39066666666666,6.841333333333333,165.16933333333333,51.79866666666667
22005000021,22,005,000021,99.14046822742475,60.45150501672241,28.21070234113712,41.91304347826087,12.090301003344482,16.120401337792643,20.150501672240804,35.46488294314381,4.8361204013377925,70.92976588628763,18.53846153846154
22005000022,22,005,000022,165,102,45,47,12,29,17,41,6,147,31
22005000023,22,005,000023,97.9225352112676,75.1056338028169,28.52112676056338,22.816901408450704,18.06338028169014,8.556338028169014,36.12676056338028,34.225352112676056,8.556338028169014,79.85915492957747,33.274647887323944
22005000024,22,005,000024,16.869579484072897,9.790423544853349,3.3605936695441465,2.9393709929829877,2.1911000050482103,2.1999343732646777,4.507648038770256,4.534504518148316,0.9454540865263263,13.04765510626483,3.7325205714574183
22005000025,22,005,000025,122.22824685637413,62.93955643579156,33.76136469796902,39.835559873694436,14.412492292744904,11.812559556062107,22.302012294239642,29.16081538087853,6.716952224360531,88.46688215840511,15.964331757627846
22005000026,22,005,000026,380.529768849618,216.54859283848762,95.81044692328345,116.10829407600869,35.22198735629378,48.88480802558032,41.66296468061217,91.72140642925137,17.756530547487124,364.60304132392787,59.553530718348014
22005000027,22,005,000027,339.61167142636305,171.71617645862318,110.04983768214991,113.79511256478476,38.35498547682394,36.90777498433775,38.000252223225694,62.338101979545506,23.337906709951426,276.34133125045764,42.10968618548984
22005000028,22,005,000028,80.74825174825175,50.790209790209794,22.356643356643357,19.97902097902098,10.41958041958042,13.678321678321678,123.81818181818181,68.67832167832168,6.27972027972028,85.42657342657343,57.97902097902098
22005000030,22,005,000030,77.00081634943002,30.000489809658013,15.000514928102014,13.00033909899401,15.000113032998003,5.000163269886005,148.00793742830422,65.00421989859211,7.0002386252180075,67.00050236888002,64.00414454326011
22005000031,22,005,000031,104.557418457712,51.88489685097273,47.401153239107636,29.49554223654473,11.176979370194545,16.283166992311273,149.12086934456545,93.01468172244873,9.188777994874183,98.60461295643054,71.53093811058363
22005000032,22,005,000032,159.05960440564036,86.04211793963229,46.0180505455567,57.011281590972935,10.004136583356743,31.005264742454035,165.00789711368105,139.01015343187564,14.001880265162155,155.04418623131068,134.00733303413242
22005000033,22,005,000033,466.5716805105608,297.56682060785374,137.00988241533716,105.24011505707175,39.493070120553874,40.061774363691214,68.5395889198385,85.36414824410201,18.44504710913952,343.55916572399656,56.489873669778206
22005000034,22,005,000034,185.7602187557,110.66247115594604,86.71510011585607,60.91493499068689,7.3782975819587175,15.728761341710083,100.94946987126218,80.68539264320268,12.210582690706254,125.85023498168599,56.666587907603834
22005000035,22,005,000035,223.33691855754105,140.8110498175908,61.28151177998181,59.705252882365045,28.477012327492176,36.33946079790078,25.960699114828152,56.71299642495349,6.091205929929837,152.6243385966396,25.55657828917696
22005000036,22,005,000036,96.20600113149405,69.91459366523826,31.505343099491228,42.560573250196605,9.523636389169756,20.640166634567542,448.3781870415844,239.30164508000706,10.334895557481502,47.21255236169291,223.62611143210233
22005000037,22,005,000037,37.197553215787366,22.31853192947242,23.463072028419724,15.4512913357886,5.150430445262867,7.439510643157474,361.67467126734795,192.282736623147,10.873130939999385,22.890801978946072,188.8491163263051
22005000039,22,005,000039,33,21,8,30,3,10,52,71,2,28,43
22005000040,22,005,000040,218.3098990026322,178.4137300190197,109.43300699188782,72.96395353783001,26.05555649378625,29.61582482477864,179.7716377713807,110.12101133090336,9.953289821868323,241.4978062463507,120.9793250591815
22005000041,22,005,000041,203,141,68,61.99999999999999,11,18,23,46,11,168,30.999999999999996
22005000042,22,005,000042,42.76478121101305,19.558122911855428,14.633603061338997,13.612150867885457,1.0025979512490442,4.86650679757952,70.7045162859953,56.12312497229952,3.874061130594436,41.84412669703739,42.63642733139014
22005000043,22,005,000043,234.91858795976242,152.76784048582405,77.95700489959995,64.76067894851971,33.47221010358147,19.404380624626842,30.617696915762565,55.78348653514083,10.07170008376381,161.69933985752587,14.674783359877617
22005000044,22,005,000044,49,30,23.000000000000004,13.000000000000002,4,8,210,204,4,32,123
22005000045,22,005,000045,14,9,5,1,0,1,40,62,2,11,36
22005000047,22,005,000047,30.22740524781341,25.09620991253644,4.087463556851312,22.05247813411079,3.0349854227405246,13.008746355685131,241.25072886297377,243.0408163265306,6.043731778425656,19.043731778425656,117.58600583090379
22005000048,22,005,000048,45.8130081300813,26.178861788617887,21.504065040650406,25.243902439024392,0.934959349593496,0.934959349593496,43.00813008130081,33.65853658536586,3.739837398373984,47.6829268292683,22.4390243902439
22005000050,22,005,000050,57.66279020772764,18.3289512493153,18.79235663422239,27.048540007584375,1.9572325454009185,7.687397294905828,67.09573168162474,100.68743943032908,2.914465090801837,33.13099903088526,43.134496271015045
22005000051,22,005,000051,33.959586622105284,12.72492829884567,12.408471402498282,10.703619426864822,4.030055227665979,2.056294294721373,177.74114105572542,135.30064708810355,7.21643082320036,9.273341392306051,86.97496977885231
22005000052,22,005,000052,80,19,23,12,3,4,13,25,4,43,31
22005000053,22,005,000053,68.00004513384678,43.00002074701021,28.000018199131766,27.00000691567007,10.00000473177426,10.000007279652706,66.00004040207253,52.00001674320123,4.0000014559305415,60.00002183895812,37.00001783514913
22005000054,22,005,000054,60.06285714285715,38.48857142857143,15.428571428571429,24.162857142857145,4.111428571428571,13.171428571428573,115.95142857142858,112.39428571428572,5.034285714285715,55.51428571428572,107.42
22005000055,22,005,000055,24.732313683460355,19.016411754198423,10.460856198642865,8.562671187131189,0.9516338027471364,2.854901408241409,121.76846599977269,110.34377777282447,1.9053006430873107,19.02149434818102,79.90572734806736
22005000057,22,005,000057,15.983735699255694,3.9959339248139236,3.9959339248139236,6.992884368424367,0.9989834812034809,2.9969504436104426,87.91054634590633,70.92782716544714,3.9959339248139236,8.990851330831328,52.94612450378449
22005000058,22,005,000058,212.6504668469475,115.21904580135701,46.717126330784836,53.74818536202158,23.568540343067102,35.96056060625504,112.24472205328401,104.2254616467269,19.30942989043048,196.48857700772717,58.461893430635
22005000061,22,005,000061,81.50833040150586,58.651497008490985,25.013138430091743,16.38791828178425,4.959501585276811,15.741026770661184,16.81917928919962,19.406745333691873,3.6657185630306865,54.77014794175262,12.290938711338185
22005000062,22,005,000062,163.42412451361866,96.96498054474708,67.54863813229572,54.474708171206224,10.894941634241246,25.330739299610894,79.80544747081713,60.73929961089494,8.171206225680933,132.1011673151751,46.03112840466926
22005000063,22,005,000063,70.9727626459144,42.110505836575875,29.335408560311283,23.657587548638134,4.7315175097276265,11.000778210116732,34.65836575875486,26.37821011673152,3.5486381322957197,57.36964980544747,19.990661478599222
22005000064,22,005,000064,203.80788834967296,170.47685901014228,107.73180028387243,54.70016443715924,21.62132898685478,33.206472885540705,122.53577831274836,86.50673519076238,17.834107017527764,146.54596914219144,80.35829801214803
22005000065,22,005,000065,9.53804347826087,5.7228260869565215,6.016304347826087,3.9619565217391304,1.3206521739130435,1.9076086956521738,92.73913043478261,49.30434782608695,2.7880434782608696,5.869565217391304,48.42391304347826
22005000066,22,005,000066,192.5466260227046,161.70182639029622,99.5593790043555,64.4817324590751,23.401116160569163,26.148443567122825,166.90692732710522,99.64927615983348,9.039744298545573,219.93825841789896,112.9849571730532
22005000071,22,005,000071,339.6993006993007,183.91608391608392,156.34265734265733,82.3916083916084,24.16783216783217,46.67132867132867,221.72727272727275,180.67132867132867,16.111888111888113,205.37062937062936,146.3916083916084
22005000072,22,005,000072,158,92,57,32,12,22,74,62.00000000000001,12,109,45.00000000000001
22005000073,22,005,000073,67.55244755244756,56.29370629370629,19.3006993006993,5.62937062937063,2.4125874125874125,9.65034965034965,10.454545454545455,9.65034965034965,1.6083916083916086,77.2027972027972,5.62937062937063
22005000076,22,005,000076,306.6893369032091,229.11503695736744,117.6828912942325,82.86315476326689,32.98584254407042,55.723563468271585,85.56905192338498,84.4723296490385,19.852048483184205,193.1835968786471,48.72066485121704
22005000077,22,005,000077,191.99999999999997,114,77,37,13.999999999999998,27.999999999999996,83,59,11,132,44
22005000078,22,005,000078,208,146,93.00000000000001,36,12,35,98,92,6,153.00000000000003,44
220070001-1,22,007,0001-1,11.437891903085525,4.675953613584594,2.1440712362808036,2.0825678194243116,0.04100227790432802,5.899184096086147,85.28105197763513,58.940588113481056,0.6611596603851729,5.405450403810313,37.4913398219093
220070001-2,22,007,0001-2,111.45972327834494,35.835568744301035,56.90722001734799,37.78929545523868,12.310206904639935,12.862663566968456,214.13812324981814,109.11878651255188,3.4832414620122734,59.29594304780231,124.53139202939104
220070002-1,22,007,0002-1,107,30,44,24,3,11,15,10,1,58,11
220070002-2,22,007,0002-2,22,3,3,6,0,4,1,4,0,14,0
220070002-3,22,007,0002-3,100,32,41,36,19,22,46,39,4,76,39
220070002-4,22,007,0002-4,65,12,22,13,6,10,10,11,4,41,10
220070002-5,22,007,0002-5,32,2.9999999999999996,11,5,0,2,9,8,5,14,7
220070003-1,22,007,0003-1,49,12,18,22,11,9,9,6,0,37,4
220070003-2,22,007,0003-2,184.86416913152541,36.95675905994994,43.1104946791689,69.91819281612152,16.22242271044059,51.939228949118835,19.64415213215955,17.600460993130845,5.235278125050068,128.8492410468525,21.75653396046062
220070004-1,22,007,0004-1,21.65833333333333,7.533333333333333,13.183333333333334,9.416666666666666,4.708333333333333,4.708333333333333,48.96666666666667,20.716666666666665,0.9416666666666667,11.299999999999999,21.65833333333333
220070004-2,22,007,0004-2,45,22,7,13,7,18,133,122,0,27,83
220070004-3,22,007,0004-3,22.34166666666667,10.466666666666667,21.816666666666666,9.583333333333334,6.291666666666667,7.291666666666667,31.03333333333333,23.283333333333335,1.0583333333333333,31.7,13.341666666666667
220070005-1,22,007,0005-1,24,5,8,5,3,9,104,49,1,5,85
220070005-2,22,007,0005-2,103,36,49,28,9,18,60,34,7,67,35
220070005-3,22,007,0005-3,51.938718662952645,22.249303621169915,27.58008356545961,23.984679665738163,5.52924791086351,3.7938718662952646,13.475626740947076,9.68941504178273,1.727715877437326,33.83704735376045,10.63857938718663
220070005-5,22,007,0005-5,5,0,1,1,0,0,0,0,0,2,0
220070006-1,22,007,0006-1,113.05444762406329,32.069602984752635,36.93016700401647,28.361561792120607,7.580091496881365,11.31546754144961,107.29202701759506,81.26730477598493,10.299618974498893,54.69142645033978,52.40014498638968
220070006-2,22,007,0006-2,21.054545454545455,6.140909090909091,8.772727272727272,0.8772727272727272,2.631818181818182,6.140909090909091,151.76818181818183,34.21363636363637,3.509090909090909,11.404545454545454,80.70909090909092
220070006-3,22,007,0006-3,10,6,5,5,2,4,76,42,3,10,20
220070007-1,22,007,0007-1,128.01123501457622,58.55953398397309,50.27174432405933,19.752571934051637,12.798362615164516,22.831606820532823,154.66014512668443,76.7046956872255,4.287048636833837,61.86209318887119,68.13816398303268
220070007-2,22,007,0007-2,69.06412409054526,26.134925310046498,23.274315829233856,16.93744750119162,9.32919833083018,10.102336028347109,6.591716654825394,8.899676238612143,2.451133614526094,47.29026962128911,8.03777126257948
220070007-3,22,007,0007-3,53.331474103585656,9.127490039840637,18.127490039840637,20.082868525896412,2.0573705179282866,7.057370517928287,1.0318725099601593,2.0382470119521914,1.0127490039840636,28.229482071713146,4.044621513944223
220070008-1,22,007,0008-1,320,103,119,85,21,42,27,62,6,148,34
220070009-1,22,007,0009-1,282.7251600243413,98.67851785080882,88.63029577249371,53.98890812471323,20.361331220285262,33.36268984077294,27.281415047982897,30.71858820619791,1.8510301109350238,139.8442483981295,21.551733339407804
220090001-1,22,009,0001-1,189.16015011446422,57.4413021289996,42.5857929577066,96.06562597436141,11.8844073370344,54.470200294741,12.8747746151206,17.8266110055516,6.9325709466034,166.38170271848162,10.8940400589482
220090001-2,22,009,0001-2,237.4749848122841,97.27097866408994,30.883946921012182,111.24035091874246,20.609440037937603,55.82617250198877,10.582325090873423,25.360843613724544,4.563021456431373,204.3688217981099,8.167122818038786
220090001-3,22,009,0001-3,64.96249382722145,28.787332178145043,17.45149904095933,35.36154199829967,3.1654954266188313,15.385659505478307,3.9073401273596926,5.251964244983688,6.311581075329485,66.22234848910792,8.218338441219698
220090002-1,22,009,0002-1,94.45346869712351,30.927241962774957,13.37394247038917,65.19796954314721,2.5076142131979693,20.89678510998308,56.00338409475465,52.65989847715736,7.522842639593908,82.751269035533,37.61421319796954
220090002-2,22,009,0002-2,0,1,0,0,0,4,0,0,0,4,0
220090002-4,22,009,0002-4,70,25,16,34,5,24,125,74,8,63,104
220090002-5,22,009,0002-5,73.20697850978516,26.212404657678164,17.294692175675088,36.69756356968952,0.7319530201868836,26.51343115586756,26.85332811986818,26.148900290788504,9.640201401919517,68.54278163262423,23.194585569976322
220090002-7,22,009,0002-7,15,3,3,12,0,3,73,34,2,9,55
220090002-8,22,009,0002-8,22.999999999999996,3.9999999999999996,0.9999999999999999,7,5,7.999999999999999,74,58,5,21,83
220090003-1,22,009,0003-1,47.786191536748326,36.83518930957684,12.942093541202674,56.74610244988864,8.959910913140313,28.870824053452115,150.3273942093541,125.43875278396438,17.919821826280625,65.70601336302896,58.73719376391982
220090003-3,22,009,0003-3,22.787515356873936,4.006994808385844,6.9110044386319505,11.90351920104625,4.927599770142274,7.919708318471843,38.40436630602782,27.579102762255776,10.829900328934333,29.695428605397694,28.563077121230133
220090004-1,22,009,0004-1,53.545691906005224,11.47650130548303,11.543080939947782,26.221932114882506,1.0848563968668408,28.848563968668408,17.492167101827675,21.356396866840733,7.305483028720627,67.51174934725849,11.3733681462141
220090004-2,22,009,0004-2,144.32114882506528,83.70626631853786,30.788511749347258,69.27415143603133,4.810704960835509,48.10704960835509,27.902088772845953,20.204960835509137,17.318537859007833,142.39686684073106,21.16710182767624
220090005-1,22,009,0005-1,102.99680511182109,41.00798722044728,23.84185303514377,71.52555910543131,0,39.10063897763578,12.39776357827476,18.119808306709263,3.8146964856230032,107.76517571884983,20.027156549520768
220090006-2,22,009,0006-2,0,0,0,0,0,0,0,0,0,0,0
220090007-1,22,009,0007-1,103.3681568511259,23.869471635974108,21.858957630595313,39.76385153614732,6.955325804540068,24.849058995806363,104.28189599667243,67.53158332573616,10.929478815297657,77.53393013834443,45.68936676656942
220090007-3,22,009,0007-3,87.45842492971248,34.133151631028994,12.295013565841069,39.86108974501177,4.000737650047784,21.83364681139118,17.645604605334956,8.443687262270519,5.9613757230024484,72.6227322723762,11.153186051529369
220090008-1,22,009,0008-1,29,10,19,16,1,13,5,5,0,45,5
220090008-3,22,009,0008-3,61,27,15,15,1,12,5,5,3,51,5
220090009-2,22,009,0009-2,21,4,6,14,0,8,16,6,1,22,12
220090009-3,22,009,0009-3,43.228070175438596,21.614035087719298,10.807017543859649,18.666666666666668,0.9824561403508771,24.561403508771928,18.666666666666668,10.807017543859649,2.9473684210526314,45.19298245614035,12.771929824561402
220090009-4,22,009,0009-4,142.02622411777259,44.69652459055811,44.60311563558545,75.29168432474025,7.336985173229459,42.199351385144375,21.19622252478893,31.38580861954441,18.97086643282869,149.97954669095216,26.23986426576979
220090010-2,22,009,0010-2,76,20,10,33,13,22,103,82,12,66,58
220090010-4,22,009,0010-4,38.00890868596882,10.88195991091314,9.481069042316257,19.64142538975501,1.0801781737193763,14.282850779510023,173.24053452115814,122.72160356347439,11.160356347438753,19.683741648106903,77.3207126948775
220090011-1,22,009,0011-1,78.01162790697674,36.098837209302324,23.290697674418606,51.9593023255814,10.430232558139535,31.33720930232558,101.19186046511628,54.145348837209305,3.430232558139535,81.77325581395348,48.95348837209302
22009002-2A,22,009,002-2A,53.490196078431374,23.341176470588238,6.807843137254902,23.341176470588238,4.862745098039215,12.643137254901962,9.72549019607843,11.670588235294119,3.890196078431373,56.40784313725491,7.780392156862746
22009002-2B,22,009,002-2B,33,10,4,17,0,17,57.99999999999999,53,7,35,57.99999999999999
22009002-2C,22,009,002-2C,60,23,11,42,6,16,23,15,4,74,15
22009002-2D,22,009,002-2D,4,0,0,1,0,1,3,4,0,2,2
22009002-2F,22,009,002-2F,45,21,9,22,0,17,23,11,1,46,13
22009002-3A,22,009,002-3A,94.06648625307464,17.853351887957338,10.828173672984795,30.630665320005896,10.856954844565465,20.691250752272744,6.055525635395958,6.179419440705693,4.925237301286134,72.24664956257362,7.86995722150896
22009002-4A,22,009,002-4A,124,25,30,47,6,25,47,49,7,92,37
22009002-5B,22,009,002-5B,2.8098918083462134,1.2797527047913446,0.41731066460587324,1.7248840803709429,0.1391035548686244,0.8624420401854714,0.5285935085007728,0.500772797527048,0.11128284389489954,3.1715610510046366,0.500772797527048
22009002-5E,22,009,002-5E,1.620164903408965,0.41260507463348634,0.193423270565795,0.6436223301616874,0.17068112759775544,0.2227499057377958,0.19098631534588684,0.3671207886974073,0.04267028189943886,1.1970301860846808,0.03797103377913811
22009003-1B,22,009,003-1B,74,15,11,24,5,17,22,13,5,40,16
22009004-2A,22,009,004-2A,85,21,10,23,1,36,7,6,0,58.99999999999999,6
22009005-1A,22,009,005-1A,9,0,1,16,0,6.000000000000001,8,5,0,21,6.000000000000001
22009006-1A,22,009,006-1A,91.61169705231463,41.71133922322276,13.623330816070043,56.21088494126117,4.528593508500773,28.133605188556377,17.24888778648264,16.343169084782488,3.6443321156964608,103.3779936835807,16.343169084782488
22009006-2A,22,009,006-2A,57.75797739669455,20.715938131220202,3.28644721670224,13.964140559194655,3.076963887048895,17.429490914517963,3.410419119992149,5.187916554222582,0.14629333186133803,54.49111921730739,2.2826586177146457
22009007-3B,22,009,007-3B,0.960747390889034,2.6251481345637,1.738226835376334,1.7695014660553057,0.004485397724832973,0.024602832786515032,0.8813761287287545,0.008960239444392315,0.00671754058197583,0.944002800792038,0.012290860387983887
22009008-2A,22,009,008-2A,37,9,6,16,0,6,13,18,2,28,14
22009008-2B,22,009,008-2B,61,34,9,13,2,6,2,5,0,53,2
22009008-3A,22,009,008-3A,157,69,43,72,2,57,12,18,5,172,16
22009009-1A,22,009,009-1A,32.368589743589745,17.064102564102566,7.112179487179487,11.192307692307692,2.0801282051282053,9.128205128205128,55.625,31.44871794871795,1.1762820512820513,32.48076923076923,18.464743589743588
22009009-2A,22,009,009-2A,43,17,18,21,4,3,35,14,1,45,14
22009009-4B,22,009,009-4B,47.09267343896999,17.671483388124862,9.316180590057186,18.799463007790614,0.8250864155770024,10.41280747560808,11.415460724516654,9.807063350281709,2.537922432109597,49.212841301888986,12.710542171858648
22009009-5B,22,009,009-5B,23,4,6,23,1,4,91,80,2,11,25
22009010-2A,22,009,010-2A,118,44,32,33,4,40,10,20,2,169,8
22009010-3A,22,009,010-3A,80,25,11,22,9,35,17,20,0,92,4
22009011-2A,22,009,011-2A,33.39317021312253,10.540993400403828,13.917894321852689,19.90305174789346,4.63929810728423,11.09396245640921,4.072418695791985,7.105005893538401,4.625387751797367,32.81238044614342,3.2968839519968025
22011000001,22,011,000001,64.77742804363149,41.42140268709358,24.430192382382522,35.41742959985078,10.033350846484977,17.25850064884738,3.3427817323952094,3.182407525913418,5.050086716259528,45.37059334309486,5.090180267879976
22011000002,22,011,000002,7.976596328835895,6.979521787731409,0.9970745411044869,2.991223623313461,0,3.9882981644179476,8.973670869940383,5.982447246626922,0,2.991223623313461,8.973670869940383
22011000003,22,011,000003,54.023403671164104,18.020478212268593,21.002925458895515,35.00877637668654,4,10.011701835582052,9.026329130059617,11.017552753373078,4,39.00877637668654,6.026329130059617
22011000004,22,011,000004,89,33,29,26,14,31,44,20,0,64,11
22011000005,22,011,000005,110.17073170731707,51.58536585365854,42.58536585365854,71.92682926829268,32.46341463414634,50.75609756097561,8.048780487804878,19.170731707317074,6.2926829268292686,128.3170731707317,15.463414634146341
22011000006,22,011,000006,77.61064373181787,37.79073810973547,25.557877511670387,39.664760503348894,9.458766321629119,18.917532643258237,8.562388370204992,7.654928624585617,0.0036939313984168864,67.12990579121846,7.592131790812529
22011000007,22,011,000007,132.38935626818213,46.20926189026453,44.44212248832961,44.335239496651106,14.541233678370881,29.082467356741763,26.437611629795008,35.345071375414385,0.9963060686015831,95.87009420878154,18.40786820918747
22011000009,22,011,000009,100.73560209424083,54.85602094240838,40.89267015706806,57.84816753926702,11.968586387434556,36.903141361256544,28.92408376963351,11.968586387434556,10.971204188481675,91.75916230366492,13.963350785340314
22011000010,22,011,000010,106,53,37,38,10,30,21,11,3,62,14
22011000011,22,011,000011,139,76,58,41,15,42,13,18,6,97,9
22011000012,22,011,000012,225.99515343659957,139.99699770408822,65.9985846319273,75.99837018221932,41.999099311226466,86.99813428754054,35.999227981051256,48.99894919643088,7.999828440233613,129.99721215379623,22.999506765671637
22011000013,22,011,000013,80,32,14,35,13,15,4,12,0,55,0
22011000014,22,011,000014,85.26439790575915,47.14397905759162,29.107329842931936,42.15183246073298,13.031413612565444,37.096858638743456,11.075916230366492,20.031413612565444,5.028795811518324,89.24083769633508,12.036649214659686
22011000015,22,011,000015,59.00000000000001,23,28.000000000000004,39,7.000000000000001,15,11,6,5,66,11
22011000016,22,011,000016,98.92771557089253,63.71566629754566,24.318073910020296,54.66265397920895,13.092771557089252,27.23855543251522,23.053012318336716,26.039759238752538,6.039759238752537,93.99398096881342,15.145783875425968
22011000017,22,011,000017,112,50,37,46,4,26,7,8,1,82,0
22011000018,22,011,000018,28,16,14,16,3,9,7,4,0,32,4
22011000019,22,011,000019,36.000359647444306,13.000152850163829,15.000050350642201,22.00010429775885,5.000007192948886,12.000136666028835,6.000021578846658,3.00002337708388,1.000007192948886,45.000192411382706,1.0000143858977721
22011000020,22,011,000020,124.42097525828302,75.93338931204038,54.89160673159545,84.1671303217797,13.722901682898863,32.93496403895727,14.63776179509212,13.722901682898863,8.233741009739317,87.82657077055272,3.65944044877303
22011000021,22,011,000021,73.62666666666667,29.213333333333335,41.6,32.45333333333333,19.400000000000002,17.96,7.426666666666667,11.4,6.24,81.56,12.106666666666667
22011000022,22,011,000022,98.9504972316601,63.38934509217859,30.809562818519566,73.93569043248617,12.480639939208864,51.7423975641936,9.617504874507404,11.525006749815502,2.901261817028328,88.28584505770205,3.8378608934733403
22011000025,22,011,000025,110.644291461007,59.80772511405784,46.84938467267864,50.83656634694916,5.980772511405784,51.83336176551679,86.72120141538387,60.80452053262547,8.971158767108676,102.66992811246595,55.820543439787315
22011000026,22,011,000026,25.336109008327025,12.181680545041635,10.14231642694928,18.15442846328539,6.018168054504163,17.157456472369418,118.26343679031038,102.18470855412566,5.027252081756245,17.311884935654806,86.16956850870552
22011000027,22,011,000027,57,41,27,24,4,18,21,21,0,58,15
22011000028,22,011,000028,16,7,5,8,1,7,160,61,4,1,79
22011000030,22,011,000030,57,39,43,23,13,23,31,21,2,58,18
2201100012A,22,011,00012A,58.41253488223906,32.20237560260784,31.10118780130392,31.124538832374053,10.023351031070135,29.09340412428054,6.023351031070135,17.062269416187025,3.007783677023378,71.15567354046756,9.062269416187027
2201100012B,22,011,00012B,122.00484656340043,71.00300229591177,51.0014153680727,41.00162981778068,12.000900688773532,38.00186571245946,9.000772018948743,17.00105080356912,4.000171559766387,113.0027878462038,14.000493234328363
2201100013A,22,011,00013A,52.58746511776094,25.797624397392163,12.898812198696081,15.875461167625947,2.9766489689298647,11.906595875719459,2.9766489689298647,7.937730583812973,0.9922163229766217,19.844326459532432,7.937730583812973
2201100014A,22,011,00014A,71.5567612687813,23.919866444073456,39.41569282136895,36.40651085141903,10.575125208681134,19.3889816360601,6.442404006677796,11.530884808013356,0.1327212020033389,55.07011686143572,8.176961602671119
2201100016A,22,011,00016A,46,21,21,16,3,18,30,12,3,35,6
2201100016B,22,011,00016B,69.07228442910748,53.28433370245434,23.681926089979704,49.33734602079106,6.907228442910748,17.76144456748478,3.9469876816632845,2.960240761247463,2.960240761247463,74.00601903118658,10.854216124574032
2201100017A,22,011,00017A,68,37,18,43,5,15,4,9,1,47,1
2201100018A,22,011,00018A,10,2,3,0,0,5,1,1,0,8,0
2201100019C,22,011,00019C,62,37,27,35,5,11,10,14,6,46,4
2201100025A,22,011,00025A,19,12,9,8,0,10,23,17,4,9,17
2201100025B,22,011,00025B,40.01959953066597,15.010594340900527,13.008298900372079,15.009005189765446,4.0010594340900525,10.009181762113789,63.01536179430576,42.01077091324887,6.00158915113508,22.018186951879237,45.009888051507154
2201100027A,22,011,00027A,80,30,35,32,13,23,17,15,0,33,6
2201100027B,22,011,00027B,68,23,10,28,6,11,28,24,2,75,23
2201100027D,22,011,00027D,23,14,6,14,1,16,7,4,0,21,14
220130001-1,22,013,0001-1,19,17,1,10,0,9,42,25,1,41,80
220130001-2,22,013,0001-2,48,51,12,30,6,13,89,58,8,83,148
220130001-3,22,013,0001-3,22.348747968411352,8.407946919642695,5.0900047035645635,6.399520795792627,0.21666666666666665,2.047820063244007,16.83559080898236,19.858078479605947,1.988729154153098,21.68923187618329,30.933967615326775
220130001-4,22,013,0001-4,13,11,1,12,0,3,0,1,0,28,4
