GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWES,G20PREOOTH,G20USSRCAS,G20USSRMUR,G20USSDPER,G20USSDEDW,G20USSDPIE,G20USSDKNI,G20USSDWEN,G20USSLSIG,G20USSIMEN,G20USSOPRI,G20USSOJOH,G20USSNBIL,G20USSNBOU,G20USSNMON,G20USSNDAR
220010007-2,22,001,0007-2,565.2282395072446,84.31246774143618,3.0069111011180336,0.9999579668778997,0,543.025085421885,12.06986760737814,18.576293843517604,27.399985533310346,8.041886937929204,8.08411014083521,3.999831867511599,1.0281067688152368,0.028148801937337015,1.0140323678465684,0.007037200484334254,4.020943468964602,5.027938636326836,0,2.006953134240134
220010007-3,22,001,0007-3,942.9477575700613,42.99761778951499,6.999612198293137,0.9999445997561626,0.9999445997561626,907.9496965785955,35.99800559122185,15.999113596098601,11.99933519707395,7.9995567980493005,0,3.9997783990246503,3.9997783990246503,2.9998337992684876,0.9999445997561626,0,4.999722998780813,1.9998891995123251,0,0
220010007-4,22,001,0007-4,717.000459699448,33.00010390466976,7,1,6,674.0004502535689,27.000004722939533,21.00004880370852,5.0000220403844935,1.4168818602846532e-5,3.148626356188118e-6,0,3,1,1.000001574313178,6,8.000001574313178,4,1,2
22001006-10,22,001,006-10,246.30523560209423,28.607853403141362,1.0900523560209425,0,0.022513089005235604,224.85497382198955,6.2476439790575915,18.157591623036648,7.337696335078534,2,2.0450261780104713,0.04502617801047121,0.022513089005235604,3,0,1.0225130890052356,1.067539267015707,0.09005235602094241,0,0
22001006-12,22,001,006-12,333,66,5,1,1,333,3.0000000000000004,20,18,6.000000000000001,5,2,1,0,3.0000000000000004,4,4,4,1,0
22001006-13,22,001,006-13,203.46153846153845,13.769230769230768,3.3846153846153846,1,0,203.6153846153846,5.615384615384615,3.769230769230769,5,0.15384615384615385,2,0,0.07692307692307693,0,0,0,0,0.07692307692307693,0.23076923076923078,0
22001006-14,22,001,006-14,609.3760058050923,42.83935415545992,5.085964116012193,0.22090729783037474,0.22090729783037474,583.1991774251389,9.861638761879146,12.864958759189529,11.67104009772279,0.883629191321499,3.0505592164246007,6.279882777478931,1.6357332571274878,0.22090729783037474,0.9730113636363636,1.1939186614667383,2.6087446207638516,4.996581943697328,1.1939186614667383,1.1939186614667383
22001006-15,22,001,006-15,166.99987251749877,9.030513217289514,2.6726618185899955,0,0.8879204316765953,158.9106828732471,5.372025207860619,4.457403205503395,6.286647210217843,0,0.01780104712041885,0.01780104712041885,2.645960247909367,0,0,0.008900523560209424,0.9057214787970141,0.9146220023572236,0,0
22001006-16,22,001,006-16,271.8722480782304,24.285833812686295,4.979082779898551,0.14547926580557444,0.4364377974167233,260.5545677979397,8.693928776865555,21.81268629399153,0.9456152277362339,2.137112377764995,0,0.14547926580557444,1.1412958217852847,0.21821889870836164,0.2909585316111489,0.2909585316111489,0.07273963290278722,1.3595147204936464,2.9147100350363435,0
220030001-1,22,003,0001-1,126.27317073170732,70.47804878048781,0,1.9577235772357724,1.9577235772357724,110.61138211382114,7.83089430894309,16.640650406504065,32.302439024390246,8.809756097560976,1.9577235772357724,1.9577235772357724,0,0,0,0,3.915447154471545,3.915447154471545,0,0
220030001-2,22,003,0001-2,126.72661870503596,42.66187050359712,2.014388489208633,0,0,127.36690647482014,0.08633093525179857,10.244604316546763,10.244604316546763,7.057553956834532,6.028776978417266,2.028776978417266,0,0,0,1.9999999999999998,0.9999999999999999,1.0863309352517985,0,0
220030001-3,22,003,0001-3,147.72682926829268,57.5219512195122,2,0.04227642276422764,2.0422764227642274,131.38861788617888,5.16910569105691,17.359349593495935,24.697560975609758,2.190243902439024,5.042276422764227,3.042276422764228,2,4,0,2,3.084552845528455,0.08455284552845528,2,1
220030001-4,22,003,0001-4,14,178,4,2,4,23,2,22,80.99999999999999,9,14,2,0,0,1,0,3,6,0,1
220030001-5,22,003,0001-5,39.99999999999999,41.00000000000001,4,0,0,42,3,15,11,2,2,0,2,0,0,0,1,1,2,0
220030001-6,22,003,0001-6,175,52,3,1,1,154,13,19,14,4,5,0,2,0,0,2,3,1,0,1
220030002-1,22,003,0002-1,220,98,4,0,4,223,7,27,37,7,2,2,0,0,0,2,5,4,0,0
220030002-2,22,003,0002-2,439,47,5,1,3,431,15,10,16,2,5,0,0,2,0,1,4,0,0,0
220030002-3,22,003,0002-3,281.4037061239731,12.083395568832461,0.8481609410007468,0,2.1262135922330097,262.2794062733383,13.222025143141648,4.961165048543689,4.008432910131939,1.5104244461040577,2.9279001742593977,0,0.7087378640776699,0,0.7087378640776699,0,2.1262135922330097,0.7552122230520288,1.4174757281553398,0
220030002-5,22,003,0002-5,8.720707442888726,140.35593220338984,1.0088430361090641,1,4.002210759027266,14.727339719970525,0.015475313190862197,30.04863669859985,73.15033161385409,7.028739867354458,9.028739867354458,0.01105379513633014,0,0,1,0.006632277081798085,1,1.013264554163596,3.002210759027266,3
220030002-6,22,003,0002-6,287.24559249188667,17.609800309914334,1.0324532935707393,0,0,262.97272169107976,12.67830307282987,0,13.633833289477531,1.9623424845773763,1.9623424845773763,1.911060433295325,0,0,1.911060433295325,0.9555302166476625,0.9555302166476625,2.892231675584013,0,0
220030003-1,22,003,0003-1,389.30879734016406,18.849704023526456,2.835679497104749,0,0.876453074433657,368.08449933322464,14.129984222949266,2.076168284789644,10.412046239311314,2.3407622237693895,2.928619828947383,0.08893956670467502,0.2992621359223301,0,0.3828683692936718,0.04713645001900418,0.9395895244526612,1.2713206785893698,0.5825242718446602,0.005333333333333333
220030003-2,22,003,0003-2,737.0404102564103,70.45702564102564,9.283692307692307,0,0.9973333333333333,675.6619487179487,21.969641025641025,13.962666666666667,30.945641025641027,7.186461538461539,9.181128205128205,0,2.992,0,0.9973333333333333,0.9973333333333333,7.978666666666666,8.08123076923077,0,1.9946666666666666
220030004-2,22,003,0004-2,413.986017290223,14.171590700299157,1.1212023926415047,0.04040404040404041,0,365.4107169572844,15.6463187179054,5.323183680379241,6.646406275040948,0.08080808080808081,0,0.08080808080808081,0.04040404040404041,2.080788623666848,0.04040404040404041,1.040394311833424,2.0403845832628074,3.201991016308353,0.04040404040404041,0.04040404040404041
220030004-3,22,003,0004-3,349.49866748324575,27.318549951936287,2.8261341828209394,0.941851424492222,4.343323216923246e-4,312.76230337654374,15.072716309294204,7.535157941896557,15.071297731009787,1.8837444424194671,0.0014855679298156656,1.8838692227245366,0.9420385949498261,1.8839200151452904,0.9420893873705798,0.9418306277747105,0.9422603606035376,4.709670658065291,0.9418306277747105,0.9422857568139144
220030005-2,22,003,0005-2,597.9569467836063,30.967133370347483,1.0083314784993218,0,0.9986636572964694,505.2545935429557,43.85395869863021,2.0135005168279725,18.96977557803149,5.977480211974538,6.98288108189196,0.007210605660365573,1.0011208728389562,2.9869575846930645,3.984986807983025,0.9956525282310215,1.0083314784993218,8.967136573660731,6.344340065086179e-4,0
220030005-3,22,003,0005-3,333.97256194843965,27.99769980406081,0,0,0.999917850145029,295.9756836429286,15.998685602320464,6.999424951015203,15.998685602320464,1.999835700290058,8.99926065130526,1.999835700290058,0,1.999835700290058,0,0.999917850145029,0.999917850145029,3.999671400580116,0,0
220030005-5,22,003,0005-5,268.37006524523247,4.698242341027215,1.118095082034257,0,0.0025792913836461817,252.57470854697857,13.320664329704691,0.49678654455390375,3.641348460195412,0.18202117345189944,0.22422326321241387,0.044567449762366255,0.02744230764847549,0.08349900596421471,0.019704433497536946,0,1.2259797934700756,0.08208826754881375,0.044328794365753536,0.9846313881437708
220030005-7,22,003,0005-7,60,407,5,0,7,65,7,93,180,13,23,5,0,2,6,0,7,11,4,4
220030005-9,22,003,0005-9,423,192,3,1,6,399,15,58,86,2,13,5,3,0,2,0,8,9,3,0
22003005-10,22,003,005-10,492.9515670860451,29.602377828216174,0.9603869587732904,0,0,474.72844599703194,9.622042933492455,4.771645884267198,13.378781821707705,1.9086583537068789,4.771645884267198,0,0,1.9086583537068789,0,0,4.7777036661870484,0.9543291768534394,0.9543291768534394,0.0060577819198508855
22003005-12,22,003,005-12,30.999999999999996,65,1,1,0,30,2,17,25,5,7,0,1,0,0,0,1,2,0,0
22003005-13,22,003,005-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22003005-8A,22,003,005-8A,28,16,0,0,0,32,2,0,8,4,0,0,0,0,0,0,0,0,0,0
2200302-2-A,22,003,02-2-A,173,65,5,1,0,155,10,17,33,9,5,2,3,0,0,0,1,5,2,0
2200302-4-C,22,003,02-4-C,322,93,4,0,0,292,16,19,37,11,4,0,1,0,5,1,8,3,1,2
2200302-4-O,22,003,02-4-O,325.27929255711126,160.64406779661016,3.9911569638909357,0,0.9977892409727339,328.27266028002947,6.984524686809138,21.951363301400146,67.84966838614591,12.971260132645542,12.971260132645542,4.9889462048636695,0,0,0,2.993367722918202,0,5.986735445836404,0.9977892409727339,0
2200305-4-C,22,003,05-4-C,456.6068965517241,111.03546798029556,1.0078817733990149,4,0,442.59704433497535,12.005911330049262,30.023645320197044,54.005911330049265,7.009852216748769,5,0.003940886699507389,0.0019704433497536944,2,4.001970443349753,0,1.0019704433497536,4.001970443349753,0,0
2200305-4-O,22,003,05-4-O,303.6087567274457,17.640018841636735,3.92258930226043,0,8.214985497099629e-5,298.5746772724494,3.0570442925823635,11.740476526817309,2.964156196086441,4.891789915473489,7.393486947389667e-4,1.9568145460153608,0.9783251231527094,1.6429970994199258e-4,0.9783251231527094,8.214985497099629e-5,0.9876960826572726,0.9786537225725933,0,0.009288809649592257
22005000001,22,005,000001,747.0533588447144,213.0155578591182,29.231965989162937,8.010543908598315,4.073807360188208,779.074446661911,16.4112124353343,93.41288375217425,69.80133705347197,6.15815862897473,14.105439085983154,7.1054390859831535,11.168702537573045,0,2,1.0210878171966307,7.021087817196631,2,0,0.021087817196630634
22005000002,22,005,000002,957.2808269213613,221.14888247133223,17.01145249779479,0.773247840808854,5.412734885661978,958.8273226029789,30.156665791545308,103.61521066838644,58.7668359014729,11.59871761213281,7.73247840808854,7.73247840808854,12.371965452941664,0,0,1.546495681617708,1.546495681617708,0,0,1.546495681617708
22005000003,22,005,000003,932,249,31,0,4,890,41,104,71,18,14,13,18,2,2,0,7,15,0,1
22005000004,22,005,000004,807.0000000000001,261,21,0,4,800,25,115,80,15,12,4,11,0,0,0,5,8,2,0
22005000005,22,005,000005,864,284,21,3,9,843,35,98,87,38,15,4,11,7,4,0,4,5,5,3
22005000006,22,005,000006,1281.4389105058365,484.4241245136187,22.545525291828795,6.093385214007782,5.484046692607004,1304.5937743190661,35.34163424124514,198.64435797665368,137.1011673151751,20.10817120622568,18.889494163424125,14.014785992217899,9.140077821011674,5.484046692607004,1.8280155642023346,1.2186770428015565,8.530739299610895,12.186770428015564,1.2186770428015565,0
22005000007,22,005,000007,414.009585142034,191.90853896693682,6.6175358264460975,1.2407879674586433,1.6543839566115244,410.28722123965804,5.790343848140336,88.92313766786944,52.11309463326302,13.648667642045076,7.031131815598979,0,4.549555880681692,2.895171924070168,2.0679799457644057,1.2407879674586433,2.895171924070168,7.031131815598979,1.6543839566115244,0
22005000008,22,005,000008,767.389440812228,265.7787819398448,20.588497192523192,0,3.7433631259133073,770.196963156663,21.52433797400152,119.78762002922583,71.12389939235284,16.845134066609884,11.230089377739922,0,5.615044688869961,6.550885470348288,1.8716815629566537,0,0,9.358407814783268,1.8716815629566537,0
22005000009,22,005,000009,911,418,19,2,4,908,27,177,124,21,24,17,18,2,5,3,9,7,4,2
22005000010,22,005,000010,1208,289,23,5,6,1146,66,112,94,18,12,3,7,5,5,4,7,13,2,6
22005000011,22,005,000011,1173.3738164296003,490.02457546983,26.71533669879252,1.0676155140561225,13.040335016062926,1133.6611958673554,56.72646878714286,226.90587514857145,141.30617196785715,30.260465421683676,20.15097694778912,7.155975265059524,10.245488473894559,7.087975265059525,3.99846205622449,0.9996155140561225,4.315795389557823,13.15366834939626,7.042641931726191,1.999231028112245
22005000012,22,005,000012,1098,279,31,2,2,1056,47,109,85,21,27,3,14,2,5,0,4,5,2,5
22005000013,22,005,000013,1191,340,41,3,0,1154,58,112,112,44,19,7,34,7,2,2,9,12,0,0
22005000014,22,005,000014,959.4093686354378,113.27291242362526,10.211812627291243,0.048879837067209775,7.0733197556008145,932.0835030549898,31.382892057026474,50.82281059063136,28.725050916496944,6.285132382892057,5.122199592668024,7,2.203665987780041,0.032586558044806514,4.0162932790224035,0,5.081466395112017,8.065173116089612,0.016293279022403257,2.0814663951120163
22005000015,22,005,000015,1136.3055181695827,172.90444145356662,10.193808882907133,0,6,1114.9825033647376,16,70.5814266487214,41.12920592193809,15,17.12920592193809,3,9.12920592193809,0,4.129205921938089,0,9,5.064602960969045,0,3
22005000016,22,005,000016,804.4571739994992,335.69767649992326,11.056668735484141,3.844859438774559e-4,6.1953023356237384,791.5845225755091,40.115779318388796,155.17585343873517,106.66960438085616,9.867902660906319,15.578601773937544,0.0026914016071421915,2.2893008869687725,4.335723433725473,2.096689952952176,2.0003844859438775,5.00153794377551,12.480758363153736,0.09784341078380825,7.689718877549118e-4
22005000017,22,005,000017,759,666,13,8,2,770,21,308,179,65,22,7,9,5,7,3,9,10,0,0
22005000018,22,005,000018,1145,291,18,2,7,1112,43,109,87,23,27,10,18,2,4,3,4,7,0,0
22005000020,22,005,000020,725.1813333333333,267.78933333333333,31.274666666666665,2.932,1.9546666666666666,736.9093333333333,32.252,129.008,58.64,11.728,6.841333333333333,6.841333333333333,10.750666666666666,3.909333333333333,0,0,13.682666666666666,6.841333333333333,1.9546666666666666,0
22005000021,22,005,000021,410.26421404682276,98.33444816053512,4.030100334448161,1.6120401337792643,0,373.18729096989966,12.896321070234114,33.852842809364546,33.046822742474916,23.374581939799334,1.6120401337792643,2.4180602006688963,1.6120401337792643,1.6120401337792643,3.2240802675585285,0,3.2240802675585285,10.478260869565217,0,0
22005000022,22,005,000022,609.0857142857143,118.51428571428572,15.542857142857143,1.9428571428571428,0,603.2571428571429,28.17142857142857,57.31428571428572,33.02857142857143,5.828571428571428,6.8,2.914285714285714,4.857142857142858,3.8857142857142857,0,1.9428571428571428,1.9428571428571428,0,0,0
22005000023,22,005,000023,400.2464788732394,180.6338028169014,0,0,5.704225352112676,385.03521126760563,5.704225352112676,79.85915492957747,65.59859154929578,11.408450704225352,4.753521126760563,0,0,4.753521126760563,0,0,6.654929577464789,2.852112676056338,0,0
22005000024,22,005,000024,59.516961986975616,20.78196779241759,0.7526881720430108,0,0.2957746478873239,56.97195719117573,1.550254934625675,9.033318188702104,7.415745368266949,0.9678933817961531,0.24647887323943662,0.3763440860215054,0.2508960573476703,0.24647887323943662,0,0,0.8468625372305518,0.14788732394366194,0.2508960573476703,0.2508960573476703
22005000025,22,005,000025,440.64640047831693,82.76611049868276,6.126324246557426,1.1812559556062108,0.7932960893854748,425.77360288484897,20.159544851553598,19.2533024420321,23.422451000541844,9.195250462435306,4.35444031314811,0.5819397993311037,3.1644961790698978,2.371200089684423,2.759159955905159,0.3966480446927374,2.3625119112124215,6.488219577362157,0,0.7932960893854748
22005000026,22,005,000026,1560.6945687546092,198.92866481112654,19.051454172152994,1.0317049320871612,5.819347202488525,1464.8736807574294,72.48049590224213,99.31232310853163,49.309306429282366,10.119731038677426,14.341940785049289,2.750668298386784,6.220936557506081,2.55284904131785,1.6257088846880907,0.05714285714285714,6.689344501975427,20.903508535962064,3.316100822416285,0.8775374953841488
22005000027,22,005,000027,1484.1364914314315,216.49322886225485,24.457003907068348,4.809827748255351,5.0081646560712,1423.5970763423059,66.01948561688558,94.00987241909728,67.98855594982193,7.792965320590731,12.426838861350022,7.033191739807019,12.404456161030234,0.5614366729678639,0.3742911153119093,0,5.195310213727154,21.320294827556694,2.597655106863577,2.036218433895713
22005000028,22,005,000028,313.93706293706293,409.61538461538464,6.27972027972028,0,6,290.97902097902096,17.11888111888112,189.95804195804195,141.25874125874125,21,7,7,2,7,4.27972027972028,0,5.27972027972028,10,4,2
22005000030,22,005,000030,187.00642789145948,431.0265674535594,5.0003318748307874,5.240128907171116e-5,6.000157203867215,183.00693443725385,14.000244539349001,196.0109169352233,140.00897808752762,21.001379900612225,14.00094322320329,10.000052401289071,2.000139736770858,6.00038427611986,2.000139736770858,1.000069868385429,2.7947354171579285e-4,5.000314407734431,2,1.0000174670963573
22005000031,22,005,000031,403.09988895937204,388.7991571468429,8.070791748077818,0.03539587403890908,6.047194498718546,391.82852059174036,17.200576619553818,144.48662670963418,111.168063843284,38.27136836763164,12.176979370194546,7.082590372757455,9.03539587403891,4.082590372757455,4,0.011798624679636363,4.035395874038909,8.153382120835273,0.03539587403890908,0.023597249359272727
22005000032,22,005,000032,444.20795732693443,362.031400428208,2.0050767159378213,3,2.000376053032431,418.1974278420264,17.006580928067546,171.0131618561351,94.01034145839186,6.002256318194587,22.001880265162153,10.000564079548647,2.002256318194587,11.000376053032431,7.000376053032431,1,5.0013161856135095,7.002444344710803,3.760530324312164e-4,5.000376053032431
22005000033,22,005,000033,1625.8814281479258,256.86804091257414,34.838498703056594,1.206703910614525,3.2063278575820937,1560.8416783032249,60.937553150144744,86.88069289246826,78.52038479859138,17.427911279570775,16.03163928791047,2.999435920451353,16.22120736895625,5.016383723503881,5.016383723503881,0.6033519553072625,9.41209163561554,19.031075208361823,1.9996239469675687,3.2063278575820937
22005000034,22,005,000034,853.2722926091337,299.1991941510658,6.002600950702525,0.016990491420809467,5.973474393981137,822.5201843033099,28.914673668304207,164.97686483497495,44.31195734773914,15.030774507357469,16.960443241161585,0.024272130601156378,3.0013004753512624,2.004912338667701,1.9976306994873543,0,9.956599727655268,21.884130811136618,1.9927762733671228,0.007281639180346913
22005000035,22,005,000035,1018.5690841608393,136.81913451667947,11.05485280416651,2.927777249607834,0.03851866849501652,954.7215168622894,48.42898467209459,66.61079430820325,31.45570512768899,9.214643336060414,5.012858240997641,3.108234150220175,5.140045251124122,0.11047026742265977,2.0268106979195766,5.743119266055046,4.930989350080351,8.04988306998015,0.018193614886939876,2.120890595357962
22005000036,22,005,000036,348.75775104118463,751.4780194354465,10.992364645997224,10.992364645997224,6.99514113836187,357.7515039333642,13.99028227672374,344.7605275335493,219.84729291994446,34.975705691809345,33.97639981490051,2.9979176307265156,11.991670522906063,4.996529384544193,6.99514113836187,0.9993058769088385,4.996529384544193,4.996529384544193,0,1.998611753817677
22005000037,22,005,000037,292.891531292214,1210.5652692811345,15.122117104761049,2.3877027007517446,7.163108102255234,315.9726573994809,11.142612603508141,497.43806265661345,409.0930627287989,62.87617111979594,42.978648613531405,2.3877027007517446,6.367207202004653,17.509819805512794,6.367207202004653,3.1836036010023263,12.734414404009305,14.326216204510468,0,0.7959009002505816
22005000039,22,005,000039,196,258,6,0,6,183,8,154,71,6,5,3,0,0,0,0,4,10,2,3
22005000040,22,005,000040,990.9267713055242,435.3321342869813,8.797845750939846,3.869126937946367,2.385582955577179,1001.0570055942281,20.952283016788346,210.20664956480104,125.1687117130621,26.38517235431384,14.070838804651666,6.352847916687129,4.290699427383942,3.56705313045942,2.384393146634929,0.25688073394495414,4.041570569518586,4.343644377005533,1.01915803727412,1.6143639672261647
22005000041,22,005,000041,778,139,11,2,2,759,21,48,39,15,5,10,11,4,2,3,4,7,0,2
22005000042,22,005,000042,147.77560975609757,247.2048780487805,5.4731707317073175,0,6.385365853658537,155.0731707317073,10.946341463414635,99.42926829268293,81.18536585365854,29.190243902439025,13.682926829268292,2.7365853658536587,1.824390243902439,0,1.824390243902439,0,2.7365853658536587,2.7365853658536587,0,0
22005000043,22,005,000043,880.4670577857505,114.14353728694192,15.168768822456457,2.215610176800345,2.424279503048386,864.7554167697174,25.853305067785364,83.64022022669864,23.714345120539846,4.347966713741664,5.991377178970009,0.3969761987399952,9.595799129515127,0.00994671403197158,0.07336134817831304,0,3.317343662819646,0.9807324420524415,2.0961907847521095,2.086244070720138
22005000044,22,005,000044,179,755,5,2,6,188,6,421,183,38,24,0,7.000000000000001,2,3,3,9,15,0,0
22005000045,22,005,000045,36,281,3,0,4,56,0,115,85,18,10,0,0,0,3,0,3,3,0,5
22005000047,22,005,000047,63.43731778425656,1111.4752186588921,8.052478134110787,3.0699708454810497,15.131195335276969,136.94460641399417,8.087463556851311,340.6180758017493,341.52186588921285,106.33236151603498,44.34110787172012,23.026239067055393,0.01749271137026239,0.04373177842565598,9.078717201166182,3.1486880466472305,17.1399416909621,8.087463556851311,4.017492711370262,3.0174927113702625
22005000048,22,005,000048,196.34146341463415,158.9430894308943,4.67479674796748,0,0,207.5609756097561,3.739837398373984,46.7479674796748,57.96747967479675,16.82926829268293,4.67479674796748,2.8048780487804876,0,1.869918699186992,0,0,6.544715447154472,1.869918699186992,0,0
22005000050,22,005,000050,184.81028938906752,307.23151125401927,3.8263665594855305,1.8263665594855305,5.652733118971061,188.63665594855306,2,105.87459807073955,109.39549839228296,20.479099678456592,21.392282958199356,11.871382636655948,0,0,2.7395498392282955,0,4.739549839228296,4.565916398713826,0,0
22005000051,22,005,000051,74.2212188011093,737.5816919102135,8.272725117921732,7.930029154518951,18.868804664723033,130.49441797624974,10.172699044774705,234.63395671857592,203.51065443599043,44.83837019128209,45.984095380312404,3.1688828841641183,1.9825072886297377,5.086349522387352,10.92128279883382,16.85131195335277,19.31534286188343,10.042617743961696,4.982507288629738,1.9825072886297377
22005000052,22,005,000052,170,147,6,2,4,181,0,48,64,9,5,0,0,0,2,0,2,3,2,0
22005000053,22,005,000053,286.000162700238,241.00009718336364,3.6398263534317634e-7,3.6398263534317634e-7,2.000001091947906,280.00015505660264,6.0000047317742595,76.00004149402042,73.00003457835035,15.000005095756894,5.000003275843718,10,2,4.000000363982635,2.000000363982635,0,10.000003275843717,10.000001819913177,7.279652706863527e-7,0
22005000054,22,005,000054,148.83142857142857,354.28857142857146,2.0085714285714285,2.0085714285714285,2.025714285714286,154.65142857142857,2.111428571428571,126.97714285714287,137.81428571428572,18.12,7.077142857142857,10,0,0.008571428571428572,3.008571428571429,0,3.0771428571428574,3.042857142857143,0.017142857142857144,0
22005000055,22,005,000055,63.027446007506015,443.36594676674684,3.002033037593038,3,5.009148669168671,88.0376111954712,2,171.1168996615997,135.1118170676171,23.03252860148861,15.012198225558228,3.0101651879651907,0.00203303759303812,0,2.0030495563895574,0,9.007115631575633,5.007115631575633,0,2.0050825939825954
22005000057,22,005,000057,26.972553992493985,359.63405323325316,1.9979669624069618,0,8.990851330831328,36.96238880452879,0,114.8831003384003,109.8881829323829,31.96747139851139,11.98780177444177,9.98983481203481,1.9979669624069618,0,2.9969504436104426,0,6.992884368424367,6.992884368424367,0,4.994917406017405
22005000058,22,005,000058,781.1366701804129,397.7850722438381,11.176520079879172,2.964604125961091,3.9528055012814547,746.1643109494782,25.54494309370783,158.62090017208624,125.81759923915328,25.352287546346858,14.823020629805454,9.541065541221041,4.71370806861342,6.917409627242546,0,0.9882013753203637,6.4628120112657506,12.846617879164727,4.71370806861342,3.725506693293057
22005000061,22,005,000061,266.95056359011704,61.67032406039861,4.743871081569124,0.21563050370768747,1.5094135259538122,267.38182459753244,8.40958964459981,28.89448749683012,16.38791828178425,3.234457555615312,2.1563050370768746,2.1563050370768746,3.4500880593229994,0,0,0.43126100741537493,0.43126100741537493,0,0,0.43126100741537493
22005000062,22,005,000062,572.8015564202335,216.53696498054478,10.077821011673151,2.7237354085603114,2.4513618677042803,583.1517509727627,15.797665369649806,88.79377431906616,61.284046692607006,8.988326848249027,8.443579766536965,6.264591439688716,4.085603112840467,2.4513618677042803,0.8171206225680934,0.5447470817120623,3.813229571984436,5.447470817120623,0.5447470817120623,0
22005000063,22,005,000063,248.75953307393,94.03891050583657,4.376653696498055,1.1828793774319066,1.064591439688716,253.25447470817122,6.860700389105059,38.56186770428016,26.6147859922179,3.903501945525292,3.6669260700389104,2.7206225680933853,1.7743190661478598,1.064591439688716,0.354863813229572,0.23657587548638132,1.6560311284046694,2.3657587548638133,0.23657587548638132,0
22005000064,22,005,000064,601.3039009271123,276.9663293992827,9.760005311560537,1.7597897794265,2.4159931273178388,596.0771699650585,8.613602200847074,128.2769317982073,75.19113838894172,19.658496412032196,10.173644220452536,0.005777468851432144,6.559187353080641,4.220910573463214,2.965186482102275,1.7603675263116432,4.105983569700119,10.134700323734423,2.378782471255156,0.0011554937702864289
22005000065,22,005,000065,75.10204081632654,310.40816326530614,3.8775510204081636,0.6122448979591837,1.836734693877551,81.02040816326532,2.857142857142857,127.55102040816327,104.89795918367348,16.122448979591837,11.020408163265307,0.6122448979591837,1.6326530612244898,4.4897959183673475,1.6326530612244898,0.8163265306122449,3.2653061224489797,3.673469387755102,0,0.20408163265306123
22005000066,22,005,000066,879.9874372565532,409.7863366873893,7.977381341618093,3.347143126023502,2.305831943907813,892.3692783236812,18.334572392807413,197.66019469569375,118.68865425558947,25.673043202415347,13.268949610096332,4.941100440801351,3.9371049099259867,3.342978387476533,2.0253441390297646,6.941230911614993e-4,3.511271070403362,3.511271070403362,0.9541450777202073,1.432605862762634
22005000071,22,005,000071,1230.442341098392,600.7060264576188,33.09277983163334,6.070063694267516,9.140127388535031,1243.9775956527549,40.05901741570531,269.248184936083,161.37610796846465,44,17.70063694267516,0.7006369426751592,24.630573248407643,11.280254777070065,6.111888111888112,1.2101910828025477,9.32207919469066,7.350318471337579,2.140127388535032,1.2101910828025477
22005000072,22,005,000072,591,269,16,1,5,586,23,87,94,18,7,7,11,7,2,0,3,11,2,1
22005000073,22,005,000073,246.8881118881119,26.53846153846154,1.6083916083916086,0,0,235.62937062937064,6.433566433566434,11.25874125874126,7.237762237762238,0,0,0,0,0,1.6083916083916086,0,1.6083916083916086,0,0,0
22005000076,22,005,000076,1152.197372937596,277.431207426562,25.878075013158195,5.96610143634103,8.926680244399185,1112.2685568701038,46.617107942973526,100.44685233071695,88.57457455166785,34.74483016392442,14.937725500964934,0.0749063670411985,24.811315285628197,3.9674134419551934,2.058613088018795,0,10.008421245337422,7.9498081573186266,1.9837067209775967,9.918533604887983
22005000077,22,005,000077,633,233,10,1,4,660,13.999999999999998,100.99999999999999,66,5.999999999999999,10,2.9999999999999996,13.999999999999998,2,0,0,5,2,0,0
22005000078,22,005,000078,693.732484076433,144.14012738853503,13.019108280254779,0.9299363057324841,1.8598726114649682,671.4140127388536,21.388535031847134,72.53503184713375,38.12738853503185,0,9.299363057324841,9.299363057324841,8.369426751592357,3.7197452229299364,0,2.789808917197452,2.789808917197452,4.649681528662421,1.8598726114649682,2.789808917197452
220070001-1,22,007,0001-1,31.070227272727276,282.14750000000004,0.04431818181818182,0.010227272727272727,2.6138636363636363,31.73818181818182,0.010227272727272727,103.33795454545455,98.98272727272727,8.560681818181818,10.469090909090909,4.590454545454546,0.010227272727272727,0.003409090909090909,0,0.6543181818181818,5.895681818181819,4.587045454545454,1.3154545454545454,1.3018181818181818
220070001-2,22,007,0001-2,334.9359381253279,512.5343027870728,12.964809053602522,3.091622126398641,3.4736814956008675,341.6904536668519,3.17488743252109,160.7658672162559,218.64037880661039,30.324839491488657,18.19136624493623,9.873186927203882,3.084683350888437,0.9942574682305922,0.8660296846011132,0.9873186927203882,12.150227326788833,9.16601665748906,3.9631523219019607,0.12272727272727273
220070002-1,22,007,0002-1,335,57,0,2,2,336,3,21,17,2,3,0,0,0,0,0,1,3,0,2
220070002-2,22,007,0002-2,60,10,0,0,0,47,0,4,8,0,0,0,0,0,2,0,1,1,0,0
220070002-3,22,007,0002-3,406,159,5,2,4,392,9,85,47,8,3,0,4,0,2,0,11,3,3,3
220070002-4,22,007,0002-4,190,38,0,0,0,186,0,19,8,2,2,2,0,0,0,0,3,1,2,1
