GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRFIS,G18USSDRAY,G18USSLSCH,G18GOVRRIC,G18GOVDKRI,G18SOSREVN,G18SOSDDAN,G18TRERMUR,G18ATGRPET,G18AUDRJAN,G18AUDDSKI
3110900195P,31,109,00195P,202.00241211023845,123.00240234460995,16.000175781312922,211.0025195321519,128.00247070400943,218.0026953134648,112.00220703204003,255.00353515751544,256.0036132825434,207.00242187586693,119.00224609455401
3110900197P,31,109,00197P,407.9749955423754,251.57666561641636,16.64558747100988,423.9478403928228,254.95666176315422,445.8019789402787,216.17909661142417,507.5198295867695,504.62269350251233,409.6086199917237,243.41358047787142
3110900198P,31,109,00198P,263.4882423276206,151.9744918294141,11.8421681944998,267.4356317257872,157.895575926664,295.0673575129534,120.39537664408131,330.59386209645277,331.58070944599444,266.4487843762455,132.2375448385811
3110900199P,31,109,00199P,424.4335876514237,257.8309849117935,20.730846337684383,428.39669318272115,272.6219296892813,462.927723759966,218.3438956571291,520.304514248371,525.2359149150329,425.41593554706276,244.984816543122
3110900200P,31,109,00200P,132.39890641080967,96.64761994112506,7.459577385657455,138.96906622424763,97.34082243115083,144.78751031133822,87.22589173353029,163.11021462056382,163.2366404585402,139.06047081723383,86.99598332679086
3110900202P,31,109,00202P,629,427,40,649,451,683,370,778,789,639,388
3110900204P,31,109,00204P,452.00305527861855,248.69573953645943,23.272678830534243,449.0801138600417,269.8044102275499,474.5227484211264,223.11563887853882,540.0053801779034,526.8475687870881,439.96975314659795,237.34399791888615
3110900205P,31,109,00205P,251.99539640980862,299.53933156704767,10.256997999673072,265.01167662260957,294.00767683908526,276.16661819048085,261.55860841902944,380.74973320306066,382.5979815462836,251.16290435014363,270.7867598334379
3110900206P,31,109,00206P,254.06909407806654,135.43851557130228,22.431156474577953,266.30864968164815,141.63036044741955,272.67593919922734,126.88867931797775,331.84414070594926,330.86249298157213,263.080344259406,128.27383310093794
3110900207P,31,109,00207P,297.4893028565082,160.39979097331116,16.22189616322266,302.0246761898788,166.76688827951517,328.7975502029715,125.49086225077107,356.4617095042435,346.744997100323,295.61991894192073,139.03421568129266
3110900208P,31,109,00208P,444.6265079785626,235.93687005907825,24.052550350663417,453.8578944136089,249.76482474265913,472.8520291261795,202.9762264460593,562.9644209197484,563.9884199777551,436.9271527300371,224.85761937682693
3110900209P,31,109,00209P,321.97810437912415,138.69826034793041,22.78614277144571,338.8200359928014,145.63317336532694,359.624775044991,111.9493101379724,397.27144571085785,398.2621475704859,330.8944211157768,131.7633473305339
3110900210P,31,109,00210P,414,327,47,432,347,455,285,596,587,410,311
3110900211P,31,109,00211P,254,134,16,247,151,261,125,319,311,255,121
3110900212P,31,109,00212P,195.08769544527533,257.98980285520054,27.3487423521414,209.67369136641742,268.01767505098576,208.76206662134604,257.07817811012916,351.8871515975527,347.3290278721958,203.29231815091774,254.34330387491505
3110900213P,31,109,00213P,210,330,30,223,345,242,318,375.99999999999994,371,223,324
3110900215P,31,109,00215P,202.24137931034483,335.11494252873564,31.264367816091955,219.82758620689654,351.7241379310345,223.73563218390805,325.3448275862069,370.28735632183907,371.264367816092,205.17241379310346,334.1379310344828
3110900216P,31,109,00216P,444,299,13,444,308,484,254,555,559,435,280
3110900218P,31,109,00218P,178.34887319792867,401.30298271335755,33.69041752681807,192.2215375202564,423.1013258423747,215.99952225706255,381.4899710925561,317.0759905795746,313.10959498846313,202.12496130125928,376.5377850436858
3110900300P,31,109,00300P,0.004883016533337262,0.0032395417130554644,2.6864492254606294e-4,0.0048356086058291324,0.003555594563109656,0.005056845600867067,0.00303410736052024,0.00606821472104048,0.006194635861062157,0.004883016533337262,0.0030183047180175303
3110900301P,31,109,00301P,374.5137706107456,339.97205448048146,16.376557145852942,373.6289858482447,350.8844724906178,409.97516407836423,299.08775855651857,522.7368168497724,520.015849464822,370.90167435877555,315.42942312751796
3110900303P,31,109,00303P,708.9890125397216,403.19416227464285,31.436341331801017,748.3690717123379,383.45757417859966,787.0015791668429,322.28450579454585,899.5520878220664,905.3462675280175,705.098957956644,371.1329757307257
3110900304P,31,109,00304P,599.810843230035,533.9414328254055,24.950534244177828,608.793035557939,545.9176892626109,655.7000399369933,476.05619337891295,826.3616941671696,829.355758276471,613.7831424067746,488.0324498161183
3110900305P,31,109,00305P,483.18915676996505,408.0585671745945,16.049465755822172,503.20696444206106,398.08231073738915,537.2999600630067,339.94380662108705,649.6383058328304,650.644241723529,484.2168575932255,375.9675501838817
3110900306P,31,109,00306P,478.89984646297233,405.7107591635213,30.525609069730248,491.36771131436365,419.7051818033238,518.9235676070656,374.53141688818863,679.6040504162229,680.6671279776878,475.11908412372264,398.8124834979134
3110900307P,31,109,00307P,387,383,18,407,378,427,332,551,548,383,353
3110900308P,31,109,00308P,570.0415132835326,683.6126022828163,62.237588522871754,608.569346711878,706.3333396287993,641.1713712531232,621.3750137599446,919.740101431904,917.7662147368974,579.9186516767146,661.8796973133539
3110900309P,31,109,00309P,234,261,16,250,263,261,223,342,340,235,235.99999999999997
3110900310P,31,109,00310P,160.22800197121813,263.14601213816786,13.450571230758108,175.15931115968456,258.85924830647997,183.08166090299594,231.8854692791084,280.7117737534353,282.19251171114365,165.69979192339517,243.2842872379605
3110900311P,31,109,00311P,290.83395334179926,232.40961887788197,14.343787764665509,304.2539321982472,231.3709465319524,304.1163957964048,208.38812610647287,372.967529110646,374.86218514391516,277.1504659197201,220.25397972378218
3110900312P,31,109,00312P,316.81404463710766,386.3850054530506,21.32405541247917,327.0034206899372,395.60662507026575,348.9955273522878,346.27642573747744,506.3170058758709,495.8563735767948,317.03715962700426,361.4714887709526
3110900313P,31,109,00313P,229,296,19,245,294,262,264,368,361,248,274
3110900314P,31,109,00314P,278.8053503729974,281.7711874770698,29.707680078268314,291.5965451877217,294.17009294362236,296.2075272104684,272.2316558640088,404.29754800048914,407.01183196771433,276.24050996698054,285.8404365904366
3110900315P,31,109,00315P,255.7241379310345,245.95689655172416,15.094827586206897,262.82758620689657,252.17241379310346,283.25,215.76724137931035,372.93103448275866,370.26724137931035,257.5,229.08620689655172
3110900316P,31,109,00316P,286.4867523431263,304.9786665925801,20.18446270349361,294.3931781275086,314.9092909721961,312.102568385512,273.4319589517908,425.79349346743635,425.6251992556814,285.6940775479153,287.24133667631577
3110900317P,31,109,00317P,329.56509697307587,376.0574645706823,47.43271999591844,322.6654517462587,424.35433538227846,366.6473804645825,365.7025076334024,536.5447671357306,527.0655849843606,346.80936671918863,370.87514278111223
3110900318P,31,109,00318P,262.59589273239123,323.73259753570454,26.063094524606132,274.5643454700882,330.8167235685127,296.64146100016234,295.7255870329705,428.949923120459,421.932396863624,268.59939798375825,313.74661854117255
3110900319P,31,109,00319P,72.438799090895,89.81099878721663,11.98688605631206,76.98154218760567,96.1175810351294,86.11702671465238,83.52191595607273,120.97262308875644,120.99262242220658,77.55782229349379,90.91356066536747
3110900320P,31,109,00320P,340,243,18,355,246,366,218,434.99999999999994,436,340,232
3110900321P,31,109,00321P,277.6376071907381,372.9631951508403,27.255861257700932,293.44114660891285,381.401843415404,305.92910307436074,343.2857250703787,461.39749452711544,453.1129967633459,286.28144742064524,356.0081027864784
3110900322P,31,109,00322P,254,232,17,258,244,282,206,354,362.99999999999994,258,218
3110900323P,31,109,00323P,315.24520255863536,327.6204690831556,15.844349680170575,311.0106609808102,341.6012793176972,348.44349680170575,291.4029850746268,451.15351812366737,453.74200426439234,299.02985074626866,315.6396588486141
3110900324P,31,109,00324P,261,260,16,273,265,310,215,395,392,265,251.99999999999997
3110900325P,31,109,00325P,199,293,17,206,300,214,266,298,304,196,272
3110900326P,31,109,00326P,349.4157480314961,302.31653543307084,4.209448818897638,364.2645669291338,294.14803149606297,375.45669291338584,254.89763779527559,461.4283464566929,462.8992125984252,330.0551181102362,293.5606299212599
3110900327P,31,109,00327P,3.8625000000000003,3.4333333333333336,0.4291666666666667,4.720833333333333,3.4333333333333336,3.8625000000000003,3.4333333333333336,5.15,5.15,3.8625000000000003,3.4333333333333336
3110900328P,31,109,00328P,0,0,0,0,0,0,0,0,0,0,0
3110900329P,31,109,00329P,482.463148912266,330.8308235119185,37.41535069045489,510.03222536763906,339.69247776898993,536.6168456459537,286.5231031933998,671.5090827565787,674.4629129086185,490.33987048041865,310.1539528836572
3110900330P,31,109,00330P,341.69330710372344,237.78534373426538,25.911311700565047,362.9297532758692,243.34560480021003,363.89342918417117,220.87150142204428,466.45757952196453,469.1398595914661,349.6357734845261,228.82701453130971
3110900331P,31,109,00331P,429.8531209538629,272.57324406710507,22.886072763933488,459.662424872927,261.6752097623682,461.6601446656292,226.85096992575035,566.096750412836,568.0875913936054,434.8181854849044,243.74216360859393
3110900332P,31,109,00332P,121.72154312814185,147.5210344376585,10.508065067626015,135.60523559667485,144.1067885724857,136.51495475463088,132.54369710893755,185.8905937150131,185.97719699843583,130.59069884127882,125.85814870846312
3110900333P,31,109,00333P,487.89928008132546,356.92631760047783,20.99566574120458,497.89721614856575,363.92487284754606,524.8916435301145,301.93766923065635,638.8681146966536,635.8687338764815,469.90299516029296,349.92776235340966
3111100001P,31,111,00001P,514,127,18,525,139,503,130,560,569,483,141
3111100002P,31,111,00002P,555.021143058844,91.00432146979752,33.00135715580418,582.0224645000218,103.00460718680891,564.0217502074933,100.00407146741253,590.0226787877804,589.0227145024068,534.0206073394477,116.00467861606177
3111100003P,31,111,00003P,233,31,6,240,31,213,31,209,215,200,35
3111100005P,31,111,00005P,598.0616894208695,123.66854559297688,38.66108426251557,635.2134361276745,132.08636015294843,615.2097843958402,116.9199685077594,642.7340611586548,643.4937023147328,582.9014989016629,134.0378611313214
3111100007P,31,111,00007P,246.96956938793176,55.99303806282624,14.99805346909595,261.96742317466095,60.99257356612137,237.97060120577177,63.99198948544216,270.9663475365922,267.966875822802,221.97265720892347,68.99142537403914
3111100009P,31,111,00009P,338.02962893375314,72.00677171929502,12.001899157223809,333.03172713327314,92.00721743777716,317.0286510149299,79.0077775781255,349.03276359394823,358.0322502870813,302.0266510056393,90.0083286719409
3111100013P,31,111,00013P,123,6,4,123,11,114,15,121,120,110,17
3111100014P,31,111,00014P,348.4713897561387,96.07205805417264,22.733241076702388,364.1023508564678,103.17433803054595,342.3168846510843,104.86439287823812,393.3226799426209,390.9390262425112,333.23117036537,106.6328546114252
3111100016P,31,111,00016P,383,103,14,394,108,380,99,418,421,362,111
3111100017P,31,111,00017P,794.1353322015048,175.1792781008697,27.384013268896528,798.2027414090977,198.54989317397343,790.1583761620997,160.93399312625175,832.3416078472292,837.3561385094324,740.6190151573159,195.3264766513171
3111100019P,31,111,00019P,237.15463917525773,103.45017182130584,25.374570446735394,244.96219931271477,117.11340206185567,244.96219931271477,110.28178694158075,299.6151202749141,290.83161512027493,231.29896907216494,116.13745704467354
3111100020P,31,111,00020P,201,110,14,209,117,205,111,257,254,202,109
3111100021P,31,111,00021P,192,64,11,196,69,191,67,225,226,180,74
3111100022P,31,111,00022P,331,173,51,364,187,358,180,448,446,342,190
3111100025P,31,111,00025P,659,298,57,694,316,673,289,804,811,645,315
3111100027P,31,111,00027P,266,154,28,295,155,279,149,355,354,269,157
3111100028P,31,111,00028P,209,78,21,212,97,206,89,248,258,195,95
3111100030P,31,111,00030P,474.41287655050206,182.08682811577083,49.02480803307738,495.4288245717661,204.09568812758417,467.3987005316007,215.0992321323095,576.4500886001182,576.4447725930302,447.3987005316007,226.09214412285883
3111100031P,31,111,00031P,267.7028571428571,108.75428571428571,20.217142857142857,283.04,113.63428571428571,271.8857142857143,112.93714285714286,322.77714285714285,324.1714285714286,250.97142857142856,126.18285714285715
3111100032P,31,111,00032P,508,178,20,520,186,512,172,563,575,478,190
3111100033P,31,111,00033P,561.2941176470588,197.23796791443849,22.56951871657754,561.2941176470588,221.77005347593584,559.3315508021391,181.5374331550802,629.0026737967914,630.9652406417113,522.0427807486631,209.0133689839572
3111100035P,31,111,00035P,513,223,54,546,249,521,241,621,632,488,262
3111100040P,31,111,00040P,230.7467567252824,60.54673343426109,19.034311556228406,236.73471526726445,77.57158107216335,232.71578743061215,70.4222118706572,267.73483560420794,264.7762353945887,223.51652109778348,74.57254764954777
3111100041P,31,111,00041P,215,75,23,231,85,219,88,260,258,218,87
3111300001P,31,113,00001P,306,23,8,307,28,292,25,298,296,279,32
3111500001P,31,115,00001P,247,51,9,250,57,231,49,245,243,220,55
3111700001P,31,117,00001P,228,22,12,210.99999999999997,45,217,24,219,221,202,18
3111900001P,31,119,00001P,505.9530747575529,133.81859609750205,19.278132714876694,498.5976661943492,161.25151172562278,506.5348388028207,137.16013798221445,567.9232435594176,566.0768349481816,483.39667482314934,150.91706884363643
3111900002P,31,119,00002P,314.32388385638853,123.73384634346723,16.96351119224954,319.313151854109,129.72096794073178,311.3303230577563,127.7252607416436,378.18651422721035,379.18436782675445,292.37110466641855,138.70165033662857
3111900003P,31,119,00003P,345.39324726911616,112.07149950347566,16.00695134061569,334.38331678252234,138.0834160873883,336.38232373386296,130.08043694141014,413.41708043694143,410.42105263157896,305.35253227408145,150.1002979145978
3111900004P,31,119,00004P,742.2458181083887,209.58727082959658,16.617853205462744,752.3036480327395,209.456973451853,722.7821059982822,206.65302789703514,809.1196168910211,812.6596371238123,683.3074198499576,233.4939852551333
3111900005P,31,119,00005P,636,140,19,623,177,605,165,680,684,569,188
3111900006P,31,119,00006P,608,161,13,611,174,599,155,666,666,550,191
3111900007P,31,119,00007P,299.00724625880207,146.0029771450892,24.000674070586236,294.00744286272305,167.0034826980289,300.007246258802,151.00342652548002,367.0091280391886,367.0092122980119,284.0068530509601,158.00376356077317
3111900008P,31,119,00008P,265,102,24,263,124,260,117,323,327,253,125
3111900009P,31,119,00009P,424.21619918654415,120.90887419702602,12.89734821276424,428.1614283704821,125.90087784591267,416.287054520375,122.91824752037103,470.81165769202045,458.9313115522015,395.477562906803,135.7965726280061
