GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO
49035SAN041,49,035,SAN041,278.48589522164656,303.13874496257915,11.869890616004605,3.652274035693725,0.9130685089234313,1.8261370178468626,4.565342544617156,0.9130685089234313,1.8261370178468626,4.565342544617156,302.22567645365575,246.52849740932643,22.82671272308578,7.30454807138745,3.652274035693725,268.4421416234888,255.65918249856074,47.47956246401842,340.57455382843983,88.56764536557283,101.35060449050087,338.74841681059297,134.2210708117444,60.26252158894646
49035SAN042,49,035,SAN042,334,344,12,4,5,3,7,1,0,8,391,270,21,11,6,349,297,39,416,97,120,419,105,101
49035SAN043,49,035,SAN043,272,238,8,1,0,0,2,0,0,0,309,175,19,6,4,271,216,21,323,65,74,324,76,52
49035SAN044,49,035,SAN044,406,393,21,4,2,2,4,2,1,10,484,302,26,9,9,400,365,47,520,99,126,506,131,93
49035SAN045,49,035,SAN045,613.007171801238,680.0064130099807,31.00046506560929,4.000073431411993,2.447713733105788e-5,5,8.00002447713733,1.000048954274662,2,5.000122385686655,686.0092278807738,527.0042834990329,56.00036715705996,17.000122385686655,15.000146862823986,611.0081753638685,577.0049688588782,85.00075879125727,786.0095216064218,170.0020316023985,196.0012483340039,781.0093257893232,234.00176235388784,129.00163996820118
49035SAN048,49,035,SAN048,407.1381934836651,574.1386681650889,41.006886122538326,5.000276653488507,5.000276653488507,2.9999312007067025,6.001036358345414,2.9999312007067025,0,12.003246673622836,473.16133299478474,471.1062028851759,45.009142304011284,9.000967559052116,14.004374764359314,426.1424535825356,492.1245046010349,77.0119303156788,560.1843822298287,133.0298206920934,186.03799689336788,572.1735414202674,208.0480579776051,112.02756305430512
49035SAN049,49,035,SAN049,384.4131672949748,504.8487067759141,23.10038385903538,3.02512988716213,3.0085676990687134,1.0104230188138867,6.01285154860307,4.003474339604629,2,8.051642494298,459.71459025130724,414.4936853952659,21.11590023731335,16.04202898541384,12.027895327109606,393.4690936388072,448.66945891578763,60.22370537532942,532.0043080791246,129.43847106209125,170.7151361207604,537.9122556192723,170.7517348365519,101.45108631080862
49035SAN050,49,035,SAN050,401.04764066021636,397.0397005501803,16.001462651848747,5.000626850792321,4.000208950264107,1,4.000208950264107,0,0,11.000835801056427,478.0551628697242,305.0307156888237,28.002298452905176,4.000835801056428,9.001880552376962,415.0516107152344,349.0338499427853,49.005014806338565,524.060595576591,92.01044751320534,122.01149226452587,514.0614313776474,128.01253701584642,89.00856696082839
49035SAN051,49,035,SAN051,345.6578463925101,505.4781409610901,20.44213070063232,0.9291877591196509,1.8583755182393018,1.8583755182393018,2.7875632773589527,0.9291877591196509,1.8583755182393018,1.8583755182393018,401.4091119396892,416.2761160856036,23.22969397799127,12.079440868555462,2.7875632773589527,351.23297294722806,444.1517488591931,39.95507364214499,479.4608837057399,104.99821678052055,142.1657271453066,486.8943857786971,153.31598025474239,87.34364935724719
49035SAN052,49,035,SAN052,76.9952598774883,112.99304371631399,3.9997537598695216,0.9999384399673804,0,0,0,0,0,3.9997537598695216,87.99458271712948,102.99365931664019,0.9999384399673804,0.9999384399673804,2.9998153199021416,70.99562923768401,110.99316683637922,10.999322839641184,108.99328995644446,22.99858411924975,30.998091638988797,104.99353619657494,31.998030078956173,23.998522559217133
49035SAN053,49,035,SAN053,378,422,22,4,2,1,2,2,2,6,460,329,22,3,9,386.00000000000006,368,40,487,94,122,491,114,89
49035SAN054,49,035,SAN054,300,456,15,1,2,0,3,0,1,8,369,379,17,4,9,315,414,30,441,96,144,450,132,83
49035SAN055,49,035,SAN055,278,359,18,0,0,1,2,2,0,1,316,295,23,6,9,296,306,33,394,52,90,387,103,42
49035SAN056,49,035,SAN056,375.2712598465837,504.1717699455467,16.044217733794216,2,2.0552721672427694,2.0331633003456617,0,1,0,20.132653201382645,455.77976378521714,400.81802807519296,17.044217733794216,9.022108866897108,7.011054433448554,394.6028928500403,454.9285724096785,28.099489901036986,530.0119068876368,106.27636083621385,144.1658165017283,557.9787435872911,138.22108866897108,71.21003423552253
49035SAN058,49,035,SAN058,437,480,15,1,2,2.9999999999999996,10,1,0,8,509,390,20,11,9,450,433,28.999999999999996,575,86,143,572,130,79
49035SAN060,49,035,SAN060,385.52763819095475,389.27973199329983,15.9463986599665,1.8760469011725294,6.566164154103853,0,1.8760469011725294,0.9380234505862647,0.9380234505862647,8.442211055276381,436.18090452261305,298.29145728643215,30.954773869346734,8.442211055276381,16.884422110552762,391.15577889447235,338.62646566164153,40.33500837520938,523.4170854271357,74.10385259631491,108.81072026800669,502.7805695142378,127.571189279732,71.28978224455611
49035SAN061,49,035,SAN061,279.05226874748223,249.5279672759056,18.095539611611475,2.8571904649912856,0.9523968216637619,0,0.9523968216637619,1.9047936433275239,0,4.76198410831881,359.0536017672382,166.66944379115833,14.285952324956428,4.76198410831881,5.714380929982571,318.1005384356965,193.33655479774367,29.524301471576617,370.48236362720337,79.04893619809224,48.57223790485185,362.8631890538933,68.57257115979085,63.81058705147205
