GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRNEW,G18USSDKLO,G18USSMSCH,G18USSGOVE,G18USSOWRI,G18GOVRJOH,G18GOVDWAL,G18GOVMWRI,G18GOVLWEL,G18GOVOWRI,G18SOSRHOW,G18SOSDSIM,G18SOSIDEN,G18SOSOWRI,G18AUDRMYH,G18AUDDBLA,G18AUDMFOR,G18AUDLDOC,G18AUDOWRI,G18ATGRWAR,G18ATGDELL,G18ATGMJOH,G18ATGOWRI
27163000295,27,163,000295,275.3985555214618,519.5462111255946,33.20408116216206,6.836134356915719,0,332.04081162162066,441.41896133227215,42.969987386327375,17.57863120349756,0,339.8535366009529,431.65305510810686,51.75930298807616,0,318.36854290778916,391.612839589029,77.15065917090597,27.344537427662875,1.9531812448330625,340.8301272233694,384.77670523211333,88.86974663990435,0.9765906224165313
27163000300,27,163,000300,278.5645180966215,439.31321850363247,28.954734855921235,12.979708728516414,0,321.49740081402194,399.3756531851204,28.954734855921235,13.978147861479217,0,328.48647474476155,379.4068705258644,45.928200116288856,0,304.5239355536543,355.4443313347572,65.89698277554488,24.960978324070027,0,326.48959647883595,358.43964873364564,63.90010450961927,2.9953173988884036
27163000305,27,163,000305,1033.0020474977619,1354.4786257022554,53.64015165508208,21.671857931254408,0.9791517776650267,1246.588951543326,1133.8348792679328,58.570685695720364,18.822019557231204,0.9791517776650267,1250.3321320482453,1054.0529994903648,102.12801904901217,0.9859260707244029,1226.448604869853,1004.350674248913,109.38268031736048,51.340871512705796,4.121960639523031e-9,1270.304467935268,979.5697427834457,137.00893309438268,3.9879645832209
27163000310,27,163,000310,311.9016426646465,572.8167521853958,34.34125360323488,4.130296830326046,0,375.9502219182228,494.64408071246135,37.42811815678558,15.192342940005116,1,369.11774641435625,496.3028271092265,40.50877809936837,0,360.91299425241533,454.09187033631764,53.64527954066232,34.22336599484465,0,394.3411124092009,438.6761614014678,65.7197348722772,3.031023054839535
27163000315,27,163,000315,407.1508216288311,1011.0569458466848,49.36169763307731,13.174849345619842,0.9935634913551985,495.67134770541827,920.3030794940519,46.553356464346564,12.304392500932387,0,493.0230451773556,893.7933421621441,65.5911014407634,0,489.6361027692864,842.7030415043586,90.7010233473124,26.27583470323904,0,521.286006863305,820.0198301618703,95.81656878008968,2.0486803060442687
27163000320,27,163,000320,312,733,31,13,1,379,656,37,18,2,387,640,41,0,366,611,60,26,0,385,597,65,7
27163000325,27,163,000325,509.3384524086757,1144.0373378714248,33.56106081762592,16.78053040881296,0.9870900240478212,604.0990947172666,1029.5348950818775,41.45778101000849,15.79344038476514,0.9870900240478212,615.9441750058404,981.1674839035343,69.09630168334748,0,610.0216348615535,927.8646226049519,83.9026520440648,37.50942091381721,0.9870900240478212,640.6214256070359,903.1873720037564,112.52826274145161,3.948360096191285
27163000330,27,163,000330,982.1468812340593,1653.1974914579393,44.869654472622,17.9478617890488,0,1244.3850840407167,1376.002737160408,52.84648193442147,21.936275519948534,0,1267.3184629933903,1286.263428215164,96.71903297431854,0.9971034327249333,1241.393773742542,1213.4748776262438,97.71613640704346,55.837792232596264,0,1314.182324331462,1166.611016288172,141.58868744694053,7.976827461799466
27163000340,27,163,000340,590.8904624107413,1015.1070213545839,21.787596815391282,12.838151323850607,0.9869807076214332,707.0778091805586,880.1078241417836,31.657403891605615,12.882564072482458,2.9609421228643,733.51162666795,835.6196710510993,43.64921487850231,1.9739614152428664,720.7548987165911,795.851759880135,58.416914868963936,35.66454372026715,0,743.6034974873236,777.0399094371519,80.24892443298707,2.9905506219522
27163000345,27,163,000345,363.1095375892587,740.8929786454161,10.212403184608718,1.1618486761493922,0.013019292378566716,459.92219081944137,635.8921758582164,10.342596108394385,7.117435927517542,0.03905787713570016,431.48837333205,625.3803289489007,30.350785121497687,0.026038584757133432,441.24510128340887,586.148240119865,25.58308513103606,18.335456279732853,0,461.3965025126764,577.960090562848,41.751075567012926,4.0094493780478
27163000350,27,163,000350,522.4326031552779,775.2585018795244,15.753994387898365,8.395338020250838,0.012909975952178819,646.8187382405079,641.5116129293199,18.914565632483612,10.36310734016666,0.029032613721440087,659.9310339511027,609.320764910376,32.65513459766923,0.01095788615969732,654.757724310858,584.0287445824596,35.86268638818538,21.87526035177408,0.029032613721440087,677.6849473799845,547.4077248374671,58.591847542438664,3.091604230931638
27163000360,27,163,000360,1075.076409530423,1261.1801648300645,25.004459200788688,8.99926236150945,4.2296190256301447e-4,1304.6093440325697,1020.620339064817,23.05601957081705,16.99902183611417,5.04154091258953e-4,1314.759040706961,950.7038491025471,65.88011320541447,0,1312.6175117423484,872.9420934028632,72.01412198033798,47.84818057861965,0,1356.478694783775,853.9596133775799,95.98141058210894,6.025363640069344
27163000365,27,163,000365,54.12033272323731,110.90411185663352,2.84841075019444,2.8330851334486375,0.002642347714793421,68.35287402243625,92.91297245986858,3.7839646356280072,5.659828632381771,0.0015854086288760523,74.01058877664619,87.21456555085084,5.689951396330416,0.0015854086288760523,70.25146220953724,78.70262688147392,5.698406909017756,10.373005518927842,0.0010569390859173683,74.97732236511432,81.5145732332042,10.413169204192702,0.00898398223029763
27163000370,27,163,000370,100.19839034706857,181.7876944482046,9.688122209757365,3.5939446874404917,0.06398203102264181,112.33538006816039,170.83722077835895,9.090828666638847,1.696141508858628,0.03235788073817814,113.09372928451609,161.39933392981945,12.385304311687856,0.0022011913611434328,113.12975581752283,147.6840674245374,18.37947326997534,4.667772076979568,0.0014674609074289552,118.68611610503928,149.55988828871537,19.94911817769611,0.40451037961459735
27163000375,27,163,000375,479.89481328469634,1160.7455796323593,52.988385633518554,19.99561722019568,0.999780861009784,577.8733376636552,1055.7685892263319,55.9877282165479,14.99671291514676,0.999780861009784,572.8744333586062,1023.7756016740188,79.98246888078272,0,572.8744333586062,934.795105044148,112.97523729410558,47.98948132846963,0,611.8658869379879,945.7926945152557,114.97479901612516,6.9984660270684875
27163000380,27,163,000380,753.7085785206878,1430.3567596467296,37.573306506539005,18.766933412769106,0.013146560333597028,888.9967070955424,1262.8948671413661,48.22777949492948,26.839954156146945,1.782318778231878,899.7957922476024,1225.1243622298232,68.86905760826563,0.891159389115939,923.0448157266185,1132.1019751930921,77.83323774075942,42.05539657278589,0.891159389115939,964.1564666689541,1114.2656408504397,110.020148231602,5.386396015696424
27163000385,27,163,000385,334.016579120367,843.1575702057332,26.67219723371724,10.211624463643002,2.1913899021599407e-4,396.90322989595626,772.1139541943334,30.646949440208058,15.21052876869192,0.013171744230133568,409.9150868062451,747.4075010636909,42.09259735413044,0,405.7596555433661,690.4424575110477,56.216402387966824,41.761769775445586,0.012952605239917574,422.3510691997808,691.4060102242204,74.6183714283847,2.0662969991311
27163000390,27,163,000390,513.6714820759764,1143.8972712680577,29.138576779026216,14.985553772070626,2.4975922953451044,608.5799892990905,1038.9983948635634,29.97110754414125,19.980738362760835,3.330123060460139,616.9052969502408,994.8742643124666,60.77474585339754,3.330123060460139,612.7426431246656,944.0898876404494,59.9422150882825,43.29159978598181,2.4975922953451044,644.3788121990369,924.1091492776886,84.0856072766185,9.990369181380418
27163000395,27,163,000395,577,1434,41,19,1,669,1336,39,26,1,670,1289,77,1,678,1220,79,45,1,717,1183,118,7
27163000400,27,163,000400,604,1050,31,9,0,710,945,23,15,0,724,878,60,1,724,823,57,37,0,770,812,69,4
27163000405,27,163,000405,763.8326521832652,1426.4899978489998,24.480963648096363,11.240481824048182,0,903.9427833942783,1259.539040653904,27.7612389761239,19.20068832006883,0.21337922133792214,896.2230587223058,1225.0580770058077,63.215100021510004,0.10668961066896107,912.9969885996989,1151.9623574962357,60.281996128199616,42.01441170144117,0.10668961066896107,952.904710690471,1147.8285652828565,85.12282211228221,7.640137664013767
27163000410,27,163,000410,861.8111421811143,1567.43729834373,25.090342009034202,22.0451710045171,2,1071.1359432135944,1349.0350613035062,34.1161540116154,22.064530006453,1.0043020004302001,1069.1617552161756,1280.944719294472,90.1656270165627,1.0021510002151,1086.217681221768,1184.7210152721016,64.1871370187137,73.1010970101097,1.0021510002151,1158.3166272316628,1174.6779952677996,96.2645730264573,6.012906001290601
27163000415,27,163,000415,1209.8659565576104,2327.9267648288455,58.07213021348272,19.760303307662234,1.9747199988096522,1469.4469454585067,2042.2351238111826,59.78468887042881,31.963244734489987,1.986056680601162,1469.7186799806973,1976.2864379889288,105.98653455780001,1.9747199988096522,1457.5833956550946,1884.8222844183217,116.57399652759804,61.33214823670949,1.9747199988096522,1524.1743729380826,1845.249962478965,158.13450477485378,13.461323981784036
27163000420,27,163,000420,931.3285179240236,1807.1027287319423,47.861423220973784,18.014446227929373,0.5024077046548957,1140.4200107009096,1589.0016051364366,36.028892455858745,36.01926163723917,0.6698769395398609,1160.0947030497591,1505.1257356875335,87.22525414660245,2.669876939539861,1169.2573568753344,1417.9101123595506,75.0577849117175,70.7084002140182,1.5024077046548958,1226.621187800963,1379.8908507223114,116.91439272338148,9.009630818619582
27163000425,27,163,000425,797,1674,39,13,1,958,1481,42,38,1,965,1442,79,2,977,1331,91,70,0,1030,1310,126,5
27163000430,27,163,000430,760,1454,29,15,0,942,1258,39,19,0,943,1201,62,0,945,1127,82,43,0,997,1098,103,2
27163000435,27,163,000435,743.0264946223606,1126.2110136403778,21.158415550200672,7.356178877490979,0.013674585329612734,924.427756286463,934.7026979739733,17.55895497710046,18.270794572093337,0.013674585329612734,903.6659037108211,909.8832862166892,40.44189059453837,0.013674585329612734,911.7065730126457,855.0982516710683,36.90396565542141,32.01149561081977,0.013674585329612734,958.197958427844,818.720757550837,61.559282388750205,5.508587542287226
27163000440,27,163,000440,628.4400636239762,979.7147930009035,12.961969999228803,7.939889287018775,0.0012997113593506363,773.3851150457268,819.0470462218811,18.85235787881978,14.821995055352797,0,776.3137243534093,780.5903305057332,46.465804594390995,1.9731434983467186,790.9743543664132,736.1528351690899,31.797795681936822,32.611156262525625,0.0046535322417588865,804.913985639526,736.1103877152245,59.36269783760001,6.894466773154787
27163000445,27,163,000445,920.0260298502155,1215.713005784704,18.979907239038106,10.988367348916798,1.9978849725303267,1138.7944343422862,993.9477738338376,15.983079780242614,13.985194807712288,0,1128.8050094796347,947.9964194656401,40.9566419368717,0.9989424862651634,1146.7859742324076,884.0641003446696,46.95029685446268,32.96510204675039,1.9978849725303267,1167.763766443976,860.0894806743057,69.925974038561435,9.989424862651633
27163000450,27,163,000450,1010.8158814227329,1641.6988194333835,32.994278246239716,10.998039331036997,0,1257.7705388672448,1390.7449787597257,28.994914732323917,16.996864253858703,0,1257.7704988039625,1321.757590723427,70.98708982489765,0,1261.7695017483386,1238.7727909579628,61.98897263051164,54.98987614892755,0.9998108310173144,1342.754800041615,1219.7761047256586,73.98688288748922,6.9986758171212005
27165000005,27,165,000005,38.07128755983308,46.856969304409944,0.9761868605085405,0.9761868605085405,0,45.8807824439014,39.04747442034162,0,0,0,46.856969304409944,33.190353257290376,5.857121163051243,0,49.78552988593557,32.214166396781835,2.9285605815256215,0,0,54.666464188478265,27.333232094239133,3.904747442034162,0
27165000010,27,165,000010,71,34,4,0,0,82,25,3,1,0,81,23,6,0,83,21,4,1,0,85,20,6,0
27165000015,27,165,000015,82.42496152632876,72.3657303883091,3.6151898734177217,0.002135617929471355,0,90.56768121323651,63.32134885097638,2.711392405063291,0,0,95.9904660233631,54.27483169571419,5.427056045985525,0,96.88572101999965,51.574117380298254,5.422784810126582,1.8118661725678036,0,102.32131953770306,47.94824941723318,5.427056045985525,0
27165000020,27,165,000020,93.20346740135204,37.39736188101758,0.3848101265822785,0.9978643820705286,0,98.04578512092807,33.42678082483409,0.2886075949367089,0.029925187032418952,0,98.75766365244738,28.278784264385557,2.6477569215955223,0,94.86240865581082,33.00942376683391,0.5921777833896272,2.203096420948406,0,101.51658569920467,27.545516168801733,2.6327943280793127,0
27165000025,27,165,000025,10.92871244016692,13.143030695590056,1.0238131394914596,2.0238131394914594,0,8.119217556098596,15.95252557965838,1,2,0,13.143030695590056,11.809646742709623,2.142878836948757,0,11.214470114064435,10.785833603218164,2.0714394184743785,3,0,13.333535811521731,8.666767905760866,5.095252557965837,0
27165000030,27,165,000030,47.00000000000001,35,1,2,0,46,39,0,0,0,56,25,2,0,55.00000000000001,22,3.0000000000000004,1,0,54,24.000000000000004,5,0
27165000035,27,165,000035,15.000643753987235,12.000592931304032,1.0000254113416014,1,0,15.000694576670439,13.000533638173629,1.0000254113416014,0,0,16.00072845845924,12.000448933701625,1.000033881788802,0,14.000719988012039,12.000465874596026,1.0000423522360022,1,0,16.00076234024804,12.000406581465622,1.0000508226832028,8.470447200473052e-6
27165000040,27,165,000040,40,42,1,0,0,44,38,1,1,0,49,27,7,0,47,26,7,1,0,44,25,13,0
27165000045,27,165,000045,102,94,3,1,0,114,84,2,1,0,114,76,5,1,105,78,10,3,0,119,69,9,1
27165000050,27,165,000050,248.0348055537692,476.76799359214095,19.99924033127872,5.999772099383616,0,291.04490470941704,428.74635191027477,24.010820840933082,5.999772099383616,1.999924033127872,322.16105165688526,376.5254106243764,45.10388273596468,0,315.19651487113356,360.5260183593534,43.0335640424451,16.011124708421594,0.999962016563936,340.2307626154278,334.4918085984952,52.044954634919144,2.999886049691808
27165000060,27,165,000060,87.96519444623081,66.23200640785905,7.596687212793611e-4,2.2790061638380837e-4,0,88.95509529058293,64.25364808972522,0.9891791590669173,2.2790061638380837e-4,7.596687212793612e-5,98.83894834311475,45.47458937562362,8.896117264035317,0,101.80348512886644,45.473981640646606,2.9664359575548973,0.9888752915784056,3.798343606396806e-5,104.7692373845722,42.508191401504796,3.9550453650808546,1.1395030819190419e-4
27165000065,27,165,000065,72,62,2,1,0,77,58,2,1,0,74,52,7,0,79,50,4,0,0,79,50,4,0
27165000070,27,165,000070,36,23,5,1,0,38,20,3,2,0,42,17,5,0,42,15,4,3,0,42,16,6,0
27165000075,27,165,000075,41.3715710723192,50.236907730673316,0,0,0,40.38653366583541,49.251870324189525,0,1.970074812967581,0,49.251870324189525,36.44638403990025,4.925187032418952,0,49.251870324189525,38.41645885286783,0.9850374064837905,0.9850374064837905,0,55.16209476309227,32.50623441396509,3.940149625935162,0
27165000080,27,165,000080,26,10,1,1,0,22,9,5,2,0,28,5,4,0,26,5,4,2,0,27,3,5,0
27165000085,27,165,000085,75.99935624601277,69.99940706869597,2.999974588658399,0,0,81.99930542332956,62.99946636182637,2.999974588658399,0,0,85.99927154154076,52.99955106629837,3.9999661182111983,0,84.99928001198796,54.999534125403976,4.999957647763997,0,0,89.99923765975196,47.99959341853438,5.999949177316798,0.9999915295527996
27165000090,27,165,000090,86.78346276230315,83.12999304390412,0.4437113822750851,0.09508101048751823,0,98.0117196495411,68.0443068050211,3.3050897258463774,2.1188766967975687,0,106.86755047868145,58.17427853068055,3.970656799259005,0,104.74867378188388,58.04750385003053,4.808239456520247,2.3407323879351116,0,110.10925286420283,54.29870274190907,6.4698575380066465,0.06338734032501216
27165000095,27,165,000095,286.16955962216207,450.11943563835507,14.050123983806944,5,0,319.26980758977595,419.0526036599459,12.016707994602315,6,0,354.4368875357991,364.7685677517065,30.116955962216206,0,349.48701151960603,349.70173577329723,34.05012398380694,11.033415989204629,0,376.48701151960603,338.73515176250186,31.066831978409258,0
27165000110,27,165,000110,220.25493456657833,412.7781872565967,13.68650564610555,2.9049189895124816,0,259.2871117361016,377.6902507909722,9.738315950280501,3.8811233032024313,0,286.86533766823004,318.82238257115586,30.333182933629143,0,283.11443139340827,314.7755345472983,25.321977571860387,10.746078964318645,0,294.7538523110893,291.61114700767354,45.703765166500865,1.9366126596749877
27165000125,27,165,000125,65.79204304895649,62.97238406114406,2.8196589878124207,0,0,71.43136102458132,59.21283874406084,0.939886329270807,0,0,80.83022431728939,43.23477114645712,6.579204304895648,0,83.64988330510182,39.47522582937389,2.8196589878124207,1.879772658541614,0,83.64988330510182,41.3549984879155,3.759545317083228,0
27165000135,27,165,000135,73,46,4,1,0,87,38,0,0,0,97,24,2,1,92,25,3,3,1,96,25,3,1
27167000005,27,167,000005,50,15,5,1,0,63,6,1,1,0,61,6,4,0,60,8,3,0,0,61,7,3,0
27167000010,27,167,000010,14.154837375299067,14.09108080899945,0,0.0030360269666483775,0,18.1882336719322,9.054648485399671,0.006072053933296755,0,0,18.182161617998904,8.054648485399671,1.0060720539332968,0,17.18519764496555,11.051612458433022,0.009108080899945133,0,0,20.17001751013231,8.066792593266264,0.009108080899945133,0
27167000015,27,167,000015,28,51,5,1,0,35,44,6.000000000000001,0,0,40,41,2,0,33,42,8,0,0,34,42,7,0
27167000020,27,167,000020,17.775,12.8375,1.975,0,0,18.7625,11.85,1.975,0,0,18.7625,11.85,1.975,0,21.725,8.8875,1.975,0,0,21.725,8.8875,1.975,0
27167000025,27,167,000025,27,27,2,0,0,35,17,3,0,0,33,18,2,0,34,15,4,0,0,31,19,3,0
27167000030,27,167,000030,237.1993205091863,247.74224104592997,11.065322841792375,4,1,282.52675564912664,190.43320924775216,16.036806683525008,7,1,286.4412071743245,180.4111613234952,21.115886924316683,1,298.49641719961204,160.36606411471257,18.065322841792373,11.010112816504863,1,281.447675408335,178.43503153899937,27.083726183554877,1
27167000035,27,167,000035,192.39417698110594,204.80600856720187,15.02178401532978,5,0,242.74272122638243,148.45746432192539,12,10,0,245.6773691803931,147.37032826060627,19.130704091978682,0,241.6773691803931,136.39211227593603,23.02178401532978,7.02178401532978,0,238.61201713440374,148.50103235258496,21.02178401532978,1
27167000040,27,167,000040,103.34997812015845,153.19440964960265,4.197327302497941,2.9890396623486533,0,129.0388050241847,123.58714253745532,3.1229316790362582,3.985386216464871,0,129.80100437026454,121.61698319356005,9.23457537808734,0,134.98357516587703,108.47474302601947,9.179060073079029,6.985528939815186,0,129.90158720394717,117.56432332641754,12.235045743771485,0
27167000050,27,167,000050,61.24800685847647,35.40900396505671,0.9570001071636949,0,0,76.5600085730956,20.09700225043759,0,0,0,73.6890082516045,16.269001821782812,5.742000642982169,0,73.6890082516045,17.226001928946506,0.9570001071636949,0.9570001071636949,0,70.81800793011342,22.01100246476498,0.9570001071636949,0
27167000055,27,167,000055,26.03479365079365,35.01242630385487,2,0,0,29.042249433106576,26.00497052154195,5,0,0,30.039764172335598,27,4.002485260770975,0,29.0397641723356,23,5,2.002485260770975,0,30.037278911564623,22.002485260770975,7.00497052154195,0
27167000060,27,167,000060,13.96520634920635,4.987573696145125,0,0,0,16.957750566893424,1.9950294784580498,0,0,0,15.960235827664398,0,0.9975147392290249,0,15.960235827664398,0,0,0.9975147392290249,0,14.962721088435373,0.9975147392290249,1.9950294784580498,0
27167000065,27,167,000065,12,15.000000000000002,1,0,0,15.000000000000002,12,0,1,0,13,12,2,0,12,9,1,3,0,17,10,0,0
27167000070,27,167,000070,28.92445956005832,20.26862662728123,2.75856573321621,0.010960337651346562,0,37.75489793300771,12.338225120690403,1.840261637438734,0.014613783535128749,0,35.116048704572734,13.042670328091894,2.7768329626351207,0,37.87826788367273,10.251223581921645,2.7768329626351207,0.02557412118647531,0,36.945350004360115,11.198755244769378,3.702443950180161,0
27167000072,27,167,000072,7,7,1,0,0,6,7,1,1,0,7,6,2,0,6,7,1,1,0,7,7,1,0
27167000075,27,167,000075,21,26,0,1,0,24,24,0,0,0,24,21,3,0,24,23,0,1,0,20,24,2,0
27167000080,27,167,000080,27,24,1,1,0,32,20,1,0,0,29,22,2,0,30,20,1,1,0,31,21,1,0
27167000085,27,167,000085,17.225,22.1625,0.025,2,0,20.2375,17.150000000000002,1.025,2,0,19.2375,17.150000000000002,4.025,0,19.275,15.1125,2.025,2,0,24.275,14.112499999999999,2.025,0
27167000090,27,167,000090,10.214285714285714,9.285714285714285,4.642857142857142,0,0,11.142857142857142,11.142857142857142,1.857142857142857,0,0,12.071428571428571,10.214285714285714,0.9285714285714285,0.9285714285714285,13,7.428571428571428,3.714285714285714,0,0,11.142857142857142,11.142857142857142,0.9285714285714285,0.9285714285714285
27167000095,27,167,000095,10.669772256728779,13.29399585921325,0.3571428571428571,0,0,15.233954451345756,8.944099378881987,0.14285714285714285,0,0,16.20393374741201,7.075569358178054,0.07142857142857142,0.07142857142857142,16.275362318840582,6.86128364389234,0.2857142857142857,0,0,16.132505175983436,7.146997929606625,0.07142857142857142,0.07142857142857142
27167000100,27,167,000100,17,15,0,0,0,22,10,0,0,0,23,8,1,0,20,11,0,0,1,19,12,0,0
27167000105,27,167,000105,10,13,0,0,0,14,9,0,1,0,14,9,1,0,14,7,0,2,0,14,9,0,0
27167000110,27,167,000110,17,22,0,0,0,19,19,0,0,0,18,16,3,0,20,17,0,0,0,19,18,0,0
27167000113,27,167,000113,11,2,0,0,0,13,0,0,0,0,11,1,0,0,11,1,0,0,0,11,1,0,0
27167000115,27,167,000115,23,8,0,0,0,28,2,0,0,0,25,3,0,0,27,1,0,0,0,26,2,0,0
27167000120,27,167,000120,20,21,0,0,0,25,11,0,2,0,23,13,2,0,24,12,0,2,0,25,12,1,0
27167000125,27,167,000125,57,48,5,1,0,66,38,5,1,0,66,39,4,0,68,34,6,0,0,68,37,5,0
27167000130,27,167,000130,22,19,1,0,0,29,9,2,1,0,26,12,2,0,25,12,2,1,0,29,9,3,0
27167000135,27,167,000135,38.49193548387097,57.29032258064516,2.685483870967742,0.8951612903225806,0,46.54838709677419,48.33870967741935,3.5806451612903225,0,0,43.86290322580645,49.233870967741936,6.266129032258064,0,42.96774193548387,50.12903225806451,3.5806451612903225,0.8951612903225806,0,45.65322580645161,45.65322580645161,4.475806451612903,0
27167000140,27,167,000140,45,36,0,0,0,62,18,0,0,0,60,18,0,0,56,18,2,1,0,56.99999999999999,21,0,0
27167000145,27,167,000145,22.508064516129032,28.70967741935484,0.31451612903225806,0.10483870967741936,0,29.451612903225808,19.661290322580644,1.4193548387096775,0,0,29.137096774193548,18.766129032258064,1.7338709677419355,0,27.032258064516128,19.870967741935484,2.4193548387096775,1.1048387096774193,0,29.346774193548388,19.346774193548388,1.5241935483870968,0
27167000150,27,167,000150,32,20,2,1,0,37,16,1,1,0,29,20,5,0,33,17,4,0,0,32,19,3.0000000000000004,0
27167000155,27,167,000155,23,23,2,0,0,29,14,3,0,0,27,15,3,0,27,14,3,0,0,27,14,3,0
27169000005,27,169,000005,101.00000347735622,77.0000024034668,3.0000000511375915,2,0,109.00000357963141,67.00000222448523,2.0000000767063875,2.000000025568796,0,117.00000391202576,58.000001840953296,4.000000153412775,1,112.00000378418177,52.000001840953296,4.000000153412775,6.000000102275183,1,122.00000388645695,52.0000018153845,4.000000204550366,1
27169000010,27,169,000010,67.2704386271345,67.26996422192514,4.671597936486929,1.8686130823082567,0,68.20472737809328,70.07290163558287,1.8686842430896613,0.9343124712192454,0,69.13908728983345,60.729942965213695,6.540116137753313,0,67.2705453683066,60.72981250378112,7.474452329233027,1.8686130823082567,0,69.13906356957298,58.861270582254264,9.34305355141105,0.9342887509587772
27169000015,27,169,000015,122.35454888257148,87.55243691502814,11.479067751276341,2.638221957869877,0,122.37793518282493,92.82888083076789,7.938052173863069,1.758814638579918,0,127.67776539881811,87.50566431452125,7.082031154826548,0,130.29260105643456,77.80879750207826,10.599660431986383,2.661608258123315,0,125.89556445998475,80.44701945994815,12.358475070566302,0
27169000020,27,169,000020,18,37,6,1,0,19,40,1,1,0,23,32,6,0,24,31,5,2,0,25,30,6,0
27169000025,27,169,000025,90.8046833419431,69.32378547222723,0.97640648446598155,0.9763616959302542,0,94.71021970273557,67.37090532049169,6.718280359095949e-5,2.2394267863653163e-5,0,98.61595761193882,60.53603753496195,0.9764960615374362,0,99.59220733652975,54.67786735938042,3.905581149328199,0.9764512730017089,0,98.61593521767095,57.60693005290332,1.9529025460034177,0
27169000030,27,169,000030,87.10610497859878,61.55603227590161,0.9919617440455467,2.9681132114112514,0,92.09700178172807,58.54128694013803,0.9919617440455467,0.9997337647709352,0.007772020725388601,94.08869729054456,48.61389747895718,7.951237993815151,0,95.11174711749165,37.77226648098466,9.872985316103135,0.9997337647709352,0,97.1267586884843,45.622468205369756,6.920416146142661,0
27169000035,27,169,000035,332.9697359640576,502.989427789143,28.006480960546476,12.00263058731284,0,348.97101441116735,499.99095627952005,15.00624594918351,10.999882311014956,5.143852247757227e-4,375.9706320136177,451.99637987223673,34.00239520934275,0,361.9691918816312,422.99795272511267,53.00163078085065,20.001469462581003,0,384.96656092771127,426.00002493130904,48.00280657087973,0.0015431556743271682
27169000040,27,169,000040,303.7931015921021,399.20012989496144,19.890471775897378,7.983021156842451,7.047973668353613e-4,315.95321949181647,391.5496427661892,15.731855047013957,6.089127547394922,0.9561175490424153,334.1135683252167,343.29481163398395,37.21389034375889,0,333.70209002313965,318.3377222400388,35.06817167029909,19.126989561699485,0,332.3852032125886,330.8787156506202,46.53918459190919,1.0377390025620337e-6
