GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PRECCas,G16PREMVac,G16PRESKen,G16PREGSte,G16PREIDeL,G16PREIMcM,G16PRELJoh,G16PREOth
27123000410,27,123,000410,643,843,5,8,2,17,2,36,71,14
27123000420,27,123,000420,560.3965901885074,826.9997372124745,11.914466097934602,6.970088020834788,0.9944093130616991,16.94184963966046,1.9795957967205045,45.678268595017904,72.52732004768379,17.945481782125054
27123000430,27,123,000430,689,1119,8,6,1,37,0,69,88,29
27123000440,27,123,000440,283.3122093469248,521.3330110771644,4.818234852838858,5.781881823406629,0,10.600116676245486,0,22.163880323058745,36.618584881575316,8.672822735109945
27123000450,27,123,000450,694.3464624053587,1585.0968317350805,15.183313295871265,5.222242759066918,0,30.429871798225495,1.9999919071771493,71.90301648635244,86.47300961877626,29.35431204714699
27123000460,27,123,000460,1009,1771,10,9,1,47,0,62,121,30
27123000470,27,123,000470,557.351835083683,1621.8617831383938,7.0517072790561075,2.129015367613402,4.077303044626002,36.57228993815873,1.9999988791263796,45.46955986812635,79.3749232720318,19.26081184118052
27123000480,27,123,000480,548.7821896299218,1108.540023052442,4.988928996635653,6.984500595289914,0,22.949073384524002,0,49.88928996635653,73.83614915020766,19.95571598654261
27123000490,27,123,000490,608,1185,6,17,0,29,0,51,85,26
27123000500,27,123,000500,555,1254,3,7,0,27,1,43,84,19
27123000510,27,123,000510,627,1479,10,9,2,34,0,54,74,36
27123000520,27,123,000520,472,1250,9,7,0,29,0,49,77,20
27123000530,27,123,000530,508,1227,6,3,3,37,0,63,66,23
27123000540,27,123,000540,109.22857999078961,843.1309325575877,0.9583961929157233,4.790595983880804,1.1079845582497941e-4,12.456380546508779,0.9580637975482484,8.624180755543698,23.953644710138974,18.203267552644633
27123000550,27,123,000550,281.9843774177287,1507.916457964308,6.999612205404612,9.999446007720875,1.999889201544175,40.99772863165559,0.9999446007720875,37.99789482933932,61.99656524786943,19.99889201544175
27123000560,27,123,000560,188,1171,6,11,2,41,0,16,38,15
27123000570,27,123,000570,129,798,1,6,4,28,2,8,27,10
27123000580,27,123,000580,66,915,2,10,1,30,1,8,22,11
27123000590,27,123,000590,202,1934,2,12,3,58,2,23,50,23
27123000600,27,123,000600,153.99310258554507,1111.9501952930268,0.9999552115944486,4.999776057972243,0.9999552115944486,22.998969866672315,0,31.998566771022354,44.99798452175018,16.999238597105624
27123000610,27,123,000610,172,1663,3,3,1,45,1,22,61,21
27123000620,27,123,000620,224,1327,3,7,2,29,0,7,31,21
27123000630,27,123,000630,59,281,1,4,1,7,0,1,5,3
27123000640,27,123,000640,64,741,0,6,2,10,1,2,6,6
27123000650,27,123,000650,35,247,1,1,0,7,0,6,14,2
27123000660,27,123,000660,121,889,3,5,1,12,0,17,34,13
27123000670,27,123,000670,66.97047326705746,612.8941234482993,3.0153120789427215,0.22329531392881244,0.007656039471360638,4.080388414449287,0,7.030624157885443,2.2730595704926566,0.2309513534001731
27123000675,27,123,000675,117,421,5,7,1,11,0,6,20,4
27123000678,27,123,000678,29,145,0,0,0,7,0,0,7,2
27123000680,27,123,000680,189.922756089332,1250.1572913258074,3.0911800982013733,4.3412318387358315,3.0409978785023495,22.079311126421693,1.0583728377183834,16.526788768443097,43.64972063565467,14.978795431233904
27123000690,27,123,000690,224.4994019138756,1175.4904306220096,1.9270334928229664,1.9270334928229664,0,16.379784688995215,0,27.941985645933013,50.10287081339713,12.525717703349283
27123000700,27,123,000700,482.38201183431954,1416.9971597633137,5.835266272189349,10.697988165680473,1.9450887573964497,37.92923076923077,0.9725443786982249,37.92923076923077,67.10556213017752,23.341065088757396
27123000710,27,123,000710,193.5005980861244,1167.5095693779904,1.0729665071770336,2.0729665071770333,0,25.620215311004785,0,21.058014354066987,58.89712918660287,14.474282296650717
27123000720,27,123,000720,378.476989233261,1470.3070414703113,5.945064059378997,15.850240452959977,4.952717027266174,64.39743141917464,1.9821174547119484,17.83648048289384,72.32435527231422,21.798911765658147
27123000730,27,123,000730,103.0121426343833,388.0475488271967,1.5718620560897437e-4,4.000196482757011,3.929655140224359e-5,17.001139599990665,0,10.001159248266367,23.002318496532734,1.000785931028045
27123000740,27,123,000740,340.768186173558,1298.294325625453,6.872126354785826,5.904138906399682,0.006329882637027494,46.172707516310716,3.925120807695607,25.519615132658476,55.98930746513195,26.505326252428294
27123000750,27,123,000750,168,673,4,5,4,21,2,10,42,12
27123000760,27,123,000760,294.76568844005857,1368.2704591778395,4.979150142568558,4.979150142568558,0,35.84988102649361,0.9958300285137115,11.949960342164538,67.71644193893238,12.94579037067825
27123000770,27,123,000770,9.8236336585177515,20.1227582161482,0,0.8207048737146537,0,0.034372836080435856,0.0019096020044686588,0.011457612026811953,0.8378912917548716,0.8187952717101851
27123000780,27,123,000780,356.65188457717227,1813.0450730230648,3.078774823825186,5.1656622734158,0.03861664426249542,53.681097832115704,1.0041699714862886,29.204506234885447,117.85315356393943,20.324526139159218
27123000790,27,123,000790,282.1830453563715,1145.5561555075594,7.124730021598272,7.106911447084233,1,43.837473002159825,3.0712742980561556,23.463282937365012,44.015658747300215,5.48110151187905
27123000800,27,123,000800,185.66120271784246,918.8645512541318,3.9708233334347214,11.893321737188279,1.9809437386569873,23.831322754980288,1.9860499421545568,27.766402663932023,47.61541312760806,15.882016782864492
27123000810,27,123,000810,250.05327413984463,978.55493895671475,6.891231964483906,11.81354051054384,2.95338512763596,47.25416204217536,0.9844617092119867,25.596004439511653,43.31631520532741,20.673695893451722
27123000820,27,123,000820,354.10463196357506,1687.4197659170297,6.05156099325039,15.062498145134914,4.002124757072567,55.10075041521661,0.034594552131026024,16.41659771275258,59.20372601154622,28.03392956085098
27123000840,27,123,000840,324.05512519728546,1466.1020800528304,1.000196875704591,2.0005906271137732,1.968757045910103e-4,33.00275625986428,0,49.004921892614774,52.00895784455889,34.003642200534934
27123000850,27,123,000850,408.9557855126999,1673.0009407337723,2.9350893697083724,4.8918156161806206,1.9567262464722484,45.00470366886171,1.9567262464722484,49.89651928504233,64.5719661335842,25.43744120413923
27123000860,27,123,000860,408.1560641478913,1834.0368614673596,0.9878682842287695,3.9547279953783923,1.9766665280184859,44.46476732524552,0.9878682842287695,36.56321599075678,78.07088818024262,39.52403096476025
27123000870,27,123,000870,202,989,0,0,0,20,1,13,36,18
27123000880,27,123,000880,343.0530186587953,1140.3314486522686,4.1129108510557866e-4,6.707635276337334,1.9165455629697346,22.039862683066843,1.3709702836852623e-4,24.913447154266127,60.36789490486579,19.163810465356924
27123000890,27,123,000890,433,1403,3,12,2,31,0,32,65,26
27123000900,27,123,000900,71.43034055727554,903.9339525283798,0,1.7007223942208463,0.8503611971104231,14.456140350877192,0,11.0546955624355,17.007223942208462,8.503611971104231
27123000910,27,123,000910,192,1122,2,5,2,25,3,30,61,20
27123000920,27,123,000920,380,1734,3,7,0,32,1,34,75,32
27123000930,27,123,000930,272.2801874270705,1075.5911638961106,0.004551663410991301,3.8628324364065962,0.0011379158527478252,15.461570988301114,0,27.997854231941773,40.56713703531212,21.23704403134067
27123000940,27,123,000940,333.3066588466262,1222.361045295528,3.1643224367255454,5.730786285694606,2.136523561021036,22.581150755083993,1.0273185242734066,17.16908882025125,44.968516228654124,10.262417545472168
27123000950,27,123,000950,161,1452,2,6,2,29,0,24,44,21
27123000960,27,123,000960,267,1298,0,8,1,35,3,16,59,22
27123000970,27,123,000970,617.6362413671176,2418.5755729909783,7.9952911503834,9.99411393797925,1.99882278759585,57.965860840279646,0,58.965272234077574,117.93054446815515,39.976455751917
27123001000,27,123,001000,144.8295638139642,1247.6062659976628,1.0043206448643969,3.0302445140507777,0.008641289728793647,31.21603224321984,0.01296193459319047,22.056168383237157,42.272200626457,12.021603224321984
27123001010,27,123,001010,83.05348235446128,1050.2006134030607,4.365906486635362e-4,2.0010914766216588,2.0006548859729953,22.004802497135298,0,18.003929315837972,31.011569652189582,11.002182953243317
27123001020,27,123,001020,191.1704361860358,1522.3937340023372,0.9956793551356031,6.969755485949222,1.9913587102712063,49.78396775678016,2.9870380654068094,12.943831616762841,62.727799373543,4.978396775678016
27123001030,27,123,001030,270,1284,1,7,2,48,1,38,72,17
27123001040,27,123,001040,269.7068559967341,1010.7273611530202,1.1947219510463445,1.1730900441967376,2.0757265837164307,17.87152274623263,1.0432737535277516,41.33668826212748,58.602373489057314,13.633502192087187
27123001050,27,123,001050,559.2629367640469,1075.4609294976005,2.2065024021896553,5.781771357512363,1.9551816474726742,28.461599668391024,0,49.968597790590444,90.76189703547837,37.38557745937655
27123001060,27,123,001060,408.01929652923366,1175.7086885627766,3.6634894013510366,2.152732354996506,1.0121686466340554,25.659417656650362,0,36.79327276962497,65.05480549732123,31.539836943862102
27123001070,27,123,001070,242,1528,4,10,2,60,0,29,58,30
27123001080,27,123,001080,182,1112,4,13,2,41,2,13,38,13
27123001090,27,123,001090,224.56965944272446,1616.06604747162,3,4.299277605779154,6.1496388028895765,53.5438596491228,0,40.945304437564495,71.99277605779153,18.49638802889577
27123001100,27,123,001100,337.1526066350711,1546.5895734597157,5.880568720379147,9.800947867298579,0,32.343127962085305,0.9800947867298578,40.18388625592417,46.06445497630332,17.641706161137442
27123001110,27,123,001110,183,1198,6,7,0,42,0.9999999999999999,29,61.99999999999999,20
27123001120,27,123,001120,221,1149,4,7,3,45,3,20,56,17
27123001130,27,123,001130,123,1020,0,8,0,41,0,11,36,15
27123001140,27,123,001140,197,1076,3,11,4,33,1,24,36,22
27123001160,27,123,001160,389,1320,8,9,2,20,0,47,72,8
27123001170,27,123,001170,424,1688,7,12,0,29,0,34,80,18
27123001180,27,123,001180,270,1368,6,16,2,53,0,23,47,17
27123001190,27,123,001190,470,2077,9,27,3,54,0,31,87,29
27123001200,27,123,001200,179.8016316399516,1108.91886146071,1.955074420683006,7.817816674904879,0.977537210341503,17.590353340803173,0.9768283509623189,4.886977192328331,14.660222717605809,5.864868832359426
27123001210,27,123,001210,282,1047,4,13,4,25,0,24,49,15
27123001220,27,123,001220,174.9357772911823,586.6052966774971,3.802951680243093,8.556641280546959,1.9014758401215466,19.965496321276238,0,7.605903360486186,20.916234241337012,10.458117120668506
27123001230,27,123,001230,266,1426,6,9,1,23,1,23,43,15
27123001240,27,123,001240,219.51434737972477,1015.0447483134424,4.978531845760148,16.9572473855236,3.9815882348740486,26.003989981879766,1.002496536180291,8.002680230183595,29.955118237349918,6.99875490782268
27123001250,27,123,001250,62.69134205396291,410.8702210845928,0.282632562065108,5.727802234463325,0.15474440032092587,19.946445684004484,1.041767235982306,6.5428634850424805,15.82900930661212,4.8470289027681845
27123001290,27,123,001290,236,798,3,4,1,34,0,21,53,11
27123001300,27,123,001300,235,803,4,6,1,24,0,20,45,17
27123001310,27,123,001310,293,881,5,6,2,13,1,16,33,11
27123001320,27,123,001320,299,1103,4,12,1,33,1,15,46,15
27123001330,27,123,001330,335,1162,7,14,1,41,1,27,46,16
