GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREOMCM,G16PREGSTE,G16PREIHED,G16PRECCAS,G16PREIKAH,G16USSRBOO,G16USSDELD,G16USSLGIL,G16USSOWRI
05125000012,05,125,000012,409.0229634257404,197.733230752052,31.284831767208406,9.843977065227563,6.1919836617178845,2.004835172422153,1.0705310126629435,2.792284351071916,400.72389114119665,236.33013806087587,21.298332682794477,0.052667134025731574
05125000013,05,125,000013,1617.4135934555366,688.4684661168808,72.19891292204193,39.386519826214844,21.691210036338962,9.707850510489925,9.47749737995727,11.871418190739634,1538.868150497192,784.2629667837018,110.54843638520506,2.9867943392081435
05125000014,05,125,000014,1019.1836598534451,487.4890088816669,56.923528554968335,23.267343927167445,21.378568987892212,5.499736416396099,1.757473465224264,9.134749105852386,992.1248599528277,550.3774674401351,66.78225998507257,0.23478348865200763
05125000015,05,125,000015,1141.7448202957285,446.4315168870489,48.9140027631202,26.2411919299735,2.3997961273827206,6.78751911181075,9.558943978453378,4.016094245168121,1115.5931709954232,497.31998828662756,65.2156945385502,1.9073116642072623
05125000016,05,125,000016,1452.2456041176658,347.1513821304359,47.54296171366705,15.591685102204424,5.456057359953168,11.205009303324655,10.492747042507826,6.704045109377329,1271.7973186609179,546.3588975200329,67.95854853551498,0.15172574685797108
05125000017,05,125,000017,1074.8092082509295,518.4293369500708,65.50967832888668,20.58408767042215,12.81453995696064,8.146273518168073,5.655598886471865,11.887047476542406,1023.8613480542095,589.828432470045,91.39679437780205,2.1691501384552563
05125000018,05,125,000018,74.34713522750123,174.18325485298104,4.021792430317532,0.006251935895396421,4.003807196496362,2.0038124521032064,1.0024237169716568,1.003463954418608,66.29862572645305,176.22007472859107,14.040150812224656,0.0010402374469512695
05125000019,05,125,000019,316.80891733432696,72.51862142356704,8.41870820701627,4.525134580341243,0.9252806272693282,1.1317583600628505,0.8989528419941746,0.9333657974597616,289.41079841128385,100.73670983277887,17.621002634344304,0.09515369620632778
05125000020,05,125,000020,867.963885122285,295.5395820645761,17.673486290584847,2.945578999618072,0.9818623982896717,2.9455830972435435,1.9637206989538718,2.945578999618072,837.5262204349382,339.72327115647266,13.746065380804461,4.097625471568398e-6
05125000021,05,125,000021,209,44,4,5,0,2,1,0,190,57,9,0
05125000022,05,125,000022,861.2775115113598,401.25054502638204,34.218065418486944,7.849590813609883,9.777384455638902,3.9314117622947147,3.9368639318751586,5.862784821067799,746.682840244995,491.646774421464,61.51422745461614,0.01715193468445695
05125000023,05,125,000023,297.8998078590704,80.97276656572048,4.998318923809906,0.9996637847619813,1.9993275695239625,1.9993275695239625,0.9996637847619813,0,254.9142651143052,110.96268010857992,21.992603264763588,0
05125000024,05,125,000024,989.944335674868,274.0199060981181,34.705711164212275,19.830651139029914,7.924282173542918,7.909533301080333,4.952613090658681,11.86473547232475,922.5824342995618,368.11120930551135,50.58014784710749,1.9776010856222088
05125000025,05,125,000025,1000.2801710095773,229.58273500208324,36.459120760844606,19.70458629876707,8.86675765299087,11.821421196047702,7.880398078898986,6.897596851801958,871.1590910404941,353.71746794747384,84.79309300254812,0.9864250831413771
05125000026,05,125,000026,664.498536848183,797.4010368758593,59.45492679459235,22.937716405901206,12.258884579509779,11.043401015493217,11.026254625429374,9.137313917484574,647.7928179709712,861.1560561848177,68.15217496708783,2.0276101610425727
05125000027,05,125,000027,1425.2525850691331,487.82577707404874,50.09811716940313,40.828943740721954,14.407466682629915,3.919906104414075,10.413402247724733,1.2650834702950737,1343.4084372637442,608.2369183282696,68.84584399071379,2.833920953870424
05125000028,05,125,000028,498,118,14,3,6,2,4,1,409,158,79,0
05125000029,05,125,000029,355.8588434468796,82.41991639689644,4.848530705368109,0.9696247021451576,1.939343372284697,1.939343372284697,6.2645329587934e-5,0,293.80192282964566,138.65930805991295,12.605465677199781,1.9392807269551091
05125000030,05,125,000030,234.9841895658593,58.99603057185404,1.9998654431136964,0.9999327215568482,0.9999327215568482,0,3.999730886227393,0.9999327215568482,194.9868807035854,85.99421405388894,19.998654431136963,0
05125000031,05,125,000031,1131.3177552557402,443.64833773692965,70.91735756418005,19.126696033900004,21.768941364448942,6.129233868082359,4.096636546701341,5.133557319472972,1036.14362105135,535.522321106703,108.2464409661163,4.967478980596468
05125000032,05,125,000032,618.5247606632083,148.59276065152238,16.32419311561638,16.80061187699963,2.61153410099888,7.633853913333099,3.400266406714563,4.2782045338971795,553.050293678304,219.92269915012284,30.870190169992064,0.8556465533975067
05125000033,05,125,000033,782.1610645463468,211.45103994187312,31.217057753941386,4.308397926577518,12.951872692908147,6.1146008759243875,5.070661293137553,7.997728575596004,679.8689873701063,317.7475033910912,48.698760506826254,2.970054377158487
05125000034,05,125,000034,339.40011716084035,289.2817778531913,23.128224904188272,4.077131773103708,10.416190503119646,1.125020451382666,4.221919928481451,3.2011897285410527,292.0841985862255,338.0718821075225,34.92458307653703,0.008978407107088365
05125000035,05,125,000035,1259.6131066696732,486.43438366725945,38.0241955469637,12.976723671126848,5.998919542020462,2.030980032725574,5.996280612584565,5.998919542020462,1239.4783041873147,511.60241575173194,44.05101205112257,0.016059624617919245
05125000036,05,125,000036,700.7063320865296,305.09518821735924,34.92188521991258,14.701892364048714,7.243018335755215,4.258165941288279,3.126654147402977,7.306036554387684,663.2560931093974,366.06411649727204,42.26401725491652,0.9999359741095035
05125000037,05,125,000037,1058.9995938345094,326.9998745834604,36.99998580913772,12.99999501402136,9.999996164631815,4.999998082315908,2.9999988493895446,9.999996164631815,953.9996341058753,414.9998408322204,75.99997085120181,0
05125000038,05,125,000038,864.8375067397403,317.67452621460603,38.034927452834275,13.99708717884676,4.476703695872238,5.081636946989598,2.689596910319113,5.941749448009047,792.6894297078555,378.5202553407033,65.82773456110421,0.023399043802881842
05125000039,05,125,000039,434.54315948779606,283.45154451310924,30.38030666710207,10.833022114490229,4.495501963383859,4.414785695862078,1.807425501641747,0.03459268608076323,407.9506672543813,318.2696986667939,33.079914024204434,0.01153089536025441
05125000040,05,125,000040,1076.6505394714895,481.24787187641437,41.80836375778143,24.247704769617414,8.540051241645505,1.662136672291981,4.220369760600381,3.0696902364966827,1057.5474893059966,527.1812140345405,47.295858517041246,1.0002638393183214
05125000041,05,125,000041,758.0974628845394,333.03262623849133,39.43000976792547,21.982532511586914,5.380907593179686,3.049243616214952,6.878636510257208,5.069977969046812,715.30666047647,392.159339400645,50.4241117187567,1.9786944726398656
05125000042,05,125,000042,1147.6611459539693,270.1596548509755,33.60302541475116,19.578677633826107,11.362656385442806,3.4269973608564137,3.3019431213747756,7.195742878019944,1054.3206581067861,360.7255302604471,69.13125123960799,0.046403691132287386
05127000001,05,127,000001,25,2,1,0,0,0,0,2,29,1,1,0
05127000002,05,127,000002,50,10,4,0,0,0,0,0,44,18,3,0
05127000003,05,127,000003,25.04225352112676,5.366197183098591,0,0,0,0,0,0,20.570422535211268,9.838028169014084,0,0
05127000004,05,127,000004,43.001255365879864,14.000152897126394,3.0000241416515356,0,0,2.0000040236085894,4.0236085893061495e-6,0,40.00116282288231,19.00022129847241,1.0000442596944823,4.0236085893061495e-6
05127000005,05,127,000005,26,11,1,0,0,0,0,1,23,14,1,0
05127000006,05,127,000006,87.94896463721797,13.632459711707073,0.9998966842158203,0,2.999690052647461,0,0,0,83.42120888627016,18.16021546265486,0.9998966842158203,0
05127000007,05,127,000007,105,13,7,1,0,1,0,1,96,24,6,0
05127000008,05,127,000008,227.83232554201356,76.35399612840341,7.071142496064062,3.8431539813011177,2.9316904404738677,2.9316904404738677,0.059306061164601624,3.922306140031897,221.41922839108173,86.64970722423479,7.081181660614116,0
05127000009,05,127,000009,206.01824799520614,54.00217076522898,8.000407018480434,6.783641340570192e-5,1.3567282681140383e-4,2.0001356728268114,1,1,185.01641641204418,72.00413802121774,9.000271345653623,0
05127000010,05,127,000010,195.9760310776626,75.99005747004318,9.998707820787997,0.9998743693713172,1.9997487387426345,0.9998833376026109,0.9998654011400235,0.9998654011400235,183.9774041217374,86.98883696129096,10.998555285465434,0
05127000011,05,127,000011,269.12547392457634,34.48295333146596,6.099577979310434,1.1522850307136576,2.06496106130631,2.0648264624463333,1.3459885997651737e-4,0.1918217989567808,242.95174248069992,62.769163840092936,4.178786114656656,0
05127000012,05,127,000012,189.56690880231355,42.23833285338167,7.222569748648213,0.004618782200501936,0.9317341288444693,0.0034640866503764522,1.9406939388353983,3.8860066598712986,161.7997655564621,69.54595986033657,10.133610656901311,0
05127000013,05,127,000013,96,19,0,1,3,1,0,0,89,21,5,0
05127000014,05,127,000014,75.00180291996043,5.000627102594935,2.3516347310071945e-4,4,0,0,0,0,71.00180291996043,8.000862266068035,4,0
05127000015,05,127,000015,47,10,4,0,0,1,0,0,41,19,2,0
05127000016,05,127,000016,47,3,0,0,0,1,0,2,34,15,1,0
05127000017,05,127,000017,31.938244676479076,8.20975887521524,0.9130631723553748,0.001115667997590605,0.9119475043577842,0,0,0.0033470039927718156,29.201286495408134,11.857548892646376,1.8272420127083402,0
05127000018,05,127,000018,124,29.999999999999996,1,1,4,0,0,2,102,48,5,0
05127000019,05,127,000019,34,5,0,0,0,0,0,0,33,10,1,0
05127000020,05,127,000020,220.75294527121306,46.9474513095708,6.992166507409743,2.898423806079713e-5,2.9966583161602793,7.246059515199283e-6,0.9988788593272446,0.9988861053867598,197.77867353821034,59.93297067959868,11.986589788284027,0
05127000021,05,127,000021,154.29019791262195,35.058390085933475,3.0082694342605505,2.00021123359251,1.0033629858895132,0,2.001543462481524,0.0013322288890142667,135.26145775050722,51.07486412712062,9.015353045890642,1
05127000022,05,127,000022,97.90441776886466,18.300212208615136,0.9498359270631954,0.0409101346728979,0.024523160762942777,0.0326975476839237,0.008187120276978684,0.01634877384196185,85.52402719189116,26.91403302515576,3.8647090924566343,0
05127000023,05,127,000023,65.43326730013766,15.041242767126661,1.6659503743746433,0,1.0717299578059072,0,0,0,55.02907699022933,24.676146347468915,1.8410166873719909,0
05127000024,05,127,000024,139,19,4,1,0,1,0,0,119,39,2,0
05127000025,05,127,000025,56.06175532352092,11.79024112478476,2.0869368276446254,0.9988843320024094,1.0880524956422157,0,0,2.9966529960072283,51.79871350459186,16.142451107353622,5.17275798729166,0
05127000026,05,127,000026,94.00649798854171,24.001312724957923,3.0001312724957923,5.0002625449915845,1.969087436883291e-4,1.0000656362478961,2,6.56362478961097e-5,88.00597289855854,35.00216599618057,7.000393817487376,0
05129000001,05,129,000001,332.1818181818182,54.40909090909091,4.7727272727272725,1.9090909090909092,0.9545454545454546,0.9545454545454546,0.9545454545454546,1.9090909090909092,300.6818181818182,63.95454545454545,15.272727272727273,0.9545454545454546
05129000002,05,129,000002,355,79,7,3,0,3,2,1,321,92,24,0
05129000003,05,129,000003,346,40,5,6,2,3,0,2,312,65,24,0
05129000004,05,129,000004,95.06930797248079,32.45417239983812,3.460890327802509,1.691873735329826,1.614730878186969,0.8073654390934845,0.07714285714285714,1.614730878186969,80.49552407932012,37.375507891541886,11.035750708215298,0
05129000005,05,129,000005,161.929663070972,15.553883629631342,6.078696308995394,2.0119870887534503,0.02442002442002442,4.0117641652968885,3.0057706209201633,3.0240856392351816,153.85118968543316,28.546329621058682,7.200684969367235,0
05129000006,05,129,000006,164.00000745739652,24.000001044035514,4.0000001491479305,2,1,2,2,0,155.00000671165688,29.000001491479303,10.000000298295861,0
05129000007,05,129,000007,145.99088115169903,21.998625926968348,2.999812626404775,0.9999375421349249,1.9998750842698498,0.9999375421349249,0,0,122.99231768259577,32.997938890452524,7.999500337079399,0
05129000008,05,129,000008,206,25,3,0,0,1,1,0,196,23,4,0
05129000009,05,129,000009,103.20858895705521,25.774669855464282,0,0,2.1297701986066344,1.9263803680981597,1.0309867942185713,0.06779661016949153,90.07694707289176,39.66611209316835,4.191743787043777,0
05129000010,05,129,000010,156.02805488386394,34.9092521290267,3.8873376818205574,2.905202931678922,0,0.9690256664305382,0.9708978561276806,1.9361782042061588,153.1059966111641,31.061243106776097,10.661150295123074,0.9671525377756207
05129000011,05,129,000011,58.80840235142003,24.22931160625764,3.364615539651014e-4,1.682307769825507e-4,2.8706784167986523,0.07390001653014475,0.9691814365584113,0.9322594667561693,49.93707215852346,30.34028067635699,4.809489905320762,0
05129000012,05,129,000012,211.32536982153084,56.37490831505418,1.6816898609535622,4.152224448898084,1.0348824061510629,0.08968074548024993,0.13769482429383317,0.1313474121469166,186.5782529464403,73.21118168042061,16.14107170469561,0.041666666666666664
05129000013,05,129,000013,133.9287011718151,28.545455326331027,3.539061114741293,1.3081100788514415,0.3852691218130312,0.1926345609065156,0.9228409570384102,0.3852691218130312,120.50266310898184,30.624103648808532,8.964135991053574,0
05129000014,05,129,000014,170.7743854372085,49.05186264353655,9.696356066569122,2.090771705571061,0.029723986088708305,0.9866880260441672,1.9368174738732866,1.0232627900779476,159.79034808920977,59.49925227982916,12.192624005893967,0.03657476403378043
05129000015,05,129,000015,317.3056047876941,90.50375044390586,12.925646150273902,1.9902960644551113,3.9822629835301218,1.9919669190750107,0.9964011731924801,3.9764149923604744,304.34069355385253,89.54577892697107,32.81691081248572,0
051310001-A,05,131,0001-A,402,490,47,9,21,5,9,3,445,470,59,1
051310001-B,05,131,0001-B,157,131,30,8,12,0,1,1,174,139,22,1
051310001-C,05,131,0001-C,379,181,29,9,13,2,5,4,431,167,25,2
051310001-D,05,131,0001-D,463,201,33,21,6,5,2,1,517,197,22,1
051310001-E,05,131,0001-E,0,0,0,0,0,0,0,0,0,0,0,0
051310001-F,05,131,0001-F,114.01799100449776,98.42578710644678,6.821589205397301,2.923538230884558,5.847076461769116,0,0,0,122.78860569715143,96.47676161919041,9.745127436281859,0
051310001-G,05,131,0001-G,183,124,10,6,5,0,0,1,204,110,13,1
051310001-H,05,131,0001-H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
051310001-I,05,131,0001-I,401,349,38,12,12,2,9,1,419,350,48,2
051310001-J,05,131,0001-J,26,20,4,1,1,0,1,0,24,20,9,0
051310001-K,05,131,0001-K,167,159,12,2,11,4,5,2,162,166,32,0
051310001-L,05,131,0001-L,274.9820089955022,153.5742128935532,45.1784107946027,8.076461769115442,15.152923538230883,2,3,5,276.2113943028486,173.5232383808096,50.25487256371814,1
051310001-M,05,131,0001-M,17,12,1,1,0,0,0,0,19,12,0,0
051310002-A,05,131,0002-A,247,398,26,4,15,6,6,6,297,359,40,3
051310002-B,05,131,0002-B,174,430,14,9,8,4,6,6,227,370,36,0
051310002-C,05,131,0002-C,113.07901907356948,108.5558583106267,7.237057220708446,0,1.8092643051771116,1.8092643051771116,2.7138964577656677,0.9046321525885558,115.79291553133514,98.60490463215258,18.997275204359674,0
051310002-D,05,131,0002-D,169,312,23,4,9,3,7,4,209,280,30,2
051310002-E,05,131,0002-E,232,293,15,7,9,5,2,2,271,264,21,0
051310002-F,05,131,0002-F,114.0430606465946,228.4904740675629,9.768734326565255,2.0018289096653796,14.19271701362705,2.1918025587943597,4.286865587928241,2.095977483966571,142.32748768830234,199.44051329120433,29.011107298273316,1.0001524091387817
051310002-G,05,131,0002-G,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
051310002-H,05,131,0002-H,92,121,4,0,5,0,1,0,99,114,9,1
