GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREUWES,G20PREOOTH,G20USSDHIC,G20USSRGAR,G20USSLDOA,G20USSODOY,G20USSOEVA,G20USSOWRI
08001001141,08,001,001141,654.0104961129974,423.0076204656008,21.000359455924567,6,1,9.000071891184913,7.000143782369826,622.0095615275935,450.00833937744994,28.000359455924567,4.000143782369826,8.000071891184913,0
08001001142,08,001,001142,450.6971343769239,513.3238070260072,13.551306149363674,1.0130910713550674,0.01754731861198738,1.5922774543464198e-4,4.854993685261778,426.1247107488535,525.2005673917974,16.502789694453796,4.872222548382896,3.8769441752155407,0
08001001143,08,001,001143,486.04554221309263,368.88202167961646,16.47612007502009,1.8306800083355654,1.8306800083355654,0,7.322720033342262,471.40010214640813,376.2047417129587,20.13748009169122,4.5767000208389135,2.7460200125033483,0
08001001144,08,001,001144,691.0093267318597,584.8521514247047,34.29803098179843,1.1881201783530253,4.053909652037236,1.0013680863526064,7.503007865951638,654.8031018124408,629.8409470908405,26.097219208975574,6.209985409483936,10.845654035415071,0
08001001145,08,001,001145,747.7979360772439,573.7946548210995,20.043318043508126,4.592007759775388,2.099589669649246,5.526223950822511,5.155582535099974,732.0396202516816,585.9928267534165,16.962001014847385,6.530226097318444,6.441478078301011,0
08001001146,08,001,001146,855.7609694904907,617.9060610613648,36.418194237317124,3.3211195838426,2.301069289375461,9.012918299937848,9.986481401056793,823.9802618151804,636.7225107384335,58.47352225684528,6.358745097988161,5.691914349214147,0
08001001147,08,001,001147,901.2407287413633,720.3769482203701,22.753393894886564,4.099459782209282,2.246622360294746,9.340160030647695,12.413870384335006,886.3019420960605,728.576464017068,35.01249835006232,4.586009354147175,6.425714608047672,0
08001001148,08,001,001148,481.5010244127405,353.3177275240715,14.682783776002466,2.93401713391725,2.93401713391725,1.9538950715421304,6.851330856813673,459.98278241294463,369.9385337385958,17.61997543652377,2.9387789238233313,3.912551932990342,0
08001001149,08,001,001149,466.3872809597265,422.42101232951205,21.552092465791432,2.5862510958949714,1.7241673972633145,0.8620836986316572,6.0345858904216,447.4214395898301,448.28352328846177,23.276259863054744,4.310418493158286,0.8620836986316572,0
08001001150,08,001,001150,796.9816605352414,601.4684501969195,22.896016512850576,6.113203708,3.9375381041839086,3.9651243110804604,5.025370906091955,770.0377610906207,635.6133861514484,30.55040306604598,3.9651243110804604,2.9324639229655176,0
08001001151,08,001,001151,705.0321325682069,594.5522394582529,24.5177765905977,1.1350721540689648,0.09004810271264323,1.0900481027126432,4.112560128390804,681.4243078748965,599.3176483313104,27.69787279602299,2.090048102712643,9.067536077034482,0
08001001152,08,001,001152,579,514,20,3,1,6,2,556,551,20,4,3,0
08001001153,08,001,001153,324.3163955913104,368.2427342532521,17.2311489176346,0.0023587527975826874,4.307197541209254,2.586677277523135,0.8685157666345988,321.72028330259695,381.16668562967743,11.21758362952472,0.8637982610394335,3.4481167857649857,0
08001001154,08,001,001154,29.617489925788156,52.14660029538866,0.5544554455445545,0.039603960396039604,0,0,0.19801980198019803,29.430337508889014,51.81890122713929,1.476213919734515,0.19801980198019803,0.15841584158415842,0
08001001155,08,001,001155,227.68360440868955,231.75726574674792,3.768851082365402,0.9976412472024173,0.6928024587907462,1.413322722476865,3.131484233365401,222.27971669740302,234.83331437032257,9.782416370475278,1.1362017389605665,1.551883214235014,0
08001001156,08,001,001156,567.6362155930249,515.3819148498137,9.32572931463982,1.2460513042225103,1.5635311798735922,4.738153912667531,3.881011055524674,531.1277901303193,546.3189117410907,16.040015028925534,4.230256521112552,1.9842052168900417,0
08001001157,08,001,001157,467.4656002305808,404.30476293414034,10.160837296440409,4.009461017437671,3.018922034875342,2.0283830523130133,7.028383052313013,445.22907479463896,426.54128837008216,15.160837296440409,4.047305087188356,3.0378440697506846,0
08001001158,08,001,001158,351.3981841763943,338.7418936446174,12.656290531776913,0.7444876783398184,1.4889753566796369,2.2334630350194553,2.2334630350194553,332.7859922178988,357.3540856031128,12.656290531776913,3.7224383916990917,2.9779507133592737,0
08001001159,08,001,001159,1013.4590163934427,941.2909836065573,37.18032786885246,2,2,6,5.045081967213115,943.7827868852459,1012.9672131147541,21.225409836065573,2.0450819672131146,5.045081967213115,0
08001001160,08,001,001160,220.03497358985015,299.2183316075991,3.8160445697439154,0.021433264496167635,0.04981097343677971,0.008144306770113054,0.9814889546323395,205.64717246602407,313.6402550224846,4.762811302154033,0.9485665258986202,0.9739445790250607,0
08001001161,08,001,001161,110.56927813794834,200.59913753398234,1.860587756352039,4.1687669738240665e-4,0.9280010563404163,0,1.8576696194703621,105.92760534945673,197.81805250184277,11.14018144305882,4.1687669738240665e-4,4.1687669738240665e-4,0
08001001162,08,001,001162,330,604,5,0,3,1,1,285,651,8,1,1,0
08001001163,08,001,001163,189.60172871249222,384.7166372231628,10.96468201523221,4.981655232355366,0.0030003000300030005,0.9983712504914753,3.987484401905895,195.57095411523105,385.70600757356425,13.957995586688634,0.006600660066006601,0.006000600060006001,0
08001001164,08,001,001164,177.69516342898677,304.056168534044,5.923172114299559,0,0,0,1.9743907047665197,176.7079680766035,308.00494994357706,5.923172114299559,0,0,0
08001001165,08,001,001165,772.3138227890421,843.9601425843948,6.076978914574875,0,7.551443721716905e-5,0,2.0257603241079147,723.3006405692392,907.0111346315502,3.0777340589470468,3,0,0
08001001166,08,001,001166,133.62990707782663,327.10998188956825,6.015289006743365,2,0,4.003057801348673,2.0061156026973457,128.60238686568857,337.16196451249573,11.009173404046019,0.0030578013486729826,0,0
08001001167,08,001,001167,205.38254167936455,361.9126141739048,4.984920216066571,0,1.0461140496794867e-4,0.9969421986513269,1.9940936201125898,196.40953883447776,378.86031771676244,2.992081932813597,0.9969421986513269,0,0
08001001168,08,001,001168,329.6054194835167,363.8726103748713,10.996194849106448,0.9995831233026176,3.9024638882716623e-4,0,3.9991129859881247,325.6548595152682,370.818797741917,10.050237946598179,0.9995831233026176,0.9995831233026176,0
08001001169,08,001,001169,410.14519268059536,504.19589144355535,17.961140152990385,2.6326326387865993,0.8576523994609971,3.6786260782501743,3.2681392388555857,399.9417889992362,517.4359738455863,14.010007553736347,4.820973678789177,3.6556293585183863,0
08001001170,08,001,001170,619.2587885867483,460.22987857393167,15.244547244295187,3.0403689002264653,5.019023832551828,4.056689080963103,6.199720725039672,608.2014666536821,449.2184840909484,24.21819747396602,11.08149587026132,10.049059731394573,0
08001001171,08,001,001171,616.1394827007595,534.0534842029056,18.790770740472603,1.9779758674181684,1.9779758674181684,4.944939668545421,16.812794873054433,608.2275792310868,532.0755083354874,15.823806939345348,7.911903469672674,4.944939668545421,0
08001001172,08,001,001172,121.00000000000001,125,1,0,0,2,0,122,116,3,2,1,0
08001001173,08,001,001173,32,49,0,0,0,0,0,30,47,3,0,0,0
08001001174,08,001,001174,166.6301236092337,298.0523184863151,7.35328398121645,3.0280092134330134,1.1273401544255202,2.0422735589449124,2.056434008938654,158.29110397352915,306.4479799219946,7.268321281253999,1.0848588044442946,1.0990192544380364,0
08001001175,08,001,001175,532.3698763907663,701.947681513685,24.64671601878355,1.9719907865669866,8.87265984557448,2.9577264410550876,3.9435659910613463,508.7088960264709,729.5520200780054,18.731678718746,5.915141195555705,6.900980745561964,0
08001001176,08,001,001176,179,271,7,0,3,0,3,159,282,12,3,1,1
08001001177,08,001,001177,86.94395667100672,155.39983060162695,4.996779119023374,0.9993558238046749,1.4990337357070123,0.49967791190233746,0.9993558238046749,85.94460084720204,159.89693180874798,4.996779119023374,0.49967791190233746,1.4990337357070123,0
08001001178,08,001,001178,25.542340665831002,25.392862888694218,0.34549071408980425,0.06909814281796085,0.10364721422694129,0.03454907140898043,0.06909814281796085,26.28702594970756,24.076237677986008,1.1592741407843212,0.03454907140898043,0.10364721422694129,0
08001001179,08,001,001179,126.78155806084388,186.9619216170293,5.328296569052431,0.8656593138104861,2.298488970715729,0.43282965690524305,0.8656593138104861,125.10211532033888,192.48495538256552,8.514513142357913,0.43282965690524305,1.2984889707157292,0
08001001180,08,001,001180,390.73214460231844,522.2453848926496,22.32943359783439,2.0658867195668784,1.0988300793503174,3.032943359783439,6.065886719566878,369.66625788275155,546.5418751307005,18.32943359783439,4.032943359783439,4.098830079350318,0
08001001181,08,001,001181,525.0012462662063,594.1736438043799,18.842543320794356,1.9585553619471021,0,4.8965180493086224,7.834307877415653,515.0195333372978,602.3387087310858,27.561336708494895,4.896388404867755,2.937833042920653,0
08001001182,08,001,001182,351.14763955490724,409.538127718808,14.40512672100247,1.0414446380528979,1,4.106721411359501,3.1678517630297627,333.93316012677917,424.7215285629741,16.58229814355874,3.1036115951322447,3.062166957079347,0
08001001183,08,001,001183,138.8499049890436,180.80455253968987,10.988121977550213,0,0,2.996760539331876,1.9978403595545842,131.85746373060255,197.78619559590385,1.9978403595545842,0,0,0
08001001184,08,001,001184,122.88689462386522,154.30158949011647,4.619808068566361,1.8479232274265445,0,0,4.619808068566361,122.88689462386522,155.22555110382973,7.391692909706178,0,1.8479232274265445,0
08001001185,08,001,001185,243.11310537613477,343.69841050988356,10.380191931433638,0.15207677257345542,1,2,2.3801919314336386,230.11310537613477,360.77444889617027,10.608307090293822,1,1.1520767725734555,0
08001001186,08,001,001186,512,612,11,6,1,3,8,502,609,24,2,10,0
08001001187,08,001,001187,430,464,16,1,1,2,6,417,469,18,7,6,0
08001001188,08,001,001188,305,422,11,0,1,0,1,294,433,9,1,3,0
08001001189,08,001,001189,290,421,10,3,1,2,4,293,423,11,2,1,0
08001001190,08,001,001190,432,594,20,4,2,3,7,435,583,28,7,9,1
08001001191,08,001,001191,679.4472049689441,615.9420289855072,18.41407867494824,2.05175983436853,3.05175983436853,7.36231884057971,8.20703933747412,667.4120082815735,600.7184265010352,40.82815734989648,12.31055900621118,11.20703933747412,0
08001001192,08,001,001192,382.86571106920474,260.314876400254,6.761425361045558,0.8451781701306947,0.8451781701306947,5.916247190914863,3.380712680522779,365.9621476665908,272.9925489522144,13.522850722091116,5.071069020784169,3.380712680522779,0
08001001193,08,001,001193,339.60450638254497,299.29305952427455,14.863355811015818,2.470429356714176,1.2454095960397782,5.0428078902552524,3.144108743147515,336.89399980398065,299.45157740466317,15.786314024368139,3.7973982942154745,3.7566186234847145,0
08001001194,08,001,001194,175.08570621500917,227.53550873409276,11.093708858142412,0.0187417716284825,2,1.037483543256965,1,166.9732555852383,231.66670113549213,10.093708858142413,4.07496708651393,0,0
08001001195,08,001,001195,209.0550890060612,232.0703281626918,4.794841490964707,0.9589682981929414,0,1.9179365963858828,0,203.30127921690357,238.78310625004238,4.794841490964707,3.8358731927717655,0,0
08001001196,08,001,001196,89,82,6,1,1,0,0,86,82,5,2,2,0
08001001197,08,001,001197,155.04635906041955,166.41004590132786,8.1353582657099075,1.035891769681784,0.003435591771273094,2.0445798603571523,1.0103067753138193,146.80268054266736,177.64467244057153,6.155690761173777,0.10290208779939694,1.0101662477319346,0
08001001198,08,001,001198,282.62221604137426,454.66041971604926,5.8869313966612,2.9412152891652967,0.9804050963884323,0.013502454991816695,2.9412152891652967,251.33926932355652,474.2010093688588,9.826555055537352,3.9171195672231236,1.96531101110747,0
08001001199,08,001,001199,345.9120561182532,408.17002413792545,6.976391606335317,2.994394879657739,0.9954991816693944,2.9864975450081834,2.9864975450081834,333.9660659382205,413.17121205022113,14.956179728989584,2.9864975450081834,2.994394879657739,0
08001001200,08,001,001200,25.95983171388616,83.87022553717067,3.993820263674794,0,0,0,0,22.964466516130063,90.85941099860155,0,0.9984550659186985,0,0
08001001201,08,001,001201,224.01580838472833,211.05107324296844,6.002432059188974,0,0,1,0,208.0139843403366,219.05532934654917,7,1.0006080147972436,3,0
08001001202,08,001,001202,286.00862071443805,295.0278515389537,7.001326263759701,2,0,4,3.0000000000000004,282.0076260166183,300.0301725005332,9,1.000331565939925,2,0
08001001203,08,001,001203,296.0157391869474,335.05084968090716,8.002421413376531,0.9999999999999999,0.9999999999999999,0.9999999999999999,3,287.013923126915,345.0550871543161,9.999999999999998,1.0006053533441328,0,0
08001001204,08,001,001204,352.8290337637584,304.253313856912,8.250114270927998,2.1250571354639995,1.0250114270928,4.075034281278399,0.07503428127839966,353.67896520120155,302.42839384656156,7.275125698020799,2.0500228541856,2.0750342812783997,0
08001001205,08,001,001205,615.7600177339106,566.9405183535716,14.945617070736175,6.974624213498353,1.4569107358039964e-5,4.981843218697342,5.978255569758884,582.8793862790726,589.8572885417266,18.93114992212348,3.9855328513873056,10.960084219348868,0
08001001206,08,001,001206,615.248148303942,621.0695032961822,19.054582812319687,3.025475728029578,1.0000112468411713,3.018190521826172,8.021821878086703,604.1282460662975,619.1531032180626,24.069119484202986,3.0145479187244693,4.039978659389362,0
08001001207,08,001,001207,344.1669961013082,282.7434245591483,9.749773260660287,4.874886630330144,0.9749773260660287,2.9249319781980865,2.9249319781980865,338.31713214491197,289.5682658416106,10.724750586726318,1.9499546521320574,2.9249319781980865,0
08001001208,08,001,001208,309.17953111613053,196.95973206636032,15.073993301659009,5.007399330165901,1.0221979904977023,3.036996650829504,3.0739933016590077,307.09813848430565,199.8635407742036,16.17758392398162,3.1183892826544124,1.0739933016590077,0
08001001209,08,001,001209,511.8510787444505,343.4863307111146,17.112158267777865,4.011215826777787,2.033647480333359,4.056079133888932,4.112158267777864,499.72770464989486,344.34052496300336,18.269179842666873,12.179453228444583,4.112158267777864,0
08001001210,08,001,001210,924,716,31,6,3,1,12,894,734,41,5,8,1
08001001211,08,001,001211,181,198,4,0,0,0,0,181,191,9,2,2,0
08001001212,08,001,001212,353.9070025696837,312.7502721771804,14.39459129906291,0,1.0151765884254964,0.04552976527648937,3.0303531768509933,336.52758785904626,332.11451029939235,13.394591299062908,1.0151765884254964,1.0758829421274823,0
08001001213,08,001,001213,520.4554797998509,313.7335077946109,25.808511662855288,0.03808180535966149,1.0102112818142779,3.0179399103229465,1.9696468231490072,495.4286885866519,337.7120059206359,25.83389953309506,1.0609870222938265,4.974892798352067,0
08001001214,08,001,001214,572.6375176304655,426.51622002820875,15.796897038081806,2.9619181946403383,1.9746121297602257,4.9365303244005645,0,541.0437235543018,453.17348377997183,17.77150916784203,5.923836389280677,3.9492242595204514,0
08001001215,08,001,001215,503,592,26,4,1,3,1,478,612,27,5,1,0
08001001216,08,001,001216,839.2366976844379,621.7052401225892,17.27036028127504,2.031319856127194,2.036409481791297,12.064721040380574,9.138961698538237,805.9397773559242,629.6513155272916,41.399452504142005,2.2407718953798503,3.1742993436486486,0
