GEOID20,STATEFP,COUNTYFP,DISTRICT,G18SSCRJAC,G18SSCRANG,G18SSCDEAR,G18SACRHEA,G18SACDARR,G18SACRGRI,G18SACRRAY,G18SACDHAM,G18SACRKIT,G18SACDCOL,G18SACLMON
37119000042,37,119,000042,24,28,1231,50,1214,27,30,1211,39,1214,21
37119000043,37,119,000043,72,66,1173,123,1178,81,61,1163,111,1136,62
37119000044,37,119,000044,167,98,779,252,793,180,98,764,240,719,85
37119000045,37,119,000045,138,116,689,239,692,144,111,670,220,632,85
37119000046,37,119,000046,187,129,1172,290,1190,204,126,1151,263,1097,121
37119000047,37,119,000047,585,258,975,785,1019,535,318,923,762,893,133
37119000048,37,119,000048,593,212,610,745,649,506,285,578,772,540,71
37119000049,37,119,000049,381,215,906,553,944,330,276,876,515,813,159
37119000050,37,119,000050,251,139,711,359,730,228,166,691,327,657,108
37119000051,37,119,000051,385,216,1102,554,1123,351,266,1057,521,1014,149
37119000052,37,119,000052,33,39,1112,55,1124,35,37,1107,45,1111,23
37119000053,37,119,000053,65.65948855989232,60.68528488111261,1242.5560789591746,116.39636608344549,1239.5715567519067,77.59757738896366,52.726558995065055,1225.6437864513234,107.442799461642,1204.7521310004486,50.73687752355316
37119000054,37,119,000054,75,46,1372,102,1368,57,80,1341,80,1314,80
37119000055,37,119,000055,11,14,752,24,731,16,22,730,16,714,25
37119000056,37,119,000056,23.90587492103601,15.63076437144662,619.7138344914719,27.583701831964625,616.9554643082754,19.308591282375236,11.03348073278585,620.633291219204,22.986418193303855,605.0025268477574,28.50315855969678
37119000057,37,119,000057,455,245,792,663,805,416,294,747,651,746,74
37119000058,37,119,000058,335.102252519265,167.05394190871368,773.6188500296385,476.30260818020156,790.5231179608774,312.2317723770006,203.8455838767042,740.8046828689983,429.5672791938352,718.9285714285714,117.33550681683462
37119000059,37,119,000059,184,110,489,267,515,190,119,467,256,451,77
37119000060,37,119,000060,30,33,973,53,979,29,34,963,36,963,29
37119000061,37,119,000061,195,157,897,324,902,206,144,880,313,844,74
37119000062,37,119,000062,112.99999999999999,72,742,180,740,111,84,727,158,716,50
37119000063,37,119,000063,118,94,875,213,865,129,91,851,183,815,82
37119000064,37,119,000064,110,74,503,173,511,106,90,486,165,460,55
37119000065,37,119,000065,299,131,558,397,585,265,165,546,369,519,95
37119000066,37,119,000066,277,131,624,369,657,245,177,601,384,566,75
37119000067,37,119,000067,331,173,545,491,553,323,193,521,462,500,73
37119000068,37,119,000068,224,98,699,310,711,200,123,688,301,634,81
37119000069,37,119,000069,1040.5066026410564,474.10564225690274,1304.5126050420167,1448.4111644657862,1355.2995198079232,943.0336134453781,574.3301320528211,1271.3529411764705,1402.204081632653,1223.5246098439375,166.4435774309724
37119000070,37,119,000070,558,268,769,789,789,504,323,732,769,725,76
37119000071,37,119,000071,545,197,469,693,496,483,248,450,719,419,41
37119000072,37,119,000072,333,164,532,478,544,304,202,503,463,486,66
37119000073,37,119,000073,348,187,615,503,640,346,194,602,488,583,69
37119000074,37,119,000074,694,320,1015,952,1072,608,387,1006,952,963,104
37119000075,37,119,000075,799,381,1039,1115,1090,727,451,995.0000000000001,1112,961,126
37119000076,37,119,000076,616,320,1021,900,1033,568,387,975,872,939,126.00000000000001
37119000077,37,119,000077,81.71706811706812,57.92939652939653,1205.7598031598031,118.14087024087024,1220.5153846153846,73.85995855995856,68.98619528619528,1188.7631701631701,107.92110852110852,1193.4743071743071,44.577829577829576
37119000079,37,119,000079,158.34051144010766,121.31471511888739,709.4439210408256,275.60363391655454,698.4284432480933,180.40242261103634,109.27344100493495,690.3562135486766,259.557200538358,665.2478689995514,52.26312247644684
37119000080,37,119,000080,187.63462651997685,174.79646786334683,1292.7038216560509,350.5804863925883,1292.7038216560509,220.22379849449914,154.05790387955992,1264.064852345107,334.7796757382745,1205.7993630573249,94.80486392588303
37119000081,37,119,000081,201,144,1718,325,1722,188,165,1697,305,1648,95
37119000082,37,119,000082,50,37,1310,77,1302,63,34,1292,57,1270,58
37119000083,37,119,000083,258,202,1194,429,1215,303,170,1166,411,1129,103
37119000084,37,119,000084,106,78,829,165,839,109,85,811,155,794,57
37119000085,37,119,000085,333,223,939,537,949.0000000000001,330,238,916,502.00000000000006,861,126
37119000086,37,119,000086,613.4933973589436,233.89435774309726,590.4873949579832,819.5888355342137,608.7004801920768,509.96638655462186,331.6698679471789,563.6470588235294,814.795918367347,544.4753901560624,56.55642256902761
37119000087,37,119,000087,361.515,239.01818181818183,936.1545454545454,573.6436363636363,956.0727272727273,368.48636363636365,242.00590909090909,911.2568181818182,535.7990909090909,843.535,142.415
37119000088,37,119,000088,356.58043654001614,223.09135004042037,800.9345189975747,563.2142279708974,818.306386418755,365.72352465642683,233.1487469684721,777.162489894907,503.78415521422795,742.4187550525464,137.14632174616005
37119000089,37,119,000089,501,395,2242,880,2240,581,354,2193,817,2128,188
37119000090,37,119,000090,321,168,574,475,585,308,186,556,454,539,70
37119000091,37,119,000091,1144.234161988773,419.2241379310345,1441.4522854851643,1511.0220529270248,1479.7453889334402,1008.6888532477947,585.8376102646351,1379.0433039294305,1474.7493985565357,1338.1659983961508,169.78388131515638
37119000092,37,119,000092,649,343,928,949,962,604,396,898,927,862,113
37119000093,37,119,000093,482,231,526,691,542,461,260,492,676,473,80
37119000094,37,119,000094,155,128,729,279,719,165,123,716,249,693,69
37119000095,37,119,000095,125,71,704,188,711,120,84,697,161,657,82.99999999999999
37119000096,37,119,000096,391,183,760,540,778,365,216,734,533,714,74
37119000097,37,119,000097,54.65925925925926,32.56296296296296,351.2148148148148,81.9888888888889,355.2851851851852,50.58888888888889,42.44814814814815,345.40000000000003,73.26666666666667,335.5148148148148,29.074074074074073
37119000098,37,119,000098,86,63,878,147,880,88,68,863,127,828,65
37119000099,37,119,000099,58,42,769,94,772,65,45,752,74,727,61
37119000100,37,119,000100,600,301,970,837,1001,554,343,939,816,913,110
37119000101,37,119,000101,546,260,706,762,741,480,311,700,735,668,100
37119000102,37,119,000102,333,260,1637,583,1640,356,274,1595,514,1538,163
37119000103,37,119,000103,791,389,1098,1135,1110,777,425.99999999999994,1043,1101,1003,144
37119000104,37,119,000104,74,61,1426,127,1424,72,63,1413,110,1396,48
37119000105,37,119,000105,168,106,1617,252,1637,176,124,1586,216,1509,157
37119000106,37,119,000106,363,201,673,539,689,333,247,640,512,616,96
37119000108,37,119,000108,67,44,869,103,869,68,54,849,104,812,58
37119000109,37,119,000109,270,137,1341,340,1382,227,181,1311,316,1231,177
37119000110,37,119,000110,340,167,468,468,488,296,201,456,471,438,50
37119000111,37,119,000111,625,309,952,872,1009,571,367,927.9999999999999,861,898,115.99999999999999
37119000112,37,119,000112,562,266,651,806,671,540,320,608,788,599,88
37119000113,37,119,000113,885,359,1065,1182,1119,812,447,1026,1142,1027,125
37119000114,37,119,000114,684.1947926711669,336.0973963355834,931.1282545805208,969.1837029893925,970.1644165863066,566.9778206364513,469.5675024108004,883.6581485053038,930.5689488910318,879.115718418515,119.62729026036644
37119000115,37,119,000115,120.83652618135378,77.06896551724138,633.6781609195402,192.19667943805874,638.4355044699872,130.35121328224778,77.06896551724138,613.6973180076628,167.45849297573437,603.2311621966794,58.039591315453386
37119000116,37,119,000116,81.56927117531188,75.60078791858174,641.6119500984898,142.2488509520683,650.5646749835851,98.47997373604727,68.63755745239658,627.6854891661195,126.33289560078792,630.6697307944846,38.79514116874589
37119000117,37,119,000117,131,107,800,228,801,135,114,773,207,753,70
37119000118,37,119,000118,557,247,960,752,992,536,292,905,733,913,97
37119000119,37,119,000119,365,150,557,489,580,324,201,531,474,528,69
37119000120,37,119,000120,99.89774748073502,70.9460580912863,834.3811499703615,163.69739181979847,838.4768820391226,109.7682276229994,67.15441612329579,820.1953171310018,131.43272080616478,798.0714285714286,73.66449318316539
37119000121,37,119,000121,1134.8240740740741,425.247256515775,1195.9780521262003,1490.7681755829904,1259.1412894375858,1003.7307956104253,554.5620713305899,1163.5757887517148,1439.4242112482852,1152.6632373113855,151.90946502057614
37119000122,37,119,000122,590,401,1994,957,2017,596,415,1958,860,1884,231
37119000123,37,119,000123,135,130,1120,256,1119,170,104,1098,232,1065,78
37119000124,37,119,000124,94,71,1101,156,1106,78,81,1091,128,1051,78
37119000125,37,119,000125,96,65,537,165,531,100,68,536,145,503,53
37119000126,37,119,000126,161,98,1500,249.99999999999997,1499,134,129,1480,200,1426,115
37119000127,37,119,000127,1116.103760144899,530.6232415883744,1498.112087052835,1583.8901074827531,1544.9904073321006,1053.266956924328,609.418644669452,1438.2673592895019,1451.2343906210203,1396.3761089828788,274.2881419693148
37119000128,37,119,000128,350.3420216147489,215.5193897012079,1232.1017164653529,547.163382072473,1233.0858232676414,341.48506039415133,246.02670057215514,1193.7215511760967,495.98982835346476,1163.2142403051494,128.91799109980929
37119000129,37,119,000129,113.29020732883318,56.884421846234765,433.7171999649338,167.17266064697117,434.76285614096605,107.53581572718507,69.42658849829053,421.08503331287807,150.63196019987728,406.34928158148506,43.95770973963356
37119000130,37,119,000130,142,104,584,226,596,147,97,570,211,550,57
37119000131,37,119,000131,441,223,587,644,597,413,278,538,626,548,68
37119000132,37,119,000132,152,96,738,236,747,151,105,728,227,696,58
37119000133,37,119,000133,1003.5977233915487,566.5924066998124,1261.3244220624722,1486.4454588031037,1328.090729310615,1013.5847823381304,558.6440543526058,1230.3543520621515,1371.7043397724174,1180.50546717408,260.34679709326065
37119000134,37,119,000134,1019,651,2033,1602,2075,1082,609,1983,1434,1898,342
37119000135,37,119,000135,200,178,3061,349,3062,215,193,3005,324,2913,184
37119000136,37,119,000136,601.8924093948018,251.61398171475793,669.8570844194322,823.4609732840845,677.8839986863806,559.7460630682705,314.7922887332904,625.7612023434289,806.3045341074476,618.7881166103772,87.23718197748182
37119000137,37,119,000137,1284,578,1605,1823,1631,1199,700,1532,1752,1527,176
37119000138,37,119,000138,157.76727490278193,109.81304217768472,1306.3939575231827,266.35477116362546,1301.5848040682022,170.8800478612025,118.82171702064015,1274.2204606640742,230.04247681723004,1250.752019144481,88.17110379898295
37119000140,37,119,000140,1022.4195634599838,583.9086499595796,1696.0654810024253,1528.7857720291026,1755.6936135812448,1016.2764753435731,614.8512530315279,1646.8375101050929,1444.215844785772,1584.5812449474536,258.8536782538399
37119000141,37,119,000141,131,85,1172,186,1198,126,91,1157,159,1079,144
37119000142,37,119,000142,1275,702,1676,1911,1710,1270,732,1604,1740,1575,309
37119000143,37,119,000143,1092,645,1584,1667,1645,1077,682,1521,1539,1460,300
37119000144,37,119,000144,726,379,1138,1063,1157,665,448,1092,1005,1088,131
37119000145,37,119,000145,1157.0008481142863,739.000583976998,3720.0077138869297,1823.0013152958845,3761.0078019326925,1159.000846317434,786.0006163203393,3639.0076402159852,1672.0011607665867,3496.0073617038784,419.00057139903186
37119000146,37,119,000146,156,103,1843,240,1848,151,120,1817,218,1750,122
37119000147,37,119,000147,160,107,1422,250,1433,157,111,1412,215,1394,80
37119000148,37,119,000148,1580,868,3491,2348,3576,1491,989,3406,2160,3300,472
37119000149,37,119,000149,230,175,2589,390,2585,250,174,2554,347,2484,145
37119000150,37,119,000150,349,224,1321,555,1323,353,246,1274,505,1220,153
37119000151,37,119,000151,309,227,2131,520,2135,331,217,2106,446,2013,194
37119000200,37,119,000200,349.71587600616544,285.3416680938517,620.2611748587086,603.992464463093,643.9520465833191,378.5369070046241,261.56944682308614,599.870697037164,573.7972255523206,585.8056174002397,86.50436718616201
37119000201,37,119,000201,588.9961738508662,400.6237146992193,2596.9997776502014,940.4939762730626,2621.5706129745304,591.0473561068846,414.32013888268193,2555.726657430739,849.1822876452853,2458.6291173730547,253.28800019251065
37119000202,37,119,000202,1621.973448806006,856.9540275387957,2446.243533256555,2402.3204541373993,2474.491607355011,1649.0498026180364,880.1430244937834,2347.7857444214033,2201.797892759199,2300.042223533368,388.57438060307817
37119000203,37,119,000203,346,240,2509,573,2507,373,246,2464,505,2398,187
37119000205,37,119,000205,447.03538422308753,297.6629055331692,1561.5035128114353,713.2955018743097,1575.6021017282305,451.2341067780894,299.28120953887844,1540.4910657208575,667.3750637299,1499.076583272362,135.4975461826329
37119000206,37,119,000206,875.5388839082146,384.640533457915,2382.2809233361336,1153.6325819226465,2464.228486833825,847.2951056782834,399.54202520632214,2341.6626837699464,1130.7091504614605,2233.398859696999,243.13313293587944
37119000207,37,119,000207,1108,587,1309,1648,1344,1090,615,1271,1501,1211,282
37119000208,37,119,000208,1179.7617427601244,598.4558883868576,1027.1675458143177,1709.9448322844967,1073.3415221997584,1162.440411087081,633.9921348211669,975.2879155891449,1586.1176314173852,944.4423724611546,246.954646122701
37119000209,37,119,000209,828.8483053888672,547.6346692120092,1321.6718495268665,1316.2730884911339,1354.8224989599355,877.8351157548859,496.85640320862177,1290.459906217047,1194.7847291869307,1226.6857359310047,243.64894908742787
37119000210,37,119,000210,171.97998898476226,132.6702772168166,2868.6262162658345,279.0989535524142,2859.7815311180466,176.89370295575546,131.68753442261797,2839.1439324398752,231.92729943087937,2790.006792729943,129.7220488342207
37119000211,37,119,000211,522.6324454098548,409.36229564422086,3888.9418086200985,882.3148508059907,3921.7305361838344,534.5556190693952,429.2342517434549,3847.210700811707,772.0254944552418,3709.1006059220304,324.90648222247626
37119000212,37,119,000212,471.9991518857138,324.9994160230021,4292.99228611307,731.9986847041154,4341.992198067308,470.9991536825661,342.99938367966064,4251.992359784014,645.9988392334133,4096.992638296121,317.99942860096814
37119000213,37,119,000213,135,118,2006,238,2007,141,111,1991,196,1946,99
37119000214,37,119,000214,332.6579783852511,199.48061029879213,1596.8982835346471,528.8366179275271,1589.9141767323586,331.5149396058487,224.9732994278449,1564.2784488239035,468.0101716465353,1500.7857596948506,157.08200890019071
37119000215,37,119,000215,683,387,1061,994,1109,666,404,1032,937,1020,150
37119000216,37,119,000216,860,493,1531,1317,1533,906,492,1452,1238,1466,163
37119000217,37,119,000217,468,242,846,693,863,497,231,822,664,810,81
37119000218,37,119,000218,651,379,637,1001,646,679,345,611,923,585,136
37119000219,37,119,000219,565,343,621,877,632,601,305,588,832,594,75
37119000220,37,119,000220,816.9435813573181,435.76941946034344,849.7007358953393,1239.8086672117743,847.7154538021259,838.7816843826656,433.78413736713003,810.9877350776778,1198.1177432542927,810.9877350776778,84.37448896156991
37119000221,37,119,000221,1178,627,988,1778,982,1205,625,911,1697,903,165
37119000222,37,119,000222,378.02001101523774,336.3297227831834,2862.3737837341655,665.9010464475858,2894.2184688819534,435.10629704424457,297.31246557738206,2828.8560675601248,609.0727005691206,2759.9932072700567,201.27795116577934
37119000224,37,119,000224,298.36537348002315,251.20353213665317,915.2961783439491,522.4195136074117,930.296178343949,376.77620150550086,181.94209612044008,889.935147654893,520.2203242617255,851.2006369426751,82.19513607411696
37119000225,37,119,000225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37119000226,37,119,000226,694,316,1174,978,1191,621,418,1127,917,1117,142
