GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PREDCLI,G16PRERTRU,G16PRELJOH,G16PREICAS,G16PRENROC,G16PREONON,G16USSDCOR,G16USSRHEC,G16USSIJON,G16USSNSAW,G16USSNGUM,G16USSNWIL,G16USSONON
32003001337,32,003,001337,646,450,35,6,3,17,599,413,17,20,8,10,55
32003001340,32,003,001340,751.0353591243714,422.40239292354437,50.314002761379705,3.0546678479190397,3.013316183089629,32.241809383689464,722.8685493494933,391.9832906424789,24.175916611286222,13.122651878927709,6.129667456730334,16.04135166482941,59.538974758342874
32003001341,32,003,001341,591,393,42,4,5,32,579,373,19,13,11,6,46
32003001342,32,003,001342,463,360,36,1,2,13,429,357,11,14,12,8,28
32003001343,32,003,001343,297,391,18,2,0,19,305,351,10,3,14,2,22
32003001344,32,003,001344,282,216,13.999999999999998,0,0,13,282,202,6,3,2,8,13
32003001345,32,003,001345,275,195,17,4,1,6,256,174,6,3,16,6,19
32003001346,32,003,001346,495,542,28,3,4,22,480,507,19,15,13,5,47
32003001348,32,003,001348,559.7190926876617,413.4202148980556,25.089445177911333,4.01963430734639,4.008726358820618,18.061084511744326,536.6798240729689,381.35476720690093,15.045813383808245,8.026179076461853,15.028360666167009,4.008726358820618,53.11780584407834
32003001349,32,003,001349,545.0274491683971,322.62570546220354,44.86215430983304,0,4.7725696074290465,26.72638980160266,499.21078093707825,323.5802193836893,14.31770882228714,23.86284803714523,10.499653136343902,3.818055685943237,48.68020999577627
32003001351,32,003,001351,578,291,29,2,2,23,534,291,18,12,11,5,36
32003001352,32,003,001352,501,347,27,11.000000000000002,3,16,463.00000000000006,330,10,14,13,8,45
32003001353,32,003,001353,695.3136713110166,395.17604785276535,34.88485649399067,7.938166658650155,0,23.89897698851541,653.6413133892664,385.2985950718982,12.925165627692289,8.950048226041144,19.875587008255724,8.925911936736874,47.72554510911801
32003001354,32,003,001354,350,216,24,3,0,13,339,191,14,10,8,4,33
32003001356,32,003,001356,644.9989305891754,426.99929203345414,29.999950259961647,6.999988393991051,0.9999983419987216,21.999963523971875,613.9989819872151,405.999326851481,14.999975129980823,6.999988393991051,7.999986735989773,4.9999917099936075,59.999900519923294
32003001361,32,003,001361,0.0019055921100172327,1.0017003744981692,1.0260880592400484e-4,2.9316801692572813e-5,0,1.4658400846286407e-4,0.0018616169074783734,1.0017736665024006,1.4658400846286406e-5,4.397520253885922e-5,1.4658400846286406e-5,1.4658400846286406e-5,1.3192560761657765e-4
32003001363,32,003,001363,0,1.6645209693967516e-4,0,0,0,0,0,1.6645209693967516e-4,0,0,0,0,0
32003001365,32,003,001365,7.6546845599374205,1.0396784628290048,0.017189876165034583,0.004911393190009881,0,0.10830233651942987,6.578461536212475,1.0519569458040294,0.08620106716438541,0.007367089785014821,0.0024556965950049406,0.0024556965950049406,0.02210126935504446
32003001367,32,003,001367,754,444,50,7,5,32,700,424,27,15,22,11,70
32003001368,32,003,001368,701.6619251647292,442.6325581661516,57.56208155523945,5.954698091921323,2.9773490459606613,36.720638233514826,660.9714882032669,433.70051102826966,24.811242049672178,20.84144332172463,13.89429554781642,8.932047137881984,60.53943060120011
32003001371,32,003,001371,2.119106765113321,3.0769604256650163,0.009011367772591924,0.0025746765064548352,0,0.012873382532274175,2.115244750353639,3.0833971169311534,0.0012873382532274176,0.003862014759682253,0.0012873382532274176,0.0012873382532274176,0.011586044279046758
