GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PREDBID,G20PRERTRU,G20PRELJOR,G20PREIBLA,G20PREONON
32003004636,32,003,004636,0.27064484667232735,2.2806687298824135,0.0100238832100862,0.0033412944033620667,0.0033412944033620667
32003004637,32,003,004637,0,0,0,0,0
32003004638,32,003,004638,0,0,0,0,0
32003004641,32,003,004641,80.64483274323686,83.6316784003938,2.986845657156921,0.9956152190523071,0.9956152190523071
32003004642,32,003,004642,381,155,4,2,6
32003004643,32,003,004643,350,112,4,1,4
32003004645,32,003,004645,8.102123054518689,1.8715090556348764,0.05812139924331914,0.011624279848663828,0.11624279848663828
32003004650,32,003,004650,176.33898305084747,20.74576271186441,0.9429892141756548,0,0.9429892141756548
32003004651,32,003,004651,2.5129965729795387,0.580476970229133,0.018027235100283635,0.003605447020056727,0.03605447020056727
32003004652,32,003,004652,697.0458973216543,159.80225126227157,4.980862151480742,0.9847702731312794,9.90471351713714
32003004902,32,003,004902,0,0,0,0,0
32003004903,32,003,004903,0,0,0,0,0
32003005003,32,003,005003,97,42,0,0,3
32003005014,32,003,005014,0,0,0,0,0
32003005029,32,003,005029,643,273,8,2,17
32003005034,32,003,005034,731.321528796594,308.1639705258983,5.007328291660261,4.002748109372598,6.009160364575325
32003005036,32,003,005036,549,345,6,2,7
32003005047,32,003,005047,729,677,6,0,11
32003005056,32,003,005056,355,113.00000000000001,3,0,9
32003005323,32,003,005323,630,275,7,2,10
32003005324,32,003,005324,494,378,8,0,7
32003005326,32,003,005326,403,463.99999999999994,8,2,11
32003005330,32,003,005330,850.0000000000001,561,11,2.9999999999999996,11
32003005332,32,003,005332,289,121,2,2,5
32003005333,32,003,005333,579,265,10,1,11
32003005350,32,003,005350,629,249,3,1,8
32003005356,32,003,005356,280,142,1,0,2
32003005372,32,003,005372,514,176,3,3,7
32003005384,32,003,005384,388.79485700256953,177.44996037553173,5.98145933850107,2.990729669250535,1.9938197795003565
32003005390,32,003,005390,0,0,0,0,0
32003005393,32,003,005393,420,359,7.000000000000001,4,12
32003005394,32,003,005394,422,454,3,2,11
32003005395,32,003,005395,248.89990239980614,270.5041389150848,1.0505752008362754,1.014450057381793,1.1083754303634472
32003005396,32,003,005396,566.8380280546146,414.0267609308037,2.5194927858619613,0.8402972908460596,5.880122314575713
32003005397,32,003,005397,837.1619719453854,700.9732390691963,4.480507214138039,3.1597027091539402,15.119877685424287
32003005400,32,003,005400,381,248,4,0,8
32003005403,32,003,005403,350.67847120340605,178.83602947410168,7.992671708339739,2.9972518906274024,9.990839635424674
32003005404,32,003,005404,670,330,8,2,7
32003005405,32,003,005405,756,383,6,6,21
32003005410,32,003,005410,673,375,4,4,8
32003005412,32,003,005412,710,372,5,0,12
32003005413,32,003,005413,738,388,11,1,14
32003005417,32,003,005417,500,231,5.999999999999999,4,11
32003005425,32,003,005425,514,284,10,1,7
32003005430,32,003,005430,646,354,9,2,13
32003005500,32,003,005500,3.3455543173173297,3.2248384398883543,0.03449025069399309,0.017245125346996546,0.03449025069399309
32003005501,32,003,005501,190.65444568268268,183.77516156011166,1.965509749306007,0.9827548746530035,1.965509749306007
32003005502,32,003,005502,17.97507591830876,23.76365968861158,0.30466230370014846,0.15233115185007423,0
32003005503,32,003,005503,0,0,0,0,0
32003005504,32,003,005504,473.99999999999994,407,10,0.9999999999999999,9
32003005505,32,003,005505,639,437,5,1,12
32003005506,32,003,005506,0,0,0,0,0
32003005511,32,003,005511,344,191,3,0,5
32003005512,32,003,005512,617,343,7,3,13
32003005513,32,003,005513,810,464,21,2,8
32003005515,32,003,005515,339,282,3,4,2
32003005521,32,003,005521,287,194,5,1,4
32003005522,32,003,005522,572,284,6,4,13
32003005523,32,003,005523,582,413,8,1,6
32003005524,32,003,005524,185,247,2,1,2
32003005525,32,003,005525,126,206,2,1,1
32003005531,32,003,005531,213,263,10,1,4
32003005532,32,003,005532,339,213,3,2,5.000000000000001
32003005533,32,003,005533,517,261,4,4,4
32003005534,32,003,005534,334,184,8,0,5
32003005535,32,003,005535,322,169,3,0,8
32003005536,32,003,005536,647,309,11,0,10
32003005537,32,003,005537,620,274,4,2,10
32003005541,32,003,005541,65,37,1,1,3
32003005542,32,003,005542,435,134,6,1,4
32003005543,32,003,005543,286,80.00000000000001,7,1,3
32003005544,32,003,005544,580,279,9,1,8
32003005545,32,003,005545,858.127782691445,553.1625062489028,12.00208341344747,3,13.00208341344747
32003005552,32,003,005552,600,411,9,4,9
32003005553,32,003,005553,445,262,6,0,5
32003005554,32,003,005554,448.99999999999994,364,7,5,7
32003005555,32,003,005555,399.35854341736695,290.4873949579832,5.893557422969188,2.631185807656396,5.47276688453159
32003005560,32,003,005560,477,343,5,0,7
32003005561,32,003,005561,0.14875316468412222,0.06789247003531733,0.002288510225909573,0.0011442551129547864,7.628367419698575e-4
32003005562,32,003,005562,376.64145658263305,234.51260504201682,7.106442577030812,2.368814192343604,5.52723311546841
32003005563,32,003,005563,0,0,0,0,0
32003005564,32,003,005564,542,238,11,3,7
32003005565,32,003,005565,612,293,12,2,16
32003005566,32,003,005566,453,336,5,1,9
32003005567,32,003,005567,533,355,7,3,11
32003005568,32,003,005568,487,390,6,0,6
32003005569,32,003,005569,440.9775651600132,355.98188933552086,8.99954214612272,3.999796509387875,9.999491273469687
32003005570,32,003,005570,554,514,10,1,5
32003005571,32,003,005571,650,367,6,2,6
32003005572,32,003,005572,562,379,14,3,14
32003005573,32,003,005573,464.99999999999994,306,4,0,12
32003005574,32,003,005574,178.46130118819767,163.50644354672858,2.9909715282938154,0,2.9909715282938154
32003005575,32,003,005575,280.5386988118023,174.49355645327142,11.009028471706184,1,6.009028471706184
32003005576,32,003,005576,332,252,4,1,5
32003005577,32,003,005577,383,240,4,2,2
32003005578,32,003,005578,355,230,9,1,7
32003005579,32,003,005579,239,121,2,4,2
32003005580,32,003,005580,644.6225898093761,263.43709552581316,2.993603358247877,6.985074502578379,13.970149005156758
32003005581,32,003,005581,718,194,11,1,5
32003005582,32,003,005582,594,304,2,3,13
32003005583,32,003,005583,471,184,7,2,9
32003005584,32,003,005584,417,161,7,1,6
32003005585,32,003,005585,632,260,12,2,10
32003005586,32,003,005586,569,229,3,5,8
32003005587,32,003,005587,584,511,9,0,9
32003005588,32,003,005588,168.86396599464553,179.07268387208555,2.897024419579647,0.008355982835137847,3.8455147932622453
32003005589,32,003,005589,183.20861075117801,232.9935593248677,2.987096914421381,0,2.987096914421381
32003005590,32,003,005590,1.3774101906238687,0.5629044741868442,0.006396641752123228,0.014925497421620868,0.029850994843241736
32003005591,32,003,005591,349.99917776622937,196.99953719984907,5.999985904563931,0,2.9999929522819655
32003005592,32,003,005592,425.0008222337707,204.00046280015093,4.000014095436069,3,6.000007047718034
32003005593,32,003,005593,485,276,9,0,9
32003005594,32,003,005594,451,353,7,3,10
32003005595,32,003,005595,387,196,11,4,10
32003005596,32,003,005596,750,291,7,3,11
32003005597,32,003,005597,253,93,9,2,4
32003005598,32,003,005598,701,305,8,1,14
32003005599,32,003,005599,14.05638983274636,14.482147154432953,0.016252151273020925,0.008126075636510462,0.005417383757673642
32003005601,32,003,005601,646,395,11,2,8
32003005603,32,003,005603,669,515,19,1,16
32003005604,32,003,005604,739.0224348399868,469.01811066447914,12.00045785387728,4.000203490612125,14.000508726530313
32003005612,32,003,005612,337,193,4,3,13
32003005613,32,003,005613,556,237,8,4,11
32003005614,32,003,005614,0,0,0,0,0
32003005615,32,003,005615,283.00000000000006,202,4,1,3
32003005616,32,003,005616,469,368,7,7,6
32003005617,32,003,005617,1005,388,6,1,9
32003005620,32,003,005620,829,441,12,5,11
32003005621,32,003,005621,437,241,9,1,5
32003005622,32,003,005622,336,140,5,2,5
32003005623,32,003,005623,654,367,10,6,15
32003005624,32,003,005624,432,335,9,0,8
32003005625,32,003,005625,406,284,5,1,7
32003005631,32,003,005631,373.04564410115086,226.02854772404135,8.000483859729515,2.000161286576505,4.000806432882524
32003005632,32,003,005632,540,247,4,2,9
32003005633,32,003,005633,461,199,5,1,9
32003005634,32,003,005634,282.95435589884914,176.97145227595865,2.9995161402704857,0.9998387134234952,4.999193567117476
32003005635,32,003,005635,948.1000976001939,481.4958610849152,6.949424799163725,1.985549942618207,14.891624569636553
32003005636,32,003,005636,459,310,8,0,6
32003005641,32,003,005641,40.97326805809948,47.9687040680189,3.997392005668242,0,0
32003005642,32,003,005642,274,186,4,1,6
32003005643,32,003,005643,15.88062722382798,13.624363246672095,0.39050722681544214,0.1301690756051474,0.43389691868382463
32003005644,32,003,005644,0,0,0,0,0
32003005649,32,003,005649,405.0289602354598,513.0416186609591,6.000326970400352,9.342011438639418e-5,4.000467100571932
32003005650,32,003,005650,915,986,17,3,21
32003005651,32,003,005651,100.02492408169124,132.2363403113884,1.6953376962998514,0.8476688481499257,0
32003005652,32,003,005652,393.9606122370951,745.440170166535,4.0898778800962345,2.02567939431321,5.128396971566049
32003005653,32,003,005653,577.6267687033763,591.6177284989599,14.99031406669662,3.9974170844524317,20.986439693375267
32003005654,32,003,005654,350.11937277617204,300.3756367533279,8.609492773184558,2.8698309243948525,9.566103081316175
32003005655,32,003,005655,598.9488389151495,860.7474443119328,6.762325600654915,1.932093028758547,9.660465143792734
32003005903,32,003,005903,0,0,0,0,0
32003005904,32,003,005904,0,0,0,0,0
32003005905,32,003,005905,0,0,0,0,0
32003005906,32,003,005906,13.198987003812936,19.05953044325388,0.14869164381752192,0.04283249679615591,0.21486082396307882
32003006040,32,003,006040,381.1563390523043,341.06034138860866,6.002244101229248,4.001246722905138,9.001745412067194
32003006057,32,003,006057,578,496,3,0,3
32003006062,32,003,006062,395,313,6,3,6
32003006066,32,003,006066,383.18012040379836,281.10460787515024,4.375791201968397,1.208772889982443,12.29228204597542
32003006109,32,003,006109,879,489,12,4,10
32003006362,32,003,006362,498,211,6,1,7
32003006424,32,003,006424,572,351,15,4,9
32003006431,32,003,006431,520,365,11,1,19
32003006434,32,003,006434,286.5079984729815,217.43259378538772,6.077639230691881,0.03761794484144113,5.107263237653096
32003006440,32,003,006440,497,408,8,2,6
32003006463,32,003,006463,563,340,8,0,14
32003006467,32,003,006467,160.00337436257365,215.0064174993732,1.0000828064435254,1,5.000103508054407
32003006468,32,003,006468,898.212797979098,795.0476241269789,11.227605128531094,0.045521025706218715,13.227605128531094
32003006469,32,003,006469,724,627,18,0,14
32003006470,32,003,006470,795,618,8,3,12
32003006471,32,003,006471,765,598,9,1,13
32003006475,32,003,006475,775,477,13,2,15
32003006477,32,003,006477,407,406,10,2,5
32003006484,32,003,006484,293.6156725922138,350.5411601356022,5.992156583514566,0.9986927639190945,3.994771055676378
32003006486,32,003,006486,553.7997308553764,429.588695481756,12.744458478270408,1.0382164768486948,10.346904333664744
32003006487,32,003,006487,256.99985983826514,530.9997104051314,2.999998363870799,0.9999994546235996,5.999996727741598
32003006488,32,003,006488,34.78727189907865,55.65970127047672,2.9817557467512326,5.45376400351847e-7,0.9939213208890808
32003006490,32,003,006490,393,532,5,1,5
32003006492,32,003,006492,1445,1178,26,4,26
32003006493,32,003,006493,562,585,7,1,10
32003006494,32,003,006494,435,428,3,2,3
32003006496,32,003,006496,0,0,0,0,0
32003006497,32,003,006497,849,891,12,0,8
32003006498,32,003,006498,42.88102516260676,145.73581795305853,0.0417974080199383,0.010408648150458668,1.204762128598523
32003006499,32,003,006499,887.9429868664686,713.5936664838895,9.527285266807603,1.9054570533615205,9.527285266807603
32003006500,32,003,006500,10.009857418178228,12.24236146446089,0.001835838155986931,0,6.119460519956436e-4
32003006512,32,003,006512,448.99999999999994,772,9,0,14.999999999999998
32003006513,32,003,006513,182.30582524271844,300.8495145631068,3.592233009708738,0.8980582524271845,6.286407766990291
32003006514,32,003,006514,676.6941747572815,654.1504854368932,14.407766990291263,2.1019417475728157,9.71359223300971
32003006515,32,003,006515,372,478.99999999999994,1,0,6
32003006517,32,003,006517,967,990,17,3,14
32003006520,32,003,006520,492.7885953252265,481.0322073651813,4.898494983352151,0,7.837591973363443
32003006521,32,003,006521,609,600,18,1,10
32003006522,32,003,006522,379,497,4,0,7
32003006526,32,003,006526,391,444,1,1,11
32003006527,32,003,006527,1183.3843274077863,1181.4588398643978,19.007843416485432,3.0013072360809057,31.005228944323623
32003006530,32,003,006530,590,619,10,1,6
32003006531,32,003,006531,1293.048559670782,1007.6502057613168,25.39835390946502,6,15.14485596707819
32003006533,32,003,006533,588.1750342939204,420.13199274469247,10.015064542229748,1.0021520774613926,8.023672852075318
32003006538,32,003,006538,514,370,4,1,3
32003006539,32,003,006539,710,595,7,3,8
