GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20USSRTUB,G20USSDJON,G20USSOWRI,G20SSCRSHA,G20SSCOWRI,G20SSCRMEN,G20SSCOWR2,G20SACRTHO,G20SACOWRI,G20SACRFRI,G20SACOWR2,G20SCCRWIN,G20SCCOWRI,G20SCCRKEL,G20SCCOWR2,G20PSCRCAV,G20PSCDCAS,G20PSCOWRI
01001000011,01,001,000011,133.24212262405015,240.4825852584061,3.0028304557033683,0.002830455703368242,133.19106610202704,241.5276061965207,0,161.28639421716127,5.014152278516841,157.28073330575452,3.0141522785168413,159.28639421716127,5.022643645626946,157.28073330575452,3.019813189923578,158.28292273581687,4.019813189923577,156.28575319152026,3.0169827342202096,137.19015872324675,232.50020901826733,6.41025641025641e-4
01001000012,01,001,000012,483,354,7,0,463,376,0,500,11,497,9,495,11,492,11,499,8,497,9,454,361,1
01001000013,01,001,000013,836.9337641357027,252.4394184168013,17.476575121163165,2.912762520193861,818.486268174475,290.30533117932146,0.9709208400646203,900.0436187399031,19.41841680129241,887.421647819063,18.447495961227787,890.3344103392569,18.447495961227787,890.3344103392569,12.621970920840065,892.2762520193861,18.447495961227787,889.3634894991922,18.447495961227787,827.2245557350566,265.06138933764134,0.9709208400646203
01001000014,01,001,000014,390.87744126804415,500.9977356354373,0.992074724030569,0.992074724030569,375.00424568355504,515.8788564958959,0,407.7427115765638,4.960373620152844,405.75856212850266,4.960373620152844,407.7427115765638,7.936597792244552,405.75856212850266,6.944523068213982,406.75063685253326,6.944523068213982,407.7427115765638,5.952448344183414,374.0121709595245,506.9501839796207,0
01001000015,01,001,000015,759.0861188546423,304.2251760390201,17.721854914894376,2.9536424858157293,744.3179064255637,331.79250590663355,1.9690949905438193,824.0662535425885,24.613687381797742,824.0662535425885,19.690949905438195,823.0817060473165,20.675497400710103,822.0971585520446,19.690949905438195,825.0508010378603,19.690949905438195,822.0971585520446,20.675497400710103,741.364263939748,319.97793596337067,1.9690949905438193
01001000016,01,001,000016,3809.3144250154687,1678.9408029000206,70.93553014401743,23.139421210416515,3734.033213530118,1836.153737215099,7.097792804625227,4058.2640045467506,77.08781287794979,4035.797697584627,76.06895595738698,4037.9082580722006,89.06097727479053,4008.636655604994,81.82330557777709,4022.746997655475,73.07348468651237,4010.612105174184,75.07900159380105,3724.0220928302624,1714.027072583616,9.071217254131682
01001000017,01,001,000017,1071,540,21,3,1017,607,2,1153,22,1150,24,1151,28,1140,26,1139,24,1135,23,1027,556,2
01001000018,01,001,000018,1291.189701897019,241.09123757904246,16.617434507678407,5.729448961156279,1263.7439024390244,285.1544715447154,1.3432700993676603,1346.148148148148,9.64724480578139,1339.9336043360433,9.690153568202348,1338.289972899729,8.69015356820235,1333.0754290876241,8.561427280939476,1337.5045167118337,8.518518518518519,1331.3757904245708,8.303974706413731,1256.087172538392,274.49412827461606,0.2574525745257452
01003000001,01,003,000001,146,48,0,0,139,53,0,145,1,144,1,143,1,144,1,144,1,144,1,139,47,0
01003000002,01,003,000002,53.722362911319564,132.87618904415794,1.0686553390402558,0.007710606184890493,50.30161009595751,132.00029885973993,0.060944732855365204,58.22333697499922,6.251859595918231,57.10144750928849,6.278476659253468,57.14311572668163,6.23643838354845,56.047473265994256,7.255344840698796,57.11612860503451,7.228727777363559,56.02819675053203,7.2325830804560045,52.295009664708246,130.7196018506152,1.0266170633352374
01003000003,01,003,000003,173.46509863429438,229.7731411229135,1.8163884673748103,0,165.29135053110772,227.9567526555387,1.8163884673748103,183.45523520485585,6.357359635811836,179.8224582701062,7.265553869499241,181.63884673748103,6.357359635811836,179.8224582701062,7.265553869499241,181.63884673748103,6.357359635811836,179.8224582701062,6.357359635811836,162.5667678300455,226.1403641881639,0.9081942336874052
01003000004,01,003,000004,436.5777777777778,154.1425925925926,2.8722222222222222,0,422.21666666666664,170.4185185185185,0,455.72592592592594,6.701851851851852,452.85370370370373,5.7444444444444445,454.76851851851853,5.7444444444444445,451.8962962962963,5.7444444444444445,454.76851851851853,5.7444444444444445,454.76851851851853,5.7444444444444445,430.8333333333333,157.97222222222223,0
01003000005,01,003,000005,51,523,2,0,42,521,0,108,26,109,23,118,20,111,19,111,21,107,19,49,499,0
01003000006,01,003,000006,843.9938631443698,301.8205232200619,11.087504562020987,2.6004057074007227,807.3606508816574,345.49939881312463,2.2042972987836276,902.299641037691,11.806395328490508,901.4780691777363,9.965197404272551,903.9427847576004,10.654733128021558,897.5976191249919,11.509314022027688,896.1525296093911,10.555706025867284,895.0008674089221,11.476304987976263,821.0412531684173,313.30048219936907,1.841197924217957
01003000007,01,003,000007,3555.80927315987,1144.8471620039008,77.18241816659325,16.410843813850164,3465.669945315973,1301.7538627372778,6.081124132726542,3860.8842097269953,67.80769001988753,3841.0873561627077,68.68826141571434,3837.9310394302365,66.66526583269248,3822.7821280702497,65.7725570532047,3836.7105763705486,62.80771876806434,3823.6206456839145,64.93201654226287,3527.0143591740834,1155.3020315828715,2.083255440675142
01003000008,01,003,000008,574.1524587713308,268.44545137073266,8.732166084530945,1.9404813521179878,545.9093828368897,298.67144718878376,1.9263351749539595,629.3925195094553,9.744845292082022,620.6886457792524,7.81143702854605,617.85572772547755,8.781677704605045,617.7991430168214,8.781677704605045,617.8274353711495,8.767531527441015,617.8132891939855,7.81143702854605,571.1780789459156,255.01061676612906,0.9702406760589939
01003000009,01,003,000009,874.9297237817174,215.57846240494936,8.264465778049049,1.8365479506775664,835.0781550546562,262.5552284595827,0.07366482504604052,919.3383663106862,14.47138913028241,914.5996667839001,13.516282742420605,921.5407020488573,14.434556717759389,914.4891695463311,14.434556717759389,918.0149357975941,12.671673592127863,916.2520526719626,13.516282742420605,864.2419277903592,221.2328995693374,0.9182739753387832
01003000010,01,003,000010,1447.8353125663598,530.6081999915235,19.81851175057228,7.759737437605367,1396.93349948718,587.0638900626401,4.894682019761465,1543.8462206198274,9.044367404609167,1530.446666445718,8.984421486727562,1526.6417706482823,7.029500647855819,1520.7771402099381,7.939533166345723,1526.671770623233,7.954473118243331,1515.167263412807,7.909515180721573,1449.3108101475655,491.69390928321417,1.939908844280778
01003000011,01,003,000011,268.5578831312018,24.36604189636163,3.218302094818082,0.21830209481808158,254.57552370452038,45.348401323043,0.10915104740904079,267.33958103638366,5.218302094818082,267.1212789415656,4.218302094818082,268.1212789415656,5.109151047409041,267.5755237045204,5.109151047409041,268.01212789415655,4.109151047409041,267.90297684674755,5.109151047409041,266.4663726571114,22.693495038588754,2.109151047409041
01003000012,01,003,000012,454.97830336845027,36.104266616744376,1.796775613370274,1.7851773763023082,446.8928131082841,44.188017141350414,0.8960681592715438,453.2267608796451,1.80141490819746,451.4381040322224,1.8002550844906635,451.4410035914894,0.9117257793132975,446.97226103219964,0.9134655148734923,450.5547939337256,0.9105659556065009,449.6517668322133,0.9105659556065009,446.02458071797565,38.78377241675803,0.8943284237113489
01003000013,01,003,000013,673,48,3,0,642,86,0,662,2,660,2,661,2,661,2,660,3,660,2,643,73,0
01003000014,01,003,000014,633.9678675754625,76.72833495618306,6.713729308666018,0.9591041869522882,625.335929892892,92.07400194741967,0,631.0905550146057,0,627.2541382667965,0.9591041869522882,628.2132424537488,0.9591041869522882,626.2950340798442,1.9182083739045763,625.335929892892,0.9591041869522882,629.1723466407011,0.9591041869522882,612.8675754625121,87.27848101265822,0
01003000015,01,003,000015,2693.9181681471077,820.6587639381183,26.398970760923405,6.037416341927322,2575.979066627637,935.9710610696684,8.994780793319416,2746.6171771434397,34.27843114513261,2734.332775055712,32.27789418929452,2739.4559564946776,36.27557454188093,2714.2608848871396,39.31473061936845,2747.3286297607074,34.27673436558773,2726.5043911618195,34.27673436558773,2614.8081378290676,833.2720293097727,5.996520528879611
01003000016,01,003,000016,819.1490566037736,221.46037735849058,8.084905660377359,2.008490566037736,781.8264150943396,262.8594339622642,3,850.3698113207547,17.08490566037736,855.38679245283015,12.050943396226415,851.4207547169812,14.050943396226415,846.4037735849057,12.050943396226415,847.4037735849056,14.050943396226415,842.4037735849057,11.04245283018868,797.9452830188679,235.50283018867924,2.008490566037736
01003000017,01,003,000017,853.0667707343559,177.2518528573368,10.130921677752138,1.0346749015881633,814.5692683588978,224.78085380752,0.043165467625899276,880.1409800461518,10.174087145378037,882.1024161802634,6.164883941903081,886.1332021175513,6.186466675716031,883.999104112936,6.20804940952898,883.9559386453102,6.186466675716031,883.9343559114973,5.216539975566716,828.7525587077507,182.44681009909053,1.0346749015881633
01003000018,01,003,000018,1443.9178174469519,160.97608622431795,20.003368137420008,6.222970697204446,1384.012462108454,246.77332435163353,5,1486.2691141798584,11.783765577635567,1483.7116874368473,10.672280229033344,1479.6035702256652,11.783765577635567,1475.7116874368473,9.783765577635567,1481.1576288312563,11.560794880431121,1480.934658134052,11.672280229033344,1412.579993263725,191.7564836645335,1.111485348602223
01003000019,01,003,000019,295.62594643051835,24.162822748395033,1.0200498967076868,0,279.51739793158833,40.31382121700365,0.9988249118683902,298.74977107515934,0,298.74977107515934,0,296.70967128174397,0,296.68844629690466,0,297.70849619361235,0,297.70849619361235,0,297.55992129973725,16.2571233928051,0
01003000020,01,003,000020,4123.809566532532,1796.51694295027,88.95236990878922,21.9941011242217,3983.86964513939,1995.4289135633896,11.994538836075638,4498.688694714133,98.97087231555017,4471.705143419628,95.97467686423165,4477.69236883537,95.96951137733669,4475.689931028593,86.97977713740451,4498.6703285385065,79.98444550241356,4481.684043760194,78.98150477005964,4060.8515818176134,1778.4972984612225,8.9977694417688
01003000021,01,003,000021,152.83695344116873,10.222135925132342,0.7884203167394018,0.23462088698140202,147.03888666799992,17.712003599007446,0.0011750881316098707,157.97453662942777,0.058655221745350504,158.03319185117311,0.058655221745350504,156.8082825481664,0,156.19700298479466,0,156.57483674931663,0,156.45752630582592,0,150.36025748811787,12.775163917057125,0
01003000022,01,003,000022,1679,201,12,5,1586,309,6,1729,13,1730,11,1726,9,1723,11,1728,8,1729,9,1656,208,0
01003000023,01,003,000023,2870.9336828096325,655.9683088210278,39.6665815990602,12.545431345198237,2762.2268453940283,804.0791080175819,5.5555271996867335,3021.0747695696523,30.616102326617714,3011.2768142608315,29.60600647212922,3010.0242902972095,27.848434581262847,2999.7313829156337,27.848434581262847,3009.539434078942,25.585814763152225,3007.761670479099,22.585814763152225,2806.9741938289962,682.594507002134,3.2626198181106214
01003000024,01,003,000024,2306.9273669460326,453.21557275994127,41.018546987769604,4.003749720259942,2198.8798593519114,596.2814219549795,5.002884260635137,2406.9741553245794,16.014210531882178,2404.9715788998096,19.013427567165493,2406.9710564918696,15.015896561261878,2395.9687341446033,15.015227217219039,2399.9741572249704,15.012884513069107,2395.969479101502,12.013105967196283,2216.9029307585015,511.2349070917539,1.0011425725037095
01003000025,01,003,000025,2499.5879953379954,564.4531880435495,52.06126838355754,9.996653279785809,2369.2905936098705,749.7688960972093,7.023881072073843,2627.733968508065,39.086598140815006,2619.741890639481,37.06104370863407,2620.6995979255016,44.0744352702184,2614.727829733854,42.06461510377173,2629.7647676954907,35.06171305267691,2616.742894655545,36.05088887016598,2428.3495192892783,626.5740467698299,3.025219760159519
01003000026,01,003,000026,1029.1659223379063,122.97045126761007,9.683684509485422,0.9519133231556388,966.8492969685702,191.70934082790106,5.50797895036268,1048.4355761411002,1.9269441014237174,1047.5087554864438,2.8350529527013926,1049.5466304625415,2.8375849807993174,1045.4496209539564,2.8214052055184187,1046.7461398862688,3.740300573650026,1044.8864469140665,2.8214052055184187,993.8440697831066,152.10470197263066,1.8593637699710805
01003000027,01,003,000027,684.7757367261153,85.01313336462741,3.6208549792468223,3.755040634476096,646.3987259203011,131.28257408586418,0.4829611719527806,709.3686201776762,1.124296118416113,710.1973907662957,1.1994338418314643,710.4490960713732,0.2867614848527948,710.0959609080489,0.2779974399089746,706.5262519001789,0.3589778599535391,704.5243396045594,0.2779974399089746,671.6056832352291,89.32339629789921,0.17364623334755608
01003000028,01,003,000028,2837.71097786501,644.9403993620542,32.43655119737496,5.292271987118692,2715.786272273264,801.6049609667513,5.000071113639596,2940.01075098028,18.464833997294953,2936.812703487222,17.36196737752253,2943.384434775057,18.45038297322802,2928.642327949284,15.237884456102934,2933.872898993233,16.35762871300616,2928.9822212664785,15.237884456102934,2762.8395982495654,692.7354050885116,5.956203479827431
01003000029,01,003,000029,527.0745084481503,104.34490348602708,4.393878014472859,1.7435287338790313,493.04064195773384,144.5107834663684,0.008988764044943821,531.5942291592523,4.368709475147017,529.8542959309913,3.499641737420984,534.2014323724304,4.368709475147017,528.1053739386853,2.6287762468859626,530.7161726574813,3.497843984611995,531.5744538783534,2.6287762468859626,505.26332062297695,111.3675577473859,0.010786516853932584
01003000030,01,003,000030,1644.956095702562,437.500603359524,22.440078395006214,6.051811183428816,1573.498334615859,514.6085269599081,8.033395864587275,1714.6328918057245,18.235767580387495,1715.596891355452,17.191497346921967,1704.7116511874603,18.14209099926916,1698.6463707602882,18.101949322763847,1704.7383236202222,18.11532988159895,1699.7442012369117,16.09357818538997,1620.7880551191793,428.7983530652105,2.0083457988286675
01003000031,01,003,000031,1976.5959000531725,311.36562068230404,14.921499168354908,5.114910787088462e-5,1911.9361527305307,382.9886717679353,4.973835897735406,2012.4086403873,18.900707694104746,2013.4033444829474,13.926948520031146,2005.4452940000542,16.911222779148193,2010.4190531741278,14.921720814489015,2018.3771377564262,13.926931470328523,2013.4033274332448,11.937395406264098,1926.8577627219524,338.2241060640601,4.973801798330159
01003000032,01,003,000032,1668.2365857977686,280.6470692403046,15.645829644058793,4.889321763768373,1596.8524880467505,377.45564016291837,1.9557287055073491,1732.7756330795112,16.623693996812467,1731.7977687267576,13.690100938551442,1728.8641756684965,10.75650788029042,1719.08553214096,14.667965291305118,1730.819904374004,9.778643527536746,1721.0412608464671,8.80077917478307,1627.1662829821144,312.91659288117586,1.9557287055073491
01003000033,01,003,000033,1823.400740491277,404.20152505446623,22.21559480450365,5.070785311580103,1757.4955096542433,500.0222085017213,5.085763525087728,1927.7374623725657,14.575649852816444,1920.6743106487718,15.601789485938566,1912.6898667864093,16.61295090555306,1911.663727153287,16.627929119060685,1917.7157174574663,16.568016265030185,1909.6863389545808,17.51926483061418,1805.8065845931246,413.3319342580119,6.022033877164097
01003000034,01,003,000034,544.6801837587648,98.84615384615385,6.140530551621706,1.0417084038547892,528.9909156851231,119.7291112569514,0.019083969465648856,558.1260578218369,2.1099962004766675,558.0767158301959,1.102500777175227,559.1027425650236,2.117629788262927,557.0197402507686,2.0950053538737867,561.076577665711,2.106317571068357,557.0573555317605,1.0988221477669164,527.3324928327173,116.97100272874857,0.022900763358778626
01003000035,01,003,000035,3853.773374257573,2482.4802785444417,82.45001854836052,30.435818321473725,3698.6888125248006,2698.456922939246,12.758644503911587,4337.528162828662,132.44777030361334,4315.946092301868,133.42352018645806,4305.147816911942,124.59377619239201,4297.28415586055,125.57886591577822,4306.1178376029375,120.67434636293991,4298.2580614327035,113.81589395438782,3809.579170301493,2415.813060124418,12.756015154109338
01003000036,01,003,000036,2550.3805259930737,800.056322644781,25.374318591594434,6.8318987893216185,2447.9888587746595,917.0518721998804,6.841037170522664,2677.0647821364246,40.909147305120314,2675.125213142534,39.932509022274296,2667.2983993079642,47.7136309508388,2658.5223623341517,35.07673275164733,2669.2425374924555,37.02087093613832,2671.1638297239438,37.011732554937275,2510.416032636596,807.7917526673402,5.8415529346740325
01003000037,01,003,000037,1315.7530156194725,294.37717859194265,14.486168813780894,3.6228035909715026,1255.134124847014,364.9545746144854,4.520936163556705,1358.3873908897717,15.39271063654129,1351.143465557864,15.391869711523771,1341.2085062082704,13.587195316178173,1339.3971044127848,14.490373438868492,1340.2994416104575,14.492896213921048,1332.169997581227,15.393551561558809,1272.3542148543738,315.16373021410027,0.9073827477779142
01003000038,01,003,000038,2028.4752159788195,841.6441766313168,20.054435588762466,6.020757806078005,1951.0132925834757,921.651653378347,6.939364125980092,2209.2085823157504,41.74686299211218,2203.276367098658,43.650482573655324,2202.2249468952778,44.569088893557414,2200.033563899532,45.64264474418378,2205.2242579746935,41.5919134613879,2201.062848455666,38.61473802921838,1984.204935282267,853.2097988684972,2.9993110794158397
01003000039,01,003,000039,2679.7800170309397,780.5909736020437,23.34303150723815,4.66860630144763,2571.4683508373546,906.6433437411297,4.66860630144763,2794.6277320465515,47.61978427476583,2790.892847005393,43.88489923360772,2788.0916832245243,34.54768663071246,2777.8207493613395,33.61396537042293,2795.5614533068406,33.61396537042293,2782.4893556627876,32.68024411013341,2596.678824865172,797.3979562872552,5.602327561737156
01003000040,01,003,000040,354.6855584802641,107.94651502808925,5.712296310413161,0.820097315663824,337.4322914621668,127.67142795287144,0.820097315663824,377.60002899015404,1.7565727181854398,377.5886750304606,1.7452187584919967,377.5801595606905,0.9109289932113688,374.32531670734545,0.908090503288008,377.6028674800774,0.908090503288008,377.5631286211504,0.9052520133646472,348.79159881475584,112.02713217694485,0.01703093954016463
01003000041,01,003,000041,4769,778,49,11,4612,973,11,4898,32,4881,23,4878,17,4852,20,4861,20,4858,20,4659,814,3
01003000042,01,003,000042,3800.82369493725,1939.7546169879936,76.6006957884036,41.10152626659903,3655.487642127688,2139.6182743917634,12.066732667554325,4166.92525240748,74.85919781756971,4140.7994351662965,67.90647173892852,4135.763156549916,55.877691293281266,4121.648531807708,55.87732658753749,4143.702717549643,49.89070644900327,4134.6441476049495,44.83720459169516,3780.3557746094393,1851.707188783581,6.1019356272305245
01003000043,01,003,000043,2324.0383083955344,565.05868758644,34.606271421218956,9.438074023968806,2229.0844926769983,691.9270265747737,11.53846993414,2457.148435636575,24.13170701396612,2447.219531564567,22.03588029439545,2446.646456085719,20.472006338268358,2437.7311964439928,20.472006338268358,2449.7833423791744,17.85793442705567,2444.0095382215036,17.848796045854627,2280.535054094991,591.1582839831622,2.6232102924137313
01003000044,01,003,000044,2511.5526635149695,505.3506727884106,46.15600075639368,11.160395208490872,2400.345918633415,670.7705648990034,11.160395208490872,2596.0038836957638,32.68677121876449,2589.9937513647224,29.58352248291805,2589.5310891144845,27.00839104419332,2576.851797061512,23.44248005810899,2594.5504418981664,25.952156449949896,2584.049074080565,24.367804558584762,2457.5968595514155,536.5884791316287,1.0562345942434221
01003000045,01,003,000045,2831.0422027035447,776.4212580918314,65.47517789197755,24.339297418179928,2743.6456203401253,940.5917812177885,12.700969247497236,2983.091474957976,34.734253116977335,2984.9307598237265,32.69696850103649,2979.265593192804,26.930412329364206,2975.0140687869703,26.01794242037913,2984.595980908768,24.02178685834075,2976.7921401211547,25.02799373489736,2781.343973029809,827.1533816274956,2.064068622062906
01003000046,01,003,000046,1533.548878764081,369.0628686202561,22.851639691666104,11.582210975903003,1490.6536597596703,443.1725313240747,2.923713980861449,1611.6634544144633,13.260813224999282,1610.4354319555382,11.382073663305896,1606.6075497399372,10.40750233635208,1599.7714698328175,12.286241898045464,1601.8614186711536,12.244000042716918,1596.946320181056,15.111391549806969,1512.3335994661827,380.56059588550204,1.9209814170219341
01003000047,01,003,000047,2998.672102346986,999.6441376016954,41.822107161774056,11.948036714585617,2873.179922754,1153.0184689968014,5.978498720265973,3217.683313520029,45.80327615281986,3195.777650023878,44.808147474931204,3195.7609931604457,46.79538740661126,3189.7866849063926,46.79680457231445,3188.793614218625,49.78225163687738,3187.784754555056,46.79840483070852,2943.8657149269698,1015.6018733193838,4.9773351941828015
01003000048,01,003,000048,3367.2962329533443,816.9509446478514,59.53564672940636,7.381979712153546,3259.98702303207,972.3240273314506,5.4334294797859926,3592.515739566527,28.797721958915144,3580.7988595201073,29.7675774545264,3566.9504023477834,25.559637958158632,3553.7042099104656,23.628558488839403,3573.899029756109,22.640588649223908,3560.125534960294,27.697295926829288,3307.878253648043,857.8651907464867,2.134497564879667
01003000049,01,003,000049,3411.1487841661983,1018.275680721309,75.23493099097061,14.442492674450325,3233.456267068737,1270.814581929465,11.372668126897414,3642.4730504676118,46.10473914445235,3627.4198615380924,44.47133113750993,3630.603273052384,40.51795120698831,3608.0167799085243,38.230674029896264,3628.8462114038143,40.51543892764643,3620.119184867139,36.24392616850725,3352.2026946589767,1044.3532224819628,5.955219025483274
01005000001,01,005,000001,281.44769874476987,149.5481171548117,2.786610878661088,0,267.5146443514644,163.48117154811715,0,292.59414225941424,0,287.9497907949791,0.9288702928870293,288.87866108786613,0.9288702928870293,282.3765690376569,0.9288702928870293,283.30543933054395,0.9288702928870293,283.30543933054395,0.9288702928870293,268.44351464435147,143.0460251046025,0
01005000002,01,005,000002,238,81,1,0,234,86,0,235,4,235,5,234,5,234,4,233,3,233,5,232,79,1
01005000003,01,005,000003,254,285,5,1,245,301,0,266,10,252.99999999999997,10,254.99999999999997,10,262,11,250,7,254.99999999999997,6,241,280,0
01005000004,01,005,000004,482.6081569437274,135.80640165203923,5.828600929272071,0.582860092927207,462.20805369127515,157.3722250903459,0.582860092927207,491.93391843056276,4.080020650490449,490.1853381517811,4.080020650490449,488.43675787299946,4.080020650490449,489.60247805885393,4.080020650490449,489.60247805885393,4.662880743417656,488.43675787299946,4.080020650490449,464.539494062984,142.80072276716572,0
01005000005,01,005,000005,2981.9415446581233,2643.6012870856966,40.3904207743892,7.085684101180245,2897.594892945129,2752.5668806578974,6.306654638441944,3193.718473105517,96.71027397689257,3173.88480172915,92.00237422126723,3168.704511715044,91.00237422126723,3142.0352509970767,88.22334475852894,3137.769292315975,86.64048466560173,3132.9350125018295,87.00237422126723,2855.3289496982106,2669.672749528578,6.779029462738301
01005000006,01,005,000006,308,574,2,1,295,585,1,333,12,335,13,336,12,330,10,329,9,327,11,294,558,1
01005000007,01,005,000007,79.26239980710746,53.03958227040391,1.0197325214439765,0.33145580589254764,76.92529909668205,56.60047597035742,0.11048526863084922,84.13163684247687,2.2604355801496516,83.34978492747213,2.0140999391216194,83.36669499664968,2.0140999391216194,82.3892376481496,1.7846743672711431,81.70941596718696,1.7762193326823654,81.72632603636451,1.9971898699440638,75.92247664441564,54.42516055507229,0.22097053726169844
01005000008,01,005,000008,30.638443935926773,148.97940503432494,1,1.0205949656750573,31.638443935926773,150.02059496567506,0,47.11212814645309,8.123569794050344,43.07093821510297,8.123569794050344,43.13272311212815,8.1441647597254,42.0091533180778,6.164759725400458,40.07093821510298,7.1441647597254,40.02974828375286,7.1441647597254,30.679633867276888,143.7940503432494,1.0205949656750573
01005000009,01,005,000009,245,351,3,0,241,351,0,254,3,255,2,254,3,253,2,255,2,251,2,239,338,0
01005000010,01,005,000010,226,74,2,1,217,87,0,228,3,223,2,223,2,221,3,223,3,221,3,216,79,0
01005000011,01,005,000011,147.7401998462721,234.00461183704843,2.9746348962336664,0,145.75710991544966,236.97924673328208,0,161.62182936202922,5.949269792467333,160.63028439661798,2.9746348962336664,162.61337432744043,2.9746348962336664,164.59646425826287,1.9830899308224443,162.61337432744043,0.9915449654112222,164.59646425826287,0.9915449654112222,144.76556495003842,228.0553420445811,0
0100500008A,01,005,00008A,86,61,0,0,84,60,1,82,1,82,1,82,1,75,3,79,1,78,1,81,56,0
0100500010A,01,005,00010A,262,34,1,0,252,43,0,248,3,245,2,247,3,245,4,247,3,247,3,237,40,2
01007000001,01,007,000001,1748.0782570031124,154.44553134726544,24.016007114273012,3,1710.9955535793686,212.5309026233882,5.00533570475767,1790.0782570031124,8.04268563806136,1791.054246331703,8.045353490440196,1784.056914184082,10.040017785682526,1779.0622498888395,8.045353490440196,1784.056914184082,9.040017785682526,1786.0595820364606,8.037349933303691,1716.9928857269897,203.49888839484214,0.013339261894175187
01007000003,01,007,000003,630.1797244523739,84.12844484091585,4.987669739320052,0.9951253840816731,613.2987213797205,105.01002081474874,0.9911111111111112,624.2732005154128,4.991684012290613,622.2749212013083,4.000572901179503,625.2562830805828,3.9925443552383784,628.2416592328278,3.009461790068391,624.2772147883834,3.0014332441272673,624.2732005154128,3.0014332441272673,604.3425929229854,99.0071543264942,0.9951253840816731
01007000004,01,007,000004,368.4705110339496,619.2603306799674,3.181240834802121,0.02453166815343443,353.34932024084895,637.5872939760237,0,418.46561920839474,16.140718291112353,421.35248002535565,15.145722461254136,418.4165558720879,14.101663295089054,415.5051633869735,19.125705780687,418.49015087654817,19.07664244438013,416.4756275486783,17.0866507846637,361.08850186633373,605.4039840664127,0.02453166815343443
01007000005,01,007,000005,920.4024489554778,214.69729842103362,7.783347660919292,0.9715974493672977,912.5412734750793,231.31045604875573,0.0014814814814814814,930.3449282525363,8.81851784064831,926.4765139284555,8.812032189025045,928.4061777982462,6.866796083111627,931.3059576359227,8.830567388110703,931.3150442204221,6.89033545233907,930.3349199122528,6.8803271120555,903.8369297919079,217.5598101649283,0.9715974493672977
01007000007,01,007,000007,421,65,0,0,407,73,5,430,1,428,0,428,0,430,1,430,1,430,1,414,66,0
01007000009,01,007,000009,1053.2658340767173,318.29170383586086,10.0107047279215,0.0013380909901873326,1023.2551293487957,353.314451382694,1,1089.279214986619,14.012042818911686,1089.2738626226583,14.012042818911686,1094.2765388046387,12.009366636931311,1092.2805530776093,14.012042818911686,1091.2805530776093,14.009366636931311,1088.279214986619,13.009366636931311,1025.243086529884,324.2957181088314,1.0013380909901872
01007000020,01,007,000020,1604.0971967788153,363.33517711575513,18.01644681586878,5.002222222222222,1551.031851193123,432.41030087446273,3.004000790474779,1627.083863445482,19.025339657131564,1625.071415443901,20.02400671903562,1622.078971394694,17.022228150783064,1621.0874166296132,16.0217844968134,1622.0767491724716,15.020005928560842,1620.077638456598,15.019116644434565,1562.0109619089965,387.3862961316141,1.006668642853614
01007000060,01,007,000060,776.2289906625167,166.40595820364604,5.97865718096932,0,745.3392618941751,198.29212983548243,1.9928857269897733,776.2289906625167,15.943085815918186,767.2610048910627,16.939528679413073,768.2574477545576,14.946642952423298,770.2503334815474,16.939528679413073,768.2574477545576,14.946642952423298,769.2538906180524,13.950200088928412,744.3428190306803,186.33481547354378,4.982214317474433
01009000001,01,009,000001,1805.3866672913564,156.6373821840659,27.005595550055414,6.333412227331035,1794.517423995192,190.7076678503459,2.696371737746658,1825.1407110799485,14.757552821281669,1826.7289013755021,12.144937428712677,1819.538576741511,10.263599925037239,1811.4913397008597,11.24614684946379,1819.538576741511,10.305478097626072,1815.9015362519267,10.389234442803737,1767.5118284451366,191.43894573923944,2.696371737746658
01009000002,01,009,000002,1304.0252362244976,138.70152377932166,9.401109689475845,0.08478449407420374,1283.8226180174033,160.20092930734012,2.036657747022102,1325.3536141245802,1.1938407641681716,1326.3592234942648,1.1575164611360107,1326.2621363901856,1.133203004617504,1320.1162137929073,1.1453805731261286,1325.22497829951,1.1516986889578247,1321.1767681914605,1.15178204995531,1264.2735845337038,164.32328905241454,0.054903348369966735
01009000003,01,009,000003,297.06569623130935,37.74177231060484,2.046467496173018,0.04390895255697331,294.1899689318331,39.88408261517472,0.017186505410566516,300.8300672759683,0.12592532158055103,299.8802658069464,0.11635302936795407,299.82760918728496,0.09728114589627351,297.96366895071634,0.11062419423109855,298.0182472989156,1.0160081045297835,297.97787297463606,1.023622317727753,284.7627091722849,45.377754013255895,0.9389322960116446
01009000004,01,009,000004,2534.0983672468556,215.80310298582205,31.30799127747049,2.999874958503772,2484.9145713326457,285.04531146099947,9.106568804215364,2544.101589597683,8.16008244906613,2541.9470312722146,7.160124129564872,2534.054308644909,4.106777206709077,2531.932260508207,6.106693845711591,2530.0927597622604,4.127738982294773,2533.825233218505,6.181127585649312,2454.412108187815,267.9579028255842,3.0743086984414925
