GEOID,area_land,area_water,G18USSDHIR,G18USSRCUR,G18GOVDIGE,G18GOVRTUP,G18GOVGBRE,G18GOVITER
150010205002012,52642,0,0,0,0,0,0,0
150010205002013,64123,0,0,0,0,0,0,0
150010205002014,40979,0,8,2.32,6.73,3.11,0.33,0.1
150010205002015,37794,0,0,0,0,0,0,0
150010205002016,83610,0,0,0,0,0,0,0
150010205002017,168771,0,0,0,0,0,0,0
150010205002018,35417,0,2.91,0.84,2.45,1.13,0.12,0.03
150010205002019,87660,0,12.73,3.69,10.71,4.95,0.52,0.15
150010205002020,125652,0,0,0,0,0,0,0
150010205002021,10151,0,0,0,0,0,0,0
150010205003000,748274,0,83.66,24.27,70.38,32.55,3.43,1
150010205003001,8305,0,0,0,0,0,0,0
150010205003002,156387,0,0.73,0.21,0.61,0.28,0.03,0.01
150010205003003,328203,0,8,2.32,6.73,3.11,0.33,0.1
150010205003004,55888,0,0,0,0,0,0,0
150010205003005,64160,0,1.41,0.34,1.27,0.4,0.06,0.02
150010205003006,254435,0,0.96,0.23,0.87,0.27,0.04,0.01
150010205003007,163127,0,5.41,1.3,4.89,1.53,0.24,0.08
150010205003008,248141,0,36.24,8.69,32.78,10.22,1.6,0.54
150010205003009,268523,0,1.62,0.39,1.47,0.46,0.07,0.02
150010205004000,42641,0,7.43,1.78,6.72,2.1,0.33,0.11
150010205004001,10700,0,0.71,0.17,0.64,0.2,0.03,0.01
150010205004002,10753,0,105.45,25.28,95.36,29.73,4.65,1.57
150010205004003,2885,0,0,0,0,0,0,0
150010205004004,7576,0,0,0,0,0,0,0
150010205004005,12458,0,0,0,0,0,0,0
150010205004006,8002,0,1.42,0.34,1.28,0.4,0.06,0.02
150010205004007,49616,0,0,0,0,0,0,0
150010205004008,27686,0,2.48,0.59,2.24,0.7,0.11,0.04
150010205004009,29929,0,0,0,0,0,0,0
150010205004010,43873,0,0,0,0,0,0,0
150010205004011,343414,0,0,0,0,0,0,0
150010205004012,1552,0,0,0,0,0,0,0
150010205004013,78952,0,12.03,2.88,10.88,3.39,0.53,0.18
150010205004014,18791,0,0,0,0,0,0,0
150010205004015,233359,0,6.02,1.44,5.44,1.7,0.27,0.09
150010205004016,48842,0,0,0,0,0,0,0
150010205004017,74179,0,0.35,0.08,0.32,0.1,0.02,0.01
150010205004018,9286,0,0,0,0,0,0,0
150010205004019,25134,0,0.35,0.08,0.32,0.1,0.02,0.01
150010205004020,9490,0,0,0,0,0,0,0
150010205004021,34303,0,1.45,0.42,1.22,0.57,0.06,0.02
150010205004022,38272,0,0,0,0,0,0,0
150010205004023,38501,0,0,0,0,0,0,0
150010205004024,39051,0,0,0,0,0,0,0
150010205004025,39020,0,5.46,1.58,4.59,2.12,0.22,0.07
150010205004026,4591,0,34.56,10.02,29.07,13.45,1.42,0.41
150010205004027,4762,0,0,0,0,0,0,0
150010205004028,38993,0,0,0,0,0,0,0
150010205004029,38453,0,0,0,0,0,0,0
150010205004030,38772,0,0,0,0,0,0,0
150010205004031,39156,0,1.82,0.53,1.53,0.71,0.07,0.02
150010205004032,35002,0,0,0,0,0,0,0
150010205004033,34895,0,0,0,0,0,0,0
150010205004034,49613,0,0,0,0,0,0,0
150010205004035,948,0,0,0,0,0,0,0
150010205004036,1227,0,0,0,0,0,0,0
150010206001000,0,12732,0,0,0,0,0,0
150010206001001,0,7235978,0,0,0,0,0,0
150010206001002,7598,2148400,0,0,0,0,0,0
150010206001003,580832,0,9.94,1.95,6.68,4.88,0.21,0.18
150010206001004,642915,0,66.96,13.11,45.03,32.89,1.4,1.18
150010206001005,216488,0,27.21,5.33,18.3,13.36,0.57,0.48
150010206001006,0,36497,0.95,0.19,0.64,0.46,0.02,0.02
150010206001007,0,94122,36.45,8.74,32.96,10.28,1.61,0.54
150010206001008,0,1700043,0,0,0,0,0,0
150010206001009,861327,0,0,0,0,0,0,0
150010206001010,3617357,0,0,0,0,0,0,0
150010206001011,24869,0,9.94,1.95,6.68,4.88,0.21,0.18
150010206001012,6124,0,20.82,4.08,14,10.23,0.43,0.37
150010206001013,8414,0,1.89,0.37,1.27,0.93,0.04,0.03
150010206001014,27785,0,0,0,0,0,0,0
150010206001015,31860,0,0,0,0,0,0,0
150010206001016,251064,0,0,0,0,0,0,0
150010206001017,21959,0,17.04,3.34,11.46,8.37,0.36,0.3
150010206001018,690656,0,42.68,10.58,36.96,14.79,1.09,0.52
150010206001019,51387,0,0.71,0.14,0.48,0.35,0.01,0.01
150010206001020,29111,0,27.21,5.33,18.3,13.36,0.57,0.48
150010206001021,83324,0,31.94,6.26,21.48,15.69,0.67,0.56
150010206001022,5356,0,0,0,0,0,0,0
150010206001023,5382,0,12.3,2.41,8.27,6.04,0.26,0.22
150010206001024,15202,0,0,0,0,0,0,0
150010206001025,26322,0,3.79,0.74,2.55,1.86,0.08,0.07
150010206001026,11018,0,23.66,4.63,15.91,11.62,0.49,0.42
150010206001027,57020,0,0,0,0,0,0,0
150010206001028,82493,0,104.87,30.38,88.15,40.85,4.29,1.26
150010206001029,200588,0,0,0,0,0,0,0
150010206001030,24097,0,0,0,0,0,0,0
150010206001031,304813,0,0,0,0,0,0,0
150010206001032,65094,7492,1.82,0.53,1.53,0.71,0.07,0.02
150010206001033,0,469616,0,0,0,0,0,0
150010206001034,0,885621,1.45,0.42,1.22,0.57,0.06,0.02
150010206001035,68890,0,0,0,0,0,0,0
150010206001036,20427,0,0,0,0,0,0,0
150010206001037,4343,310,4.95,1.19,4.48,1.4,0.22,0.07
150010206002000,921435,0,56.56,14.65,50.02,19.41,1.29,0.86
150010206002001,109584,0,46.56,13.51,39.17,18.12,1.91,0.56
150010206002002,420624,0,0,0,0,0,0,0
150010206002003,12446,0,19.4,3.8,13.05,9.53,0.4,0.34
150010206002004,277607,0,0,0,0,0,0,0
150010206002005,8784,0,22.24,4.36,14.96,10.92,0.46,0.39
150010206002006,567042,0,18.46,3.61,12.41,9.06,0.39,0.33
150010206002007,35469,0,1.19,0.23,0.8,0.58,0.02,0.02
150010206002008,8472,0,3.08,0.6,2.07,1.51,0.06,0.05
150010206002009,5156,0,0,0,0,0,0,0
150010206002010,6320037,0,26.74,5.24,17.98,13.13,0.56,0.47
150010206002011,986,0,0,0,0,0,0,0
150010206002012,27394,0,0,0,0,0,0,0
150010206002013,120261,0,33.6,6.58,22.6,16.5,0.7,0.59
150010206002014,47941,0,12.78,2.5,8.59,6.28,0.27,0.23
150010206002015,72064,0,8.37,2.43,7.04,3.26,0.34,0.1
150010206002016,323778,0,0,0,0,0,0,0
150010206002017,14329,0,0,0,0,0,0,0
150010206002018,9859333,0,84.82,21.02,73.45,29.39,2.16,1.03
150010206002019,188368,0,2.7,0.67,2.34,0.94,0.07,0.03
150010206002020,1453708,0,0,0,0,0,0,0
150010206002021,76199,0,1.08,0.27,0.94,0.37,0.03,0.01
150010206002022,25213,0,12.43,3.08,10.76,4.31,0.32,0.15
150010206002023,0,11204,0,0,0,0,0,0
150010206002024,617431,0,0,0,0,0,0,0
150010206002025,91743,0,0,0,0,0,0,0
150010206002026,79963,0,0,0,0,0,0,0
150010206002027,50896,0,23.97,6.21,21.2,8.23,0.55,0.37
150010206002028,1044995,0,11.63,3,10.26,3.99,0.27,0.17
150010206002029,852078,0,0,0,0,0,0,0
150010206002030,161324,0,117.35,22.98,78.93,57.64,2.45,2.07
150010206002031,1736,0,1.18,0.23,0.8,0.58,0.02,0.02
150010206002032,252673,0,0,0,0,0,0,0
150010206002033,187473,0,1.42,0.28,0.95,0.7,0.03,0.03
150010206002034,131950,0,111.84,27.71,96.84,38.75,2.85,1.36
150010206002035,496517,0,135.17,35.01,119.55,46.39,3.09,2.06
150010206002036,956458,0,0,0,0,0,0,0
150010206002037,0,12231,0,0,0,0,0,0
150010206002038,0,6866,8.63,2.23,7.63,2.96,0.2,0.13
150010206002039,1369243,0,7.56,1.87,6.55,2.62,0.19,0.09
150010206002040,1336192,0,222.6,55.16,192.74,77.12,5.68,2.71
150010206002041,33064,0,0,0,0,0,0,0
150010206002042,53775,0,14.55,4.22,12.24,5.66,0.6,0.17
150010206002043,24606,0,4.36,1.27,3.67,1.7,0.18,0.05
150010206002044,23083,0,0,0,0,0,0,0
150010206002045,12051,0,75.3,21.84,63.35,29.3,3.08,0.9
150010206002046,5184,0,0,0,0,0,0,0
150010206002047,806301,0,14.59,3.61,12.63,5.05,0.37,0.18
150010206002048,812999,0,0,0,0,0,0,0
150010206002049,9549,0,0,0,0,0,0,0
150010206002050,2373569,0,220.98,54.75,191.33,76.56,5.63,2.69
150010206002051,194739,0,0,0,0,0,0,0
150010206002052,261101,0,6.48,1.61,5.61,2.25,0.17,0.08
150010206002053,283340,0,0,0,0,0,0,0
150010206002054,23834,0,3.78,0.94,3.27,1.31,0.1,0.05
150010206002055,58461,0,21.61,5.35,18.71,7.49,0.55,0.26
150010206002056,33240,0,0.54,0.13,0.47,0.19,0.01,0.01
150010206002057,152939,0,72.4,17.94,62.69,25.08,1.85,0.88
150010206002058,8884,0,4.86,1.2,4.21,1.68,0.12,0.06
150010206003000,66145,0,0,0,0,0,0,0
150010206003001,66167,0,0,0,0,0,0,0
150010206003002,212017,0,0.95,0.19,0.64,0.46,0.02,0.02
150010206003003,880669,86914,0,0,0,0,0,0
150010206003004,67783,0,0,0,0,0,0,0
150010206003005,66266,0,30.05,5.88,20.21,14.76,0.63,0.53
150010206003006,65040,0,0,0,0,0,0,0
150010206003007,56333,0,13.49,2.64,9.07,6.62,0.28,0.24
150010206003008,29161,0,0,0,0,0,0,0
150010206003009,28307,0,0,0,0,0,0,0
150010206003010,57823,0,0,0,0,0,0,0
150010206003011,17079,0,0,0,0,0,0,0
150010206003012,12061,0,0,0,0,0,0,0
150010206003013,58191,0,0,0,0,0,0,0
150010206003014,58469,0,6.86,1.34,4.61,3.37,0.14,0.12
150010206003015,59746,0,0,0,0,0,0,0
150010206003016,163780,0,32.42,6.35,21.8,15.92,0.68,0.57
150010206003017,29484,0,0.95,0.19,0.64,0.46,0.02,0.02
150010206003018,67265,0,0,0,0,0,0,0
150010206003019,67939,0,0,0,0,0,0,0
150010206003020,7604,0,0,0,0,0,0,0
150010206003021,29581,0,0,0,0,0,0,0
150010206003022,15042,0,5.44,1.07,3.66,2.67,0.11,0.1
150010206003023,24676,0,0,0,0,0,0,0
150010206003024,3396,0,17.75,3.48,11.94,8.72,0.37,0.31
150010206004000,0,14862,0,0,0,0,0,0
150010206004001,23020,0,8.1,2.01,7.02,2.81,0.21,0.1
150010206004002,358071,0,1.92,0.5,1.7,0.66,0.04,0.03
150010206004003,309923,0,2.88,0.74,2.54,0.99,0.07,0.04
150010206004004,106690,0,0,0,0,0,0,0
150010206004005,65038,0,0,0,0,0,0,0
150010206004006,46115,0,547.37,141.77,484.13,187.86,12.51,8.34
150010206004007,12179,0,0,0,0,0,0,0
150010206004008,10015,0,0.73,0.21,0.61,0.28,0.03,0.01
150010206004009,144063,0,0,0,0,0,0,0
150010206004010,128921,0,0,0,0,0,0,0
150010206004011,59326,0,16.37,4.75,13.77,6.37,0.67,0.2
150010206004012,5083,0,2.55,0.74,2.14,0.99,0.1,0.03
150010206004013,35050,0,5.46,1.58,4.59,2.12,0.22,0.07
150010206004014,27993,0,0,0,0,0,0,0
150010206004015,60051,0,0,0,0,0,0,0
150010206004016,96842,0,6.18,1.79,5.2,2.41,0.25,0.07
150010206004017,7892,0,2.91,0.84,2.45,1.13,0.12,0.03
150010206004018,174122,0,5.82,1.69,4.9,2.26,0.24,0.07
150010206004019,3100,0,23.97,6.21,21.2,8.23,0.55,0.37
150010206004020,14763,0,0,0,0,0,0,0
150010206004021,32659,0,5.75,1.49,5.09,1.97,0.13,0.09
150010206004022,16343,0,0,0,0,0,0,0
150010206004023,19001,0,7.67,1.99,6.78,2.63,0.18,0.12
150010206004024,45910,0,11.5,2.98,10.17,3.95,0.26,0.18
150010206004025,49548,0,0,0,0,0,0,0
150010206004026,48992,0,21.09,5.46,18.65,7.24,0.48,0.32
150010206004027,35000,0,3.83,0.99,3.39,1.32,0.09,0.06
150010206004028,28836,0,0,0,0,0,0,0
150010206004029,235537,0,0,0,0,0,0,0
150010206004030,152273,0,45.06,11.67,39.85,15.46,1.03,0.69
150010206004031,236731,0,110.24,28.55,97.51,37.84,2.52,1.68
150010206004032,21178,0,0,0,0,0,0,0
150010206004033,77958,0,0,0,0,0,0,0
150010206004034,166600,0,48.63,12.05,42.1,16.85,1.24,0.59
150010206004035,155308,0,49.71,12.32,43.04,17.22,1.27,0.61
150010206004036,662403,26,20.53,5.09,17.78,7.11,0.52,0.25
150010206004037,11919,0,0,0,0,0,0,0
150010206004038,255775,0,8.63,2.23,7.63,2.96,0.2,0.13
150010206004039,18977,0,0.54,0.13,0.47,0.19,0.01,0.01
150010206004040,423643,0,10.27,2.54,8.89,3.56,0.26,0.13
150010207011000,153046,0,0,0,0,0,0,0
150010207011001,187121,0,0,0,0,0,0,0
150010207011002,154055,0,0,0,0,0,0,0
150010207011003,353542,0,0,0,0,0,0,0
150010207011004,18026,0,2.88,0.74,2.54,0.99,0.07,0.04
150010207011005,77173,0,7.67,1.99,6.78,2.63,0.18,0.12
150010207011006,68993,0,0,0,0,0,0,0
150010207011007,91194,0,0,0,0,0,0,0
150010207011008,4143,0,0.06,0.01,0.05,0.02,0,0
150010207011009,92181,0,43.14,11.17,38.15,14.81,0.99,0.66
150010207011010,113967,0,1.9,0.49,1.68,0.65,0.04,0.03
150010207011011,106886,0,433.25,112.21,383.2,148.7,9.9,6.6
150010207011012,9992,0,0,0,0,0,0,0
150010207011013,9414,0,0,0,0,0,0,0
150010207011014,16216,0,0,0,0,0,0,0
150010207011015,169408,0,3.83,0.99,3.39,1.32,0.09,0.06
150010207011016,165944,0,0,0,0,0,0,0
150010207012000,567216,0,14.43,3.74,12.76,4.95,0.33,0.22
150010207012001,77511,0,15.34,3.97,13.57,5.26,0.35,0.23
150010207012002,93897,0,21.09,5.46,18.65,7.24,0.48,0.32
150010207012003,83040,0,261.7,67.78,231.47,89.82,5.98,3.99
150010207012004,63024,0,0,0,0,0,0,0
150010207012005,91979,0,8.63,2.23,7.63,2.96,0.2,0.13
150010207012006,77578,0,0,0,0,0,0,0
150010207012007,35911,0,0,0,0,0,0,0
150010207012008,9331,0,3.83,0.99,3.39,1.32,0.09,0.06
150010207012009,7301,0,0,0,0,0,0,0
150010207012010,117822,0,69.02,17.88,61.05,23.69,1.58,1.05
150010207012011,92125,0,1.92,0.5,1.7,0.66,0.04,0.03
150010207012012,461053,0,8.58,2.22,7.59,2.94,0.2,0.13
150010207012013,2221,0,302.92,78.46,267.93,103.97,6.92,4.62
150010207012014,12963,0,0,0,0,0,0,0
150010207012015,71758,0,22.69,5.62,19.65,7.86,0.58,0.28
150010207013000,165386,0,0,0,0,0,0,0
150010207013001,136957,0,8.63,2.23,7.63,2.96,0.2,0.13
150010207013002,43186,0,11.5,2.98,10.17,3.95,0.26,0.18
150010207013003,139105,0,0,0,0,0,0,0
150010207013004,178221,0,0,0,0,0,0,0
150010207013005,417613,0,2.88,0.74,2.54,0.99,0.07,0.04
150010207021000,68954,0,0,0,0,0,0,0
150010207021001,142173,0,0,0,0,0,0,0
150010207021002,41517,0,0,0,0,0,0,0
150010207021003,86401,0,182.73,37.76,168.69,47.86,1.81,1.91
150010207021004,254757,0,0,0,0,0,0,0
150010207021005,21752,0,10.82,2.24,9.99,2.84,0.11,0.11
150010207021006,47478,0,49.48,10.23,45.68,12.96,0.49,0.52
150010207021007,36172,0,0,0,0,0,0,0
150010207021008,29561,0,0,0,0,0,0,0
150010207021009,41411,0,81.96,16.94,75.66,21.47,0.81,0.86
150010207021010,47216,0,0,0,0,0,0,0
150010207021011,70095,0,0,0,0,0,0,0
150010207021012,40598,0,60.31,12.46,55.67,15.8,0.6,0.63
150010207021013,11286,0,78.86,16.3,72.8,20.66,0.78,0.83
150010207021014,1232,0,451.54,93.3,416.84,118.27,4.47,4.73
150010207022000,37823,0,0,0,0,0,0,0
150010207022001,158330,0,72.86,18.87,64.44,25,1.66,1.11
150010207022002,84740,0,0,0,0,0,0,0
150010207022003,656804,0,27.83,5.75,25.7,7.29,0.28,0.29
150010207022004,35980,0,32.47,6.71,29.98,8.51,0.32,0.34
150010207022005,30608,0,0,0,0,0,0,0
150010207022006,23533,0,32.47,6.71,29.98,8.51,0.32,0.34
150010207022007,28882,0,17.01,3.51,15.7,4.46,0.17,0.18
150010207022008,30240,0,18.56,3.83,17.13,4.86,0.18,0.19
150010207022009,48112,0,0,0,0,0,0,0
150010207022010,62014,0,83.5,17.25,77.09,21.87,0.83,0.87
150010207022011,15095,0,43.03,8.89,39.73,11.27,0.43,0.45
150010207022012,52210,0,0,0,0,0,0,0
150010207022013,21361,0,0,0,0,0,0,0
150010207023000,92536,0,0,0,0,0,0,0
150010207023001,122607,0,0,0,0,0,0,0
150010207023002,193942,0,3.83,0.99,3.39,1.32,0.09,0.06
150010207023003,100659,0,0,0,0,0,0,0
150010207023004,77732,0,14.38,3.72,12.72,4.94,0.33,0.22
150010207023005,67448,0,23.01,5.96,20.35,7.9,0.53,0.35
150010207023006,13600,0,0.96,0.25,0.85,0.33,0.02,0.01
150010207023007,65181,0,0,0,0,0,0,0
150010207023008,37908,0,1.55,0.32,1.43,0.41,0.02,0.02
150010207023009,82652,0,0,0,0,0,0,0
150010208011000,558812,0,108.24,22.37,99.93,28.35,1.07,1.13
150010208011001,158209,0,177.83,36.75,164.17,46.58,1.76,1.86
150010208011002,3882,0,0,0,0,0,0,0
150010208011003,289445,0,7.73,1.6,7.14,2.03,0.08,0.08
150010208011004,547362,0,7.43,1.78,6.72,2.1,0.33,0.11
150010208011005,48860,0,0,0,0,0,0,0
150010208011006,2482100,0,0,0,0,0,0,0
150010208011007,35237,0,68.04,14.06,62.81,17.82,0.67,0.71
150010208011008,59382,0,0,0,0,0,0,0
150010208011009,21022,0,98.97,20.45,91.36,25.92,0.98,1.04
150010208011010,36490,0,69.59,14.38,64.24,18.23,0.69,0.73
150010208012000,255962,0,0,0,0,0,0,0
150010208012001,6314344,0,75.12,24.68,62.55,34.78,2.19,0.73
150010208012002,2926,0,7.91,2.6,6.58,3.66,0.23,0.08
150010208012003,7314,0,0,0,0,0,0,0
150010208012004,267516,0,7.91,2.6,6.58,3.66,0.23,0.08
150010208012005,10580,0,0,0,0,0,0,0
150010208012006,9404,0,0,0,0,0,0,0
150010208012007,5837,0,0,0,0,0,0,0
150010208012008,750645,1492,47.44,15.58,39.51,21.97,1.38,0.46
150010208012009,32333,0,14.5,4.76,12.07,6.71,0.42,0.14
150010208012010,2036606,0,0,0,0,0,0,0
150010208012011,976,0,0,0,0,0,0,0
150010208012012,21871,0,7.91,2.6,6.58,3.66,0.23,0.08
150010208012013,16316,0,0,0,0,0,0,0
150010208012014,1129,0,0,0,0,0,0,0
150010208012015,894,0,0,0,0,0,0,0
150010208012016,8569,0,0,0,0,0,0,0
150010208012017,327782,0,0,0,0,0,0,0
150010208012018,3328,0,9.23,3.03,7.68,4.27,0.27,0.09
150010208012019,1251882,0,0,0,0,0,0,0
150010208012020,27911,0,0,0,0,0,0,0
150010208012021,80210,0,0,0,0,0,0,0
150010208012022,73083,0,0,0,0,0,0,0
150010208012023,27001,0,0,0,0,0,0,0
150010208012024,27974,0,0,0,0,0,0,0
150010208012025,28312,0,0,0,0,0,0,0
150010208012026,29702,0,0,0,0,0,0,0
150010208012027,31079,0,0,0,0,0,0,0
150010208012028,47320,0,42.17,13.85,35.12,19.53,1.23,0.41
150010208012029,21310,0,5.27,1.73,4.39,2.44,0.15,0.05
150010208012030,1036,0,11.86,3.9,9.88,5.49,0.35,0.12
150010208012031,1147,0,0,0,0,0,0,0
150010208013000,898406,0,0,0,0,0,0,0
150010208013001,10374855,0,0,0,0,0,0,0
150010208013002,297941,0,0,0,0,0,0,0
150010208013003,5571,0,0,0,0,0,0,0
150010208013004,32151,0,0,0,0,0,0,0
150010208013005,30291,0,0,0,0,0,0,0
150010208013006,17874,0,0,0,0,0,0,0
150010208013007,31035,0,0,0,0,0,0,0
150010208013008,2553447,0,0,0,0,0,0,0
150010208013009,47356,0,15.46,3.2,14.28,4.05,0.15,0.16
150010208021000,21251,0,35.78,9.57,32.99,11.01,1.12,0.39
150010208021001,21926,0,32.27,8.63,29.76,9.93,1.01,0.35
150010208021002,72510,0,0,0,0,0,0,0
150010208021003,1558556,0,58.23,15.57,53.69,17.92,1.83,0.63
150010208021004,34796,0,0,0,0,0,0,0
150010208021005,35589,0,0,0,0,0,0,0
150010208022000,53084,0,0,0,0,0,0,0
150010208022001,57384,0,7.72,2.06,7.12,2.37,0.24,0.08
150010208022002,37724,0,0,0,0,0,0,0
150010208022003,193721,0,71.56,19.13,65.99,22.02,2.25,0.77
150010208023000,158523,0,0,0,0,0,0,0
150010208023001,3412210,0,354.84,110.26,304.71,148.28,10.56,3.55
150010208023002,26898,0,0,0,0,0,0,0
150010208023003,205964,0,0,0,0,0,0,0
150010208023004,20703,0,0,0,0,0,0,0
150010208023005,115692,0,3.95,1.3,3.29,1.83,0.12,0.04
150010208023006,23451,0,0,0,0,0,0,0
150010208023007,5716,0,0,0,0,0,0,0
150010208023008,5778,0,30.17,8.07,27.82,9.28,0.95,0.33
150010208023009,68058,0,13.33,3.56,12.29,4.1,0.42,0.14
150010208023010,45806,0,0,0,0,0,0,0
150010208023011,517345,0,48.76,16.02,40.61,22.58,1.42,0.47
150010208024000,84890,0,39.99,10.69,36.87,12.3,1.26,0.43
150010208024001,58377,0,0,0,0,0,0,0
150010208024002,1079601,0,0,0,0,0,0,0
150010208024003,29884,0,8.42,2.25,7.76,2.59,0.26,0.09
150010208024004,37104,0,0,0,0,0,0,0
150010208024005,40974,0,53.32,14.25,49.17,16.41,1.68,0.58
150010208024006,228065,0,3.18,0.76,2.88,0.9,0.14,0.05
150010208024007,28817,0,0,0,0,0,0,0
150010208025000,675426,0,6.02,1.44,5.44,1.7,0.27,0.09
150010208025001,1425244,0,27.36,7.31,25.23,8.42,0.86,0.3
150010208025002,250236,0,6.37,1.53,5.76,1.8,0.28,0.09
150010208025003,53392,0,42.46,10.18,38.4,11.97,1.87,0.63
150010209001000,50864,0,0,0,0,0,0,0
150010209001001,6900654,0,59.98,14.86,51.93,20.78,1.53,0.73
150010209001002,41484,0,0,0,0,0,0,0
150010209001003,54013,0,0,0,0,0,0,0
150010209002000,33296,0,0,0,0,0,0,0
150010209002001,852399,0,5.39,1.34,4.67,1.87,0.14,0.07
150010209002002,23455,0,0,0,0,0,0,0
150010209002003,36362,0,46.46,11.51,40.23,16.1,1.18,0.57
150010209002004,26785,0,0,0,0,0,0,0
150010209002005,79544,0,0,0,0,0,0,0
150010209002006,33556,0,38.36,9.5,33.21,13.29,0.98,0.47
150010209002007,26113,0,0,0,0,0,0,0
150010209002008,82524,0,3.24,0.8,2.81,1.12,0.08,0.04
150010209002009,41914,0,0,0,0,0,0,0
150010209002010,340496,0,185.86,46.05,160.92,64.39,4.74,2.27
150010209003000,1030569,0,0,0,0,0,0,0
150010209003001,5237200,0,4.86,1.2,4.21,1.68,0.12,0.06
150010209003002,996776,0,22.69,5.62,19.65,7.86,0.58,0.28
150010209003003,133005,0,0,0,0,0,0,0
150010209004000,8497,0,0,0,0,0,0,0
150010209004001,282778,0,19.99,4.95,17.31,6.93,0.51,0.24
150010209004002,10042,0,0,0,0,0,0,0
150010209004003,8425,0,0,0,0,0,0,0
150010209004004,54259,0,0,0,0,0,0,0
150010209004005,416885,0,1.08,0.27,0.94,0.37,0.03,0.01
150010209004006,32603,0,4.32,1.07,3.74,1.5,0.11,0.05
150010209004007,21364,0,0,0,0,0,0,0
150010209004008,583885,0,0,0,0,0,0,0
150010209004009,42465,0,0,0,0,0,0,0
150010209005000,11085746,0,0,0,0,0,0,0
150010209005001,146301,0,0,0,0,0,0,0
150010210031000,704878,0,26.09,8.6,22.45,10.98,1.35,0.3
150010210031001,640291,0,0,0,0,0,0,0
150010210031002,628648,0,0,0,0,0,0,0
150010210031003,156409,0,42,13.85,36.14,17.67,2.17,0.49
150010210031004,144789,0,45.69,38.08,46.54,33.85,3.38,0.85
150010210031005,220331,0,8.31,6.92,8.46,6.15,0.62,0.15
150010210031006,240063,0,0,0,0,0,0,0
150010210031007,6691,0,0,0,0,0,0,0
150010210031008,210012,0,0,0,0,0,0,0
150010210031009,637968,0,0,0,0,0,0,0
150010210031010,696987,0,0,0,0,0,0,0
150010210031011,817100,0,0,0,0,0,0,0
150010210031012,464126,0,0,0,0,0,0,0
150010210031013,589379,0,0,0,0,0,0,0
150010210031014,429176,0,26.09,8.6,22.45,10.98,1.35,0.3
150010210031015,947821,0,4.45,1.47,3.83,1.87,0.23,0.05
150010210031016,313005,0,0,0,0,0,0,0
150010210031017,143930,0,0,0,0,0,0,0
150010210031018,632890,0,74.46,24.54,64.07,31.33,3.84,0.86
150010210031019,1098803,0,0,0,0,0,0,0
150010210031020,1052685,0,0,0,0,0,0,0
150010210031021,1050292,0,0,0,0,0,0,0
150010210031022,466634,0,0,0,0,0,0,0
150010210032000,112918,0,0,0,0,0,0,0
150010210032001,112112,0,0,0,0,0,0,0
150010210032002,112380,0,0,0,0,0,0,0
150010210032003,112810,0,26.25,6.51,21.53,9.21,1.87,0.21
150010210032004,112380,0,24.5,6.08,20.09,8.59,1.74,0.19
150010210032005,112566,0,0,0,0,0,0,0
150010210032006,112543,0,0,0,0,0,0,0
150010210032007,111931,0,0,0,0,0,0,0
150010210032008,224989,0,4.08,1.01,3.35,1.43,0.29,0.03
150010210032009,112622,0,8.17,2.03,6.7,2.86,0.58,0.06
150010210032010,112175,0,0,0,0,0,0,0
150010210032011,115433,0,0,0,0,0,0,0
150010210032012,116479,0,0,0,0,0,0,0
150010210032013,119364,0,11.67,2.89,9.57,4.09,0.83,0.09
150010210032014,120842,0,0,0,0,0,0,0
150010210032015,483914,0,0,0,0,0,0,0
150010210032016,112203,0,1.75,0.43,1.44,0.61,0.12,0.01
150010210032017,112267,0,0,0,0,0,0,0
150010210032018,224724,0,0,0,0,0,0,0
150010210032019,112686,0,24.5,6.08,20.09,8.59,1.74,0.19
150010210032020,111933,0,0,0,0,0,0,0
150010210032021,112008,0,0,0,0,0,0,0
150010210032022,111058,0,222.28,55.13,182.25,77.96,15.8,1.76
150010210032023,113852,0,11.67,2.89,9.57,4.09,0.83,0.09
150010210032024,801386,0,0,0,0,0,0,0
150010210033000,336680,0,1.17,0.29,0.96,0.41,0.08,0.01
150010210033001,44969,0,8.75,2.17,7.18,3.07,0.62,0.07
150010210033002,132647,0,0,0,0,0,0,0
150010210033003,40823,0,0,0,0,0,0,0
150010210033004,50764,0,21,5.21,17.22,7.37,1.49,0.17
150010210033005,58754,0,37.92,9.41,31.09,13.3,2.7,0.3
150010210033006,54039,0,0,0,0,0,0,0
150010210033007,56540,0,0,0,0,0,0,0
150010210033008,72061,0,0,0,0,0,0,0
150010210033009,48604,0,0,0,0,0,0,0
150010210033010,62831,0,0,0,0,0,0,0
150010210033011,42383,0,0,0,0,0,0,0
150010210033012,83563,0,14.59,3.62,11.96,5.12,1.04,0.12
150010210033013,78487,0,2.33,0.58,1.91,0.82,0.17,0.02
150010210033014,76759,0,0,0,0,0,0,0
150010210033015,91111,0,0,0,0,0,0,0
150010210033016,13951,0,1.09,0.27,0.89,0.38,0.08,0.01
150010210033017,79386,0,0,0,0,0,0,0
150010210033018,92990,0,49.01,12.15,40.18,17.19,3.48,0.39
150010210033019,100404,0,0,0,0,0,0,0
150010210033020,100216,0,0,0,0,0,0,0
150010210033021,65325,0,0,0,0,0,0,0
150010210033022,28327,0,0,0,0,0,0,0
